200 100
-1.399014145135879517e-01 -1.370645612478256226e-01 2.069352567195892334e-02 1.050882786512374878e-01 -1.115798950195312500e-02 -9.187601506710052490e-02 -1.008696556091308594e-01 -1.100387498736381531e-01 -1.035178899765014648e-01 1.174162477254867554e-01 -1.309060901403427124e-01 -8.997158706188201904e-02 4.326111078262329102e-02 9.327182173728942871e-02 -1.068347468972206116e-01 -6.986241787672042847e-02 -3.899672627449035645e-02 9.302814304828643799e-02 -1.254569441080093384e-01 -3.640510141849517822e-02 5.761450529098510742e-02 -1.043381020426750183e-01 6.167563796043395996e-02 -9.003750979900360107e-02 -3.271809220314025879e-02 -1.161857172846794128e-01 1.249510794878005981e-01 9.758108854293823242e-02 4.756335914134979248e-02 -1.012802273035049438e-01 1.185273677110671997e-01 6.979426741600036621e-02 -6.245821714401245117e-03 6.615275144577026367e-02 -4.665973037481307983e-02 -9.079615026712417603e-02 2.168081700801849365e-02 1.865819096565246582e-03 1.249582022428512573e-01 3.203848004341125488e-02 -1.309602111577987671e-01 1.008910238742828369e-01 2.993448078632354736e-02 -8.531722426414489746e-02 8.252760767936706543e-02 1.205937713384628296e-01 9.087632596492767334e-02 1.997788250446319580e-02 2.889658510684967041e-02 1.025287210941314697e-01 -7.075711339712142944e-02 9.183731675148010254e-02 -1.145490035414695740e-01 -3.163275867700576782e-02 -3.496934473514556885e-02 -9.373779594898223877e-02 6.939445436000823975e-02 -1.055729687213897705e-01 -1.212992742657661438e-01 -4.531696438789367676e-02 -6.834108382463455200e-02 2.499824762344360352e-02 5.656704306602478027e-02 -5.909720063209533691e-02 -6.755168735980987549e-02 8.447715640068054199e-02 -2.473322302103042603e-02 -8.476227521896362305e-04 8.024133741855621338e-02 -1.150198280811309814e-02 7.579281926155090332e-02 1.197433024644851685e-01 1.009704321622848511e-01 1.173933893442153931e-01 -1.090061217546463013e-01 -1.197335422039031982e-01 7.942041754722595215e-02 -5.030789971351623535e-02 1.068774610757827759e-01 -9.867356717586517334e-02 4.652097821235656738e-03 5.316336452960968018e-02 -1.319259405136108398e-03 -8.148989081382751465e-02 9.887145459651947021e-02 -1.283696591854095459e-01 -1.394728571176528931e-01 9.434089064598083496e-03 3.247374296188354492e-02 7.552941143512725830e-02 -2.842983603477478027e-02 -2.731844037771224976e-02 8.628505468368530273e-02 5.318424105644226074e-02 -6.569142639636993408e-02 -4.917242377996444702e-02 -3.690125048160552979e-02 -9.934276342391967773e-03 8.657728135585784912e-02 -3.053225576877593994e-02
1.193231493234634399e-01 1.250809133052825928e-01 1.398629397153854370e-01 -4.851071536540985107e-02 -5.292168632149696350e-02 -1.245606467127799988e-01 -1.216129511594772339e-01 2.773616835474967957e-02 8.869344741106033325e-02 6.757463514804840088e-02 3.019340336322784424e-02 -7.523157447576522827e-02 1.945513188838958740e-01 -1.442726105451583862e-01 -5.501873791217803955e-02 7.720996439456939697e-02 9.421043097972869873e-02 -9.139453619718551636e-02 1.296637356281280518e-01 1.272622048854827881e-01 1.774376332759857178e-01 6.793950498104095459e-02 -4.262440651655197144e-02 -7.032617926597595215e-03 7.218658924102783203e-03 8.824420720338821411e-02 9.520417451858520508e-02 7.415395975112915039e-02 1.551549136638641357e-01 8.277727663516998291e-02 5.409336835145950317e-02 -5.592394247651100159e-02 -8.260476589202880859e-02 -1.304053068161010742e-01 6.172062456607818604e-02 -7.168509066104888916e-02 -1.489873528480529785e-01 7.794737815856933594e-02 2.595751546323299408e-02 -1.148169562220573425e-01 1.092561483383178711e-01 -7.021445035934448242e-02 1.882194075733423233e-03 1.029119789600372314e-01 -4.805205017328262329e-02 -6.105905026197433472e-02 -4.160853102803230286e-02 1.280849874019622803e-01 -7.243271917104721069e-02 2.765577659010887146e-02 -8.689694106578826904e-02 1.297760605812072754e-01 1.318259723484516144e-02 2.062239497900009155e-02 9.427781403064727783e-02 2.505196630954742432e-02 5.213913321495056152e-02 1.225272417068481445e-01 7.821647077798843384e-02 1.176696866750717163e-01 1.347516570240259171e-02 5.709643289446830750e-02 -1.140597984194755554e-01 -1.284742951393127441e-01 9.857612848281860352e-02 -1.453738845884799957e-02 3.008493408560752869e-02 5.356539413332939148e-02 1.723374277353286743e-01 8.315360546112060547e-02 2.750096656382083893e-02 1.000313684344291687e-01 -2.881269529461860657e-02 6.856394559144973755e-02 -1.199545860290527344e-01 7.382625713944435120e-03 -4.912383109331130981e-02 9.188616275787353516e-02 -1.167118102312088013e-01 1.615081168711185455e-02 7.796072959899902344e-02 -7.307367026805877686e-02 3.578216210007667542e-02 2.266422100365161896e-02 -5.551446974277496338e-02 -4.935037344694137573e-03 1.619487553834915161e-01 3.312836587429046631e-02 -4.226723685860633850e-02 -1.192116662859916687e-01 -6.109566241502761841e-02 -2.449432946741580963e-02 -4.654780030250549316e-02 2.464884892106056213e-02 1.411719620227813721e-01 1.294177174568176270e-01 8.931473642587661743e-02 -2.969058789312839508e-02 1.463389694690704346e-01 -1.051158010959625244e-01
3.155038459226489067e-03 4.227717965841293335e-02 1.538722217082977295e-01 8.617385290563106537e-03 5.353879928588867188e-02 4.380345717072486877e-02 -1.283954232931137085e-01 -4.940655827522277832e-02 -8.269904553890228271e-02 -5.139241367578506470e-02 -7.733208686113357544e-02 3.777484595775604248e-02 1.527572423219680786e-01 9.758213907480239868e-02 1.853078976273536682e-02 -8.552867174148559570e-02 8.068823069334030151e-02 7.157815992832183838e-02 -7.862528413534164429e-02 1.188839375972747803e-01 8.485916256904602051e-02 9.513054043054580688e-02 1.308352500200271606e-01 -3.979498893022537231e-02 1.151281148195266724e-01 1.217271387577056885e-01 1.432322114706039429e-01 4.579946771264076233e-02 -6.966487318277359009e-02 -6.429059803485870361e-02 -9.575572609901428223e-02 -1.457382887601852417e-01 7.730264216661453247e-02 9.325208514928817749e-02 1.020570099353790283e-02 4.237713292241096497e-02 3.068532794713973999e-02 1.451972988434135914e-03 -6.914788484573364258e-02 -1.749157905578613281e-03 -3.028837218880653381e-02 1.128770038485527039e-01 1.175694614648818970e-01 3.788252547383308411e-02 1.036597564816474915e-01 -6.331721693277359009e-02 1.770242303609848022e-01 3.557219728827476501e-02 1.796996593475341797e-01 -1.406923638569423929e-05 -1.115337386727333069e-01 -6.557919830083847046e-02 5.311680957674980164e-03 2.314008325338363647e-01 1.832502037286758423e-01 1.552973389625549316e-01 -1.165492534637451172e-01 -4.140148684382438660e-02 -5.179017316550016403e-03 1.223368123173713684e-01 3.914061933755874634e-02 -1.447342038154602051e-01 6.249308586120605469e-02 -7.409898191690444946e-02 8.553343266248703003e-02 1.487671434879302979e-01 9.224297851324081421e-02 -7.605515420436859131e-02 1.119198054075241089e-01 7.610353827476501465e-02 1.071116924285888672e-01 1.007301807403564453e-01 7.134149223566055298e-02 4.068097472190856934e-02 2.656954526901245117e-02 1.019705086946487427e-01 8.184337615966796875e-02 6.606633216142654419e-02 -1.280925720930099487e-01 8.467593044042587280e-02 1.925322040915489197e-02 -1.767756044864654541e-02 1.013241857290267944e-01 -8.488264679908752441e-02 -1.589937135577201843e-02 -9.953580796718597412e-02 1.312125027179718018e-01 8.274272084236145020e-03 1.585022360086441040e-01 -2.227846533060073853e-03 1.027022525668144226e-01 -7.380259782075881958e-02 3.194675594568252563e-02 -9.966591745615005493e-02 9.665023535490036011e-02 3.449043259024620056e-02 -9.738890081644058228e-02 1.150026768445968628e-01 7.158813532441854477e-03 -7.462444156408309937e-02
-1.807176694273948669e-02 -3.075011074542999268e-02 8.464297652244567871e-02 -4.866413772106170654e-02 -7.294712960720062256e-02 -7.727672159671783447e-02 4.429906606674194336e-02 -3.587462380528450012e-02 -2.330094762146472931e-02 -9.648730605840682983e-02 8.692777156829833984e-02 7.718344777822494507e-02 -6.059751659631729126e-02 -4.590529948472976685e-02 6.728139519691467285e-02 1.081882268190383911e-01 -2.859419584274291992e-02 1.517423838376998901e-01 -9.286010265350341797e-02 -7.019113749265670776e-02 -4.390061274170875549e-02 8.940576016902923584e-02 2.665724605321884155e-02 1.060878336429595947e-01 7.722730189561843872e-02 -1.219266206026077271e-01 9.972831606864929199e-02 1.410136073827743530e-01 4.179884493350982666e-02 1.001347228884696960e-01 1.203585639595985413e-01 3.147897124290466309e-02 -9.184842556715011597e-02 1.111196130514144897e-01 7.111752033233642578e-02 5.256065726280212402e-02 4.597387462854385376e-02 -9.152935445308685303e-02 -9.041089564561843872e-02 7.980495691299438477e-02 -1.212608814239501953e-02 -1.149586737155914307e-01 6.939104199409484863e-02 1.670269966125488281e-01 -9.659161418676376343e-02 1.762807369232177734e-05 1.180804967880249023e-01 2.302253060042858124e-02 -1.203838661313056946e-01 1.244791671633720398e-01 -1.287143528461456299e-01 9.562099725008010864e-02 1.288954913616180420e-01 2.592400908470153809e-01 -1.014931797981262207e-01 7.705751806497573853e-02 -8.594556152820587158e-02 6.910669058561325073e-02 -3.587880730628967285e-02 8.995530754327774048e-02 1.233741492033004761e-01 7.024003565311431885e-02 -1.286959797143936157e-01 -8.694595098495483398e-02 1.421907916665077209e-02 -9.725023061037063599e-02 8.946149609982967377e-04 -1.144669577479362488e-01 9.438391774892807007e-02 -5.388872325420379639e-02 -3.899076581001281738e-02 7.384353131055831909e-02 8.678877353668212891e-02 -3.771519660949707031e-02 -1.026106178760528564e-01 -1.383816152811050415e-01 -4.901340976357460022e-02 7.994226366281509399e-02 9.458522498607635498e-02 -1.198053807020187378e-01 -5.623337626457214355e-02 1.153572872281074524e-01 -2.924435772001743317e-02 -9.306489676237106323e-02 -1.150514930486679077e-01 5.377442762255668640e-02 -1.165272295475006104e-01 -3.146225214004516602e-02 3.887871280312538147e-02 2.697405638173222542e-03 3.741040825843811035e-02 1.344300210475921631e-01 2.221718430519104004e-02 1.032903697341680527e-02 -1.996961236000061035e-02 7.788751274347305298e-02 9.548585116863250732e-02 -7.101955357939004898e-03 1.718733608722686768e-01 7.119402289390563965e-02
1.822764053940773010e-02 3.258359059691429138e-02 -1.145376451313495636e-02 3.356191888451576233e-02 9.044263511896133423e-02 -1.322667151689529419e-01 -4.851132631301879883e-02 -9.812507033348083496e-02 -1.164628788828849792e-01 7.021746784448623657e-02 -5.682595819234848022e-02 1.287977099418640137e-01 6.776495277881622314e-02 -3.244788944721221924e-02 8.607508242130279541e-02 5.025276541709899902e-02 -4.073197022080421448e-02 1.719609834253787994e-02 1.416152566671371460e-01 9.395492076873779297e-02 3.770164027810096741e-02 -1.273455023765563965e-01 -8.926384150981903076e-02 8.808603882789611816e-02 -1.154285222291946411e-01 -1.403214186429977417e-01 -1.526500564068555832e-02 -1.437915414571762085e-01 -1.278492808341979980e-01 -1.304662376642227173e-01 -1.571109401993453503e-03 1.076183840632438660e-01 1.009757369756698608e-01 7.782906293869018555e-03 -1.382642984390258789e-01 1.768199377693235874e-03 6.581817567348480225e-02 8.383245021104812622e-02 7.640175521373748779e-02 -2.668391168117523193e-02 5.731004849076271057e-02 -7.094534486532211304e-02 1.223861873149871826e-01 8.486768603324890137e-02 -1.532153971493244171e-02 -1.289402991533279419e-01 -1.219969838857650757e-01 1.344730406999588013e-01 -1.246286109089851379e-01 -1.840970069169998169e-01 -6.352678686380386353e-02 9.973642230033874512e-02 6.863021850585937500e-02 -1.879706047475337982e-02 -2.775787934660911560e-02 -1.337167993187904358e-02 9.272329509258270264e-02 6.030570343136787415e-02 8.468809723854064941e-02 9.788116812705993652e-02 3.177939355373382568e-02 -1.367398817092180252e-02 -1.001082062721252441e-01 1.087421923875808716e-01 -1.735809375531971455e-03 -4.786061868071556091e-02 -6.888818740844726562e-02 -1.603150041773915291e-03 -4.217229038476943970e-02 -1.136316433548927307e-01 9.418938308954238892e-02 -3.284807130694389343e-02 -1.077845543622970581e-01 8.525358512997627258e-03 5.304619669914245605e-02 -2.082361467182636261e-02 1.077540814876556396e-01 -1.633828692138195038e-02 -1.040142774581909180e-01 -9.997683763504028320e-02 1.262420266866683960e-01 8.795277029275894165e-02 -1.146198734641075134e-01 1.082427501678466797e-01 -8.824378997087478638e-02 -5.432205274701118469e-03 8.897455781698226929e-02 6.244315207004547119e-02 -1.286064833402633667e-01 -4.393962770700454712e-02 -3.151701018214225769e-02 -3.121254779398441315e-02 -1.163756847381591797e-01 -2.146381651982665062e-03 9.750345349311828613e-02 -3.901087865233421326e-02 1.326460987329483032e-01 -1.261815428733825684e-02 -1.479533128440380096e-02 -1.448792368173599243e-01
1.252701282501220703e-01 -4.236115142703056335e-02 -5.539699923247098923e-03 -1.293520033359527588e-01 1.040511578321456909e-01 5.040308833122253418e-02 -1.368422210216522217e-01 1.005892008543014526e-01 5.456599220633506775e-02 1.384928077459335327e-01 -5.787329375743865967e-02 7.900210097432136536e-03 1.652443595230579376e-02 -1.530307531356811523e-01 1.117322668433189392e-01 1.114369183778762817e-01 9.830342978239059448e-02 1.627880334854125977e-01 1.719776839017868042e-01 1.179940700531005859e-01 1.191943287849426270e-01 -4.784325137734413147e-02 4.556937515735626221e-02 -9.338591992855072021e-02 1.303082704544067383e-01 -9.385316818952560425e-02 1.508671939373016357e-01 4.987910762429237366e-02 -1.289252657443284988e-02 1.937913745641708374e-01 1.120185852050781250e-01 -7.164950668811798096e-02 1.730986833572387695e-01 5.086673423647880554e-03 1.279923170804977417e-01 -3.018637932837009430e-02 4.911586269736289978e-02 8.432650007307529449e-03 -1.910947710275650024e-01 -9.048193693161010742e-02 5.524918437004089355e-02 -3.297707810997962952e-02 1.839386112987995148e-02 -5.783050879836082458e-02 7.871685922145843506e-02 -1.173678487539291382e-01 5.277007445693016052e-02 1.351890116930007935e-01 1.934013068675994873e-01 1.102706864476203918e-01 8.429020643234252930e-02 -8.739447593688964844e-02 -6.231277436017990112e-02 1.504212915897369385e-01 1.613511294126510620e-01 1.160946115851402283e-02 1.985282870009541512e-03 -6.936838477849960327e-02 8.494073897600173950e-02 1.823080331087112427e-01 -1.416729539632797241e-01 4.808911308646202087e-02 -1.353889405727386475e-01 -9.397449344396591187e-02 -1.258542090654373169e-01 -4.743228107690811157e-02 -2.559930458664894104e-02 -5.913290008902549744e-02 1.424858695827424526e-03 5.710870400071144104e-02 -4.486162960529327393e-02 -9.360911697149276733e-02 -3.529514744877815247e-02 -1.139736622571945190e-01 3.127272427082061768e-02 2.649732865393161774e-02 1.466702762991189957e-02 1.905018687248229980e-01 -1.638281345367431641e-02 6.209554523229598999e-02 -4.361431300640106201e-02 2.864486351609230042e-02 -3.655632957816123962e-02 8.445385843515396118e-02 -1.344498395919799805e-01 8.894141018390655518e-02 2.146198973059654236e-02 1.329960078001022339e-01 -9.493122994899749756e-02 7.214120775461196899e-02 1.705416887998580933e-01 1.294528841972351074e-01 -2.161465212702751160e-02 1.168083697557449341e-01 3.420817852020263672e-02 1.862956024706363678e-02 9.480187296867370605e-02 6.851371377706527710e-02 7.799678016453981400e-03 9.973472356796264648e-02
1.795915961265563965e-01 9.480346739292144775e-02 2.374547533690929413e-03 2.110007591545581818e-02 -1.087566316127777100e-01 8.021869510412216187e-02 -9.468276798725128174e-02 1.694856584072113037e-01 -7.957480847835540771e-03 1.851869374513626099e-01 3.882925212383270264e-02 1.463264673948287964e-01 3.771541267633438110e-02 -3.842782974243164062e-02 3.797592222690582275e-02 1.386285573244094849e-01 -5.784589052200317383e-02 1.655139923095703125e-01 8.170115947723388672e-02 6.185998767614364624e-02 -7.922084629535675049e-02 -1.069525908678770065e-02 1.197483465075492859e-01 -1.777444034814834595e-02 -1.024595461785793304e-02 -1.483729034662246704e-01 3.534865798428654671e-03 -1.307141873985528946e-02 1.402612924575805664e-01 1.880801916122436523e-01 8.460513502359390259e-02 -8.799099177122116089e-02 -6.145899742841720581e-02 6.633060425519943237e-02 -7.238468527793884277e-02 -3.714335709810256958e-02 1.034070178866386414e-01 1.083673536777496338e-01 -1.929556131362915039e-01 9.519800543785095215e-02 8.017089217901229858e-03 5.626975372433662415e-02 1.049953699111938477e-01 1.520823985338211060e-01 7.494448684155941010e-03 3.108765184879302979e-02 1.245726868510246277e-01 -1.232311874628067017e-02 -3.355299681425094604e-02 -7.020022720098495483e-02 6.386667490005493164e-02 -1.018456742167472839e-01 -7.687346637248992920e-02 -1.555840671062469482e-01 1.114223897457122803e-01 7.806553691625595093e-02 1.985539123415946960e-02 3.031757660210132599e-02 1.000977605581283569e-01 8.016472309827804565e-02 1.143937632441520691e-01 -8.326096087694168091e-02 -3.823791816830635071e-02 -3.890508413314819336e-02 -1.547652333974838257e-01 1.308431029319763184e-01 5.364615935832262039e-03 -5.624193325638771057e-02 -7.270450145006179810e-02 3.029378131031990051e-02 -7.080203294754028320e-02 -3.562190383672714233e-02 6.213454157114028931e-02 -1.126106902956962585e-01 9.303772449493408203e-02 -6.440316885709762573e-02 -4.517221823334693909e-02 1.174123808741569519e-01 -8.731056749820709229e-02 1.673576682806015015e-01 4.945621360093355179e-03 1.044160872697830200e-01 3.583433479070663452e-02 6.853748857975006104e-02 -4.714103043079376221e-02 -2.148364111781120300e-02 -5.804518237709999084e-02 -9.048591554164886475e-02 1.560524255037307739e-01 -9.728182852268218994e-02 -7.700740545988082886e-02 1.699048429727554321e-01 3.287300094962120056e-02 -3.888252750039100647e-02 1.037614718079566956e-01 -1.285533905029296875e-01 -5.707555264234542847e-02 -8.547081053256988525e-02 1.001540198922157288e-01 -2.984964475035667419e-02
1.054358780384063721e-01 2.040422409772872925e-01 1.756610870361328125e-01 -1.028100922703742981e-01 -5.515177547931671143e-02 -1.425386816263198853e-01 -4.814569652080535889e-02 1.878673285245895386e-01 1.222247108817100525e-01 1.659411340951919556e-01 -1.145822107791900635e-01 -4.220433533191680908e-02 1.067707389593124390e-01 -1.203492656350135803e-01 1.032871827483177185e-01 -1.476497948169708252e-02 -8.169931173324584961e-02 -7.161475718021392822e-02 1.374571621417999268e-01 -7.420495152473449707e-02 1.397453993558883667e-01 1.358295325189828873e-02 9.379424154758453369e-02 2.735620737075805664e-02 3.769123181700706482e-02 1.135257929563522339e-01 7.807034254074096680e-02 2.763735502958297729e-02 1.977068632841110229e-01 1.929654479026794434e-01 -1.375913023948669434e-01 2.606271207332611084e-02 2.052952796220779419e-01 -7.011627405881881714e-02 4.356828331947326660e-02 8.986192941665649414e-02 1.222180947661399841e-01 -1.202141642570495605e-01 -5.465632770210504532e-03 -5.409308522939682007e-02 6.875150650739669800e-02 -6.673771142959594727e-02 2.398536801338195801e-01 1.356752514839172363e-01 7.288503646850585938e-02 7.706537842750549316e-02 -5.606027320027351379e-02 -3.866175189614295959e-02 5.890241824090480804e-03 -4.591514542698860168e-02 6.547551602125167847e-02 -1.128875911235809326e-01 -1.270014941692352295e-01 1.415502429008483887e-01 9.732687473297119141e-02 6.013755127787590027e-02 -5.250965431332588196e-02 -2.341249771416187286e-02 -9.311901032924652100e-02 2.608078159391880035e-02 -1.226326152682304382e-01 -4.018580913543701172e-02 -1.013658102601766586e-02 -1.388437896966934204e-01 1.087753623723983765e-01 2.612861394882202148e-01 4.365202412009239197e-02 1.280971467494964600e-01 7.878929376602172852e-02 8.899743854999542236e-02 2.176957428455352783e-01 6.668696552515029907e-02 1.827183216810226440e-01 -4.238330293446779251e-03 -1.196522787213325500e-01 8.078113198280334473e-02 1.334179490804672241e-01 8.494582772254943848e-02 -1.086220741271972656e-01 7.384495809674263000e-03 -1.374354213476181030e-01 5.594086274504661560e-02 1.048583090305328369e-01 -1.769424788653850555e-02 1.142213270068168640e-01 4.445031285285949707e-02 1.702984422445297241e-01 -1.212691664695739746e-01 1.744427680969238281e-01 2.323078690096735954e-03 7.467900961637496948e-02 -7.608555257320404053e-02 -9.306732565164566040e-02 7.226316630840301514e-02 3.475768119096755981e-02 1.031846851110458374e-01 -1.003877446055412292e-02 6.229574978351593018e-02 1.642150878906250000e-01 -1.557959988713264465e-02
1.903493329882621765e-02 1.131294853985309601e-02 -2.413403801620006561e-02 -3.178778663277626038e-02 -2.938418462872505188e-02 -3.337096050381660461e-02 2.739912271499633789e-02 -1.140320091508328915e-03 3.679073601961135864e-02 1.684958636760711670e-01 1.229010671377182007e-01 7.976425439119338989e-02 3.789221867918968201e-02 9.859491884708404541e-02 9.311342984437942505e-02 2.639468014240264893e-02 -6.266354769468307495e-02 -8.648623712360858917e-03 7.783385366201400757e-02 9.756886959075927734e-02 -6.927484273910522461e-02 1.414174437522888184e-01 -1.657699048519134521e-02 8.118501305580139160e-02 1.015253812074661255e-01 5.672913044691085815e-02 1.219866424798965454e-01 5.602588504552841187e-02 -9.690055996179580688e-02 -1.150633022189140320e-02 5.989658832550048828e-02 1.002315282821655273e-01 -8.692070841789245605e-02 6.328748539090156555e-03 -9.595634043216705322e-02 -1.234164312481880188e-01 -1.038040146231651306e-01 -1.115647256374359131e-01 -1.690725982189178467e-02 7.985226809978485107e-02 7.454289495944976807e-02 -7.530827820301055908e-02 -4.931543394923210144e-02 1.623425781726837158e-01 9.823822975158691406e-02 -8.036628365516662598e-03 4.289103299379348755e-02 9.324900060892105103e-02 1.242954507470130920e-01 -3.979740291833877563e-02 3.660050220787525177e-03 -8.728741854429244995e-02 5.166234076023101807e-02 -1.845121681690216064e-01 -3.062830306589603424e-03 1.123764589428901672e-01 -2.979289926588535309e-02 1.252099424600601196e-01 4.161667078733444214e-02 -8.918321877717971802e-02 9.439314156770706177e-02 3.999140858650207520e-02 -5.104034394025802612e-02 -6.161276251077651978e-02 7.853586226701736450e-03 8.417910337448120117e-02 8.014441281557083130e-02 6.558857113122940063e-02 -8.883136510848999023e-02 1.023082658648490906e-01 4.858655482530593872e-02 1.281208395957946777e-01 7.556799054145812988e-02 -1.131007298827171326e-01 1.092578917741775513e-01 3.541820123791694641e-02 -4.587077349424362183e-02 1.489292085170745850e-01 -8.210729062557220459e-02 1.155714839696884155e-01 -8.305834978818893433e-02 7.919089496135711670e-02 1.533157527446746826e-01 5.759963765740394592e-02 9.363820403814315796e-02 1.767065823078155518e-01 1.770727038383483887e-01 -1.131106168031692505e-01 -4.266557469964027405e-02 -3.819042444229125977e-02 -1.021589115262031555e-01 -1.876331493258476257e-02 1.299903839826583862e-01 1.680376976728439331e-01 3.286115825176239014e-02 -6.229604408144950867e-02 -8.305815048515796661e-03 -1.390898078680038452e-01 3.960324823856353760e-02 -7.650487124919891357e-02
2.209717482328414917e-01 1.914139240980148315e-01 7.052961736917495728e-02 7.868324220180511475e-02 -1.390294730663299561e-01 1.184926405549049377e-01 -1.072499454021453857e-01 1.164867877960205078e-01 2.457881122827529907e-01 1.756864637136459351e-01 1.281292587518692017e-01 6.919112801551818848e-02 3.136296570301055908e-01 5.184255540370941162e-02 2.414835244417190552e-01 -9.843133389949798584e-02 -7.373205386102199554e-03 1.578235179185867310e-01 2.349681407213211060e-01 2.707473337650299072e-01 1.787077337503433228e-01 2.008122503757476807e-01 -2.390980720520019531e-03 4.763144254684448242e-02 8.617359399795532227e-02 1.008982509374618530e-01 2.662998735904693604e-01 3.492079377174377441e-01 2.456121593713760376e-01 1.327388882637023926e-01 -6.142036616802215576e-02 -1.294962596148252487e-02 2.192002385854721069e-01 -6.154626607894897461e-03 -7.584962993860244751e-02 -1.248940974473953247e-01 -2.581510879099369049e-02 -7.191352546215057373e-02 -1.473139505833387375e-02 -6.859140098094940186e-02 -1.985316723585128784e-02 5.378584563732147217e-02 2.264310419559478760e-01 2.120988816022872925e-01 2.877209186553955078e-01 1.173921376466751099e-01 3.286837786436080933e-02 2.000602632761001587e-01 2.999856173992156982e-01 3.209421336650848389e-01 7.459608465433120728e-02 -5.769079178571701050e-02 -9.897544234991073608e-02 2.203508615493774414e-01 2.461332827806472778e-02 1.232203990221023560e-01 1.110448613762855530e-01 -1.043634414672851562e-01 -1.039729714393615723e-01 1.939273029565811157e-01 -1.353354752063751221e-01 -1.075866147875785828e-01 -1.427703797817230225e-01 7.789108157157897949e-02 -1.310821622610092163e-01 2.906779050827026367e-01 1.467477083206176758e-01 1.746565103530883789e-01 1.854082792997360229e-01 6.946820765733718872e-02 7.615243643522262573e-02 4.806383326649665833e-02 1.251349151134490967e-01 -6.889913231134414673e-02 8.424609899520874023e-02 -1.338274180889129639e-01 1.492024958133697510e-01 1.193358898162841797e-01 1.467928290367126465e-03 2.150089442729949951e-01 -1.136003956198692322e-01 1.028273403644561768e-01 1.488664448261260986e-01 -1.215381994843482971e-01 -5.375181511044502258e-02 5.732858553528785706e-02 2.576310336589813232e-01 -1.283638924360275269e-01 2.760423421859741211e-01 -9.497224353253841400e-03 2.275528907775878906e-01 5.922180414199829102e-02 3.043749742209911346e-02 5.436825752258300781e-02 9.596858173608779907e-02 -2.312808856368064880e-02 1.201283037662506104e-01 -7.860758155584335327e-02 1.854477971792221069e-01 2.507713995873928070e-02
