Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
1225.76788151 678.248962525 1162.60299218 677.905675083 1167.75230381 594.14353923 1153.33423124 595.173401556 1198.30488615 682.025124387 1198.30488615 682.025124387
1225.58148353 678.264225668 1162.80404403 678.263489629 1167.09391032 594.133335781 1153.02844837 595.419191609 1198.22369241 682.29441826 1198.22369241 682.29441826
1225.39508555 678.279488812 1163.00509589 678.621304174 1166.43551684 594.123132331 1152.7226655 595.664981661 1198.14249868 682.563712132 1198.14249868 682.563712132
1225.20868757 678.294751955 1163.20614774 678.97911872 1165.77712336 594.112928882 1152.41688263 595.910771714 1198.06130494 682.833006004 1198.06130494 682.833006004
1225.0222896 678.310015099 1163.4071996 679.336933266 1165.11872987 594.102725433 1152.11109976 596.156561766 1197.98011121 683.102299877 1197.98011121 683.102299877
1235.26297935 670.083497413 1160.50333682 673.643480391 1166.73330703 594.878857008 1152.93837299 596.658848497 1198.77315383 678.093459113 1198.77315383 678.093459113
1234.76889059 669.662266478 1160.2488623 672.811482189 1167.30036704 595.604351359 1152.8721668 597.007806187 1199.75098111 677.432613939 1199.75098111 677.432613939
1234.27480183 669.241035544 1159.99438778 671.979483988 1167.86742706 596.329845711 1152.80596061 597.356763877 1200.72880839 676.771768766 1200.72880839 676.771768766
1234.52784731 670.270174139 1159.52859053 672.638932043 1168.31901004 597.87928951 1153.7778488 598.43382532 1200.83808532 677.36275561 1200.83808532 678.875748375
1234.78089278 671.299312734 1159.06279329 673.298380098 1168.77059303 599.42873331 1154.74973699 599.510886763 1200.94736225 677.953742454 1200.94736225 680.979727985
1235.03393825 672.328451329 1158.59699605 673.957828153 1169.22217601 600.978177109 1155.72162518 600.587948206 1201.05663918 678.544729298 1201.05663918 683.083707594
1235.28698372 673.357589924 1158.1311988 674.617276209 1169.67375899 602.527620909 1156.69351337 601.665009649 1201.16591611 679.135716142 1201.16591611 685.187687204
1235.5400292 674.386728519 1157.66540156 675.276724264 1170.12534198 604.077064709 1157.66540156 602.742071092 1201.27519303 679.726702986 1201.27519303 687.291666814
1236.67012341 674.827461689 1156.11409833 674.507976037 1170.63366796 604.057001265 1157.99116431 603.281107539 1201.21300892 680.733557709 1201.32711094 689.42813152
1237.80021762 675.268194859 1154.56279511 673.739227811 1171.14199394 604.036937822 1158.31692706 603.820143987 1201.15082481 681.740412433 1201.37902885 691.564596227
1238.93031183 675.708928029 1153.01149189 672.970479585 1171.65031992 604.016874379 1158.64268981 604.359180435 1201.0886407 682.747267156 1201.43094676 693.701060934
1239.45822582 675.651178653 1152.74069175 673.369138283 1171.78449418 603.895052331 1158.66276205 604.123256368 1201.67922303 682.739547127 1201.67922303 693.693340904
1239.98613981 675.593429277 1152.46989161 673.76779698 1171.91866843 603.773230282 1158.68283429 603.887332301 1202.26980536 682.731827097 1201.9274993 693.685620874
1240.5140538 675.5356799 1152.19909147 674.166455678 1172.05284269 603.651408234 1158.70290652 603.651408234 1202.86038769 682.724107067 1202.17577558 693.677900845
1240.36014471 675.266287504 1152.64421797 673.897063282 1172.49796919 603.467592352 1159.49033908 603.63874538 1203.13436117 682.369138157 1203.04878465 693.237355421
1240.20623562 674.996895108 1153.08934448 673.627670886 1172.9430957 603.28377647 1160.27777164 603.626082525 1203.40833464 682.014169247 1203.92179373 692.796809997
1240.05232652 674.727502712 1153.53447098 673.35827849 1173.3882222 603.099960588 1161.0652042 603.613419671 1203.68230812 681.659200337 1204.7948028 692.356264573
1239.89841743 674.458110316 1153.97959749 673.088886094 1173.83334871 602.916144706 1161.85263676 603.600756817 1203.9562816 681.304231428 1205.66781187 691.91571915
1239.37621649 674.302167371 1153.54297306 673.18967269 1172.79768868 602.845778274 1160.81697674 603.530390385 1203.0917746 681.405018023 1204.54657533 692.102082259
1238.85401554 674.146224425 1153.10634863 673.290459286 1171.76202866 602.775411842 1159.78131671 603.460023953 1202.2272676 681.505804619 1203.42533879 692.288445369
1238.3318146 673.990281479 1152.6697242 673.391245882 1170.72636863 602.70504541 1158.74565669 603.389657521 1201.3627606 681.606591215 1202.30410225 692.474808479
1237.80961366 673.834338533 1152.23309977 673.492032478 1169.6907086 602.634678978 1157.70999666 603.319291089 1200.4982536 681.707377811 1201.18286571 692.661171589
1238.61068464 673.72751445 1152.6918647 673.385208395 1170.5602408 602.459393684 1158.10030038 602.801699739 1201.3677858 681.258247672 1201.77855306 692.21204145
1239.41175562 673.620690367 1153.15062963 673.278384311 1171.42977299 602.284108389 1158.49060409 602.284108389 1202.23731799 680.809117533 1202.37424041 691.762911311
