Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
1126.05576716 707.61520202 1029.19549163 713.622040812 1079.88861774 712.65655836 1080.33291055 720.653828941
1126.333169 707.03246844 1028.37549023 712.511233492 1079.91287032 712.591303845 1080.29369273 720.271222419
1126.61057084 706.449734859 1027.55548883 711.400426172 1079.9371229 712.52604933 1080.25447491 719.888615897
1126.88797268 705.867001279 1026.73548743 710.289618852 1079.96137549 712.460794815 1080.21525709 719.506009375
1127.16537452 705.284267699 1025.91548602 709.178811532 1079.98562807 712.3955403 1080.17603928 719.123402853
1127.44277636 704.701534119 1025.09548462 708.068004211 1080.00988066 712.330285785 1080.13682146 718.740796331
1127.7201782 704.118800539 1024.27548322 706.957196891 1080.03413324 712.26503127 1080.09760364 718.358189809
1127.99758003 703.536066958 1023.45548182 705.846389571 1080.05838582 712.199776755 1080.05838582 717.975583287
1128.56899351 700.672475564 1020.90795977 703.098314307 1079.35912186 710.491346667 1079.35912186 718.230927419
1129.14040699 697.80888417 1018.36043772 700.350239044 1078.65985791 708.782916579 1078.65985791 718.486271552
1129.71182047 694.945292776 1015.81291567 697.60216378 1077.96059395 707.074486491 1077.96059395 718.741615685
1130.28323395 692.081701381 1013.26539362 694.854088516 1077.26132999 705.366056403 1077.26132999 718.996959817
1130.85464742 689.218109987 1010.71787157 692.106013253 1076.56206603 703.657626315 1076.56206603 719.25230395
1131.3038087 689.404923155 1010.20439842 692.292826421 1076.62617353 703.844439483 1076.81870042 720.112961213
1131.75296997 689.591736323 1009.69092528 692.479639588 1076.69028104 704.031252651 1077.07533481 720.973618476
1132.20213125 689.77854949 1009.17745213 692.666452756 1076.75438855 704.218065819 1077.3319692 721.834275739
1132.65129252 689.965362658 1008.66397898 692.853265924 1076.81849605 704.404878986 1077.58860359 722.694933002
1133.1004538 690.152175826 1008.15050583 693.040079092 1076.88260356 704.591692154 1077.84523798 723.555590265
1133.54961507 690.338988994 1007.63703269 693.226892259 1076.94671106 704.778505322 1078.10187237 724.416247529
1133.50385099 690.842614661 1007.99557506 693.615001796 1077.01646311 705.455405185 1078.11386635 724.86211513
1133.4580869 691.346240327 1008.35411744 694.003111332 1077.08621516 706.132305048 1078.12586033 725.307982732
1133.41232282 691.849865994 1008.71265981 694.391220868 1077.15596721 706.80920491 1078.13785432 725.753850333
1133.36655874 692.353491661 1009.07120218 694.779330404 1077.22571925 707.486104773 1078.1498483 726.199717935
1133.32079465 692.857117328 1009.42974456 695.16743994 1077.2954713 708.163004636 1078.16184228 726.645585536
1133.27503057 693.360742995 1009.78828693 695.555549477 1077.36522335 708.839904499 1078.17383626 727.091453138
1133.22926649 693.864368662 1010.14682931 695.943659013 1077.4349754 709.516804361 1078.18583024 727.537320739
1133.1835024 694.367994328 1010.50537168 696.331768549 1077.50472744 710.193704224 1078.19782423 727.983188341
1133.13773832 694.871619995 1010.86391405 696.719878085 1077.57447949 710.870604087 1078.20981821 728.429055942
1133.09197424 695.375245662 1011.22245643 697.107987621 1077.64423154 711.54750395 1078.22181219 728.874923544
1132.87324416 695.401494489 1011.29251667 697.346016021 1077.75568506 711.241643901 1078.23700227 728.280273168
1132.65451407 695.427743315 1011.36257692 697.58404442 1077.86713859 710.935783852 1078.25219236 727.685622793
1132.43578399 695.453992142 1011.43263716 697.82207282 1077.97859211 710.629923803 1078.26738244 727.090972417
1132.21705391 695.480240969 1011.5026974 698.060101219 1078.09004564 710.324063754 1078.28257252 726.496322042
1131.99832383 695.506489795 1011.57275765 698.298129619 1078.20149916 710.018203705 1078.2977626 725.901671666
1131.77959375 695.532738622 1011.64281789 698.536158018 1078.31295268 709.712343656 1078.31295268 725.307021291
