Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
1231.03514236 697.683127639 1167.53660797 692.825316264 1203.63896802 700.397535167 1203.63896802 700.397535167
1231.81194233 696.852202568 1166.99485913 691.994391194 1203.78803999 699.578907033 1203.78803999 700.619866614
1232.5887423 696.021277497 1166.4531103 691.163466123 1203.93711195 698.7602789 1203.93711195 700.84219806
1233.36554227 695.190352427 1165.91136147 690.332541052 1204.08618392 697.941650766 1204.08618392 701.064529507
1234.14234224 694.359427356 1165.36961264 689.501615982 1204.23525589 697.123022633 1204.23525589 701.286860954
1234.91914221 693.528502285 1164.8278638 688.670690911 1204.38432785 696.304394499 1204.38432785 701.509192401
1234.42469103 692.354447053 1162.73727461 687.496635679 1202.98771171 695.477325794 1202.91831441 701.861877886
1233.93023986 691.180391821 1160.64668541 686.322580447 1201.59109557 694.650257089 1201.45230096 702.214563372
1233.43578869 690.006336589 1158.55609622 685.148525215 1200.19447943 693.823188383 1199.98628751 702.567248857
1232.94133752 688.832281357 1156.46550702 683.974469982 1198.79786329 692.996119678 1198.52027407 702.919934343
1232.44688635 687.658226125 1154.37491783 682.80041475 1197.40124715 692.169050972 1197.05426062 703.272619828
1232.45050379 687.433272171 1154.03154875 682.112812095 1197.69402003 692.17542137 1197.00004698 703.16332805
1232.45412124 687.208318218 1153.68817967 681.425209439 1197.98679292 692.181791768 1196.94583334 703.054036273
1232.45773869 686.983364265 1153.34481059 680.737606784 1198.27956581 692.188162166 1196.8916197 702.944744495
1232.46135614 686.758410312 1153.00144151 680.050004128 1198.57233869 692.194532564 1196.83740606 702.835452717
1232.46497359 686.533456359 1152.65807243 679.362401472 1198.86511158 692.200902962 1196.78319242 702.72616094
1232.46859103 686.308502405 1152.31470336 678.674798817 1199.15788447 692.20727336 1196.72897878 702.616869162
1232.39248509 685.098523805 1151.94118039 677.861376247 1198.83393101 691.195572775 1196.70244234 701.704307585
1232.31637915 683.888545204 1151.56765743 677.047953677 1198.50997755 690.183872189 1196.6759059 700.791746007
1232.24027321 682.678566604 1151.19413446 676.234531107 1198.18602409 689.172171604 1196.64936947 699.879184429
1232.16416727 681.468588003 1150.8206115 675.421108537 1197.86207063 688.160471019 1196.62283303 698.966622852
1232.08806133 680.258609403 1150.44708854 674.607685967 1197.53811717 687.148770434 1196.59629659 698.054061274
1232.01195539 679.048630802 1150.07356557 673.794263397 1197.21416371 686.137069848 1196.56976016 697.141499696
1231.93584945 677.838652201 1149.70004261 672.980840827 1196.89021025 685.125369263 1196.54322372 696.228938119
1231.66808144 678.09122295 1149.83130911 673.366423077 1196.44894898 685.065652137 1196.38533478 696.198136537
1231.40031344 678.343793698 1149.96257561 673.752005328 1196.00768771 685.005935012 1196.22744585 696.167334956
1231.13254544 678.596364447 1150.09384212 674.137587578 1195.56642645 684.946217886 1196.06955691 696.136533374
1230.86477743 678.848935196 1150.22510862 674.523169829 1195.12516518 684.886500761 1195.91166797 696.105731792
1230.59700943 679.101505944 1150.35637512 674.908752079 1194.68390391 684.826783635 1195.75377904 696.074930211
1230.32924143 679.354076693 1150.48764163 675.29433433 1194.24264265 684.76706651 1195.5958901 696.044128629
