Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
1085.24893207 579.328190949 1031.67614592 578.877999468 1031.67614592 497.843533027 1017.27001855 500.094490428 1062.73935805 576.627042067 1062.73935805 576.627042067
1085.78959061 577.871110126 1030.81590062 576.987391587 1031.39949151 497.870005878 1017.5157401 499.954235031 1062.02934466 576.2648745 1062.02934466 576.459404795
1086.33024916 576.414029303 1029.95565533 575.096783705 1031.1228371 497.896478729 1017.76146166 499.813979634 1061.31933126 575.902706933 1061.31933126 576.291767524
1086.87090771 574.956948481 1029.09541004 573.206175824 1030.84618269 497.92295158 1018.00718321 499.673724237 1060.60931786 575.540539366 1060.60931786 576.124130252
1092.39860763 566.257867456 1021.20051959 565.090685685 1032.8723373 497.394142954 1017.11538339 499.144915611 1060.88469981 570.926594541 1061.46829069 580.847639597
1093.12952485 565.817553237 1020.59090437 564.628961622 1032.85667257 497.279120223 1017.19053783 499.027475639 1060.93395525 570.710047714 1061.45918705 580.571352401
1093.86044207 565.377239017 1019.98128916 564.16723756 1032.84100784 497.164097491 1017.26569228 498.910035667 1060.98321069 570.493500888 1061.4500834 580.295065205
1094.5913593 564.936924797 1019.37167394 563.705513497 1032.82534311 497.049074759 1017.34084672 498.792595694 1061.03246613 570.276954061 1061.44097975 580.01877801
1095.32227652 564.496610578 1018.76205873 563.243789434 1032.80967839 496.934052027 1017.41600117 498.675155722 1061.08172157 570.060407234 1061.43187611 579.742490814
1096.05319374 564.056296358 1018.15244351 562.782065371 1032.79401366 496.819029295 1017.49115561 498.55771575 1061.13097702 569.843860407 1061.42277246 579.466203618
1096.78411096 563.615982138 1017.5428283 562.320341308 1032.77834893 496.704006563 1017.56631006 498.440275777 1061.18023246 569.62731358 1061.41366881 579.189916423
1097.51502818 563.175667919 1016.93321308 561.858617245 1032.7626842 496.588983831 1017.6414645 498.322835805 1061.2294879 569.410766753 1061.40456516 578.913629227
1098.2459454 562.735353699 1016.32359786 561.396893182 1032.74701947 496.473961099 1017.71661895 498.205395833 1061.27874334 569.194219926 1061.39546152 578.637342032
1098.97686262 562.295039479 1015.71398265 560.93516912 1032.73135475 496.358938367 1017.79177339 498.08795586 1061.32799878 568.977673099 1061.38635787 578.361054836
1099.70777984 561.854725259 1015.10436743 560.473445057 1032.71569002 496.243915635 1017.86692784 497.970515888 1061.37725422 568.761126273 1061.37725422 578.08476764
1099.82209398 561.782951046 1014.79936437 560.432256334 1032.6459979 496.291030182 1018.00097455 498.021083636 1061.21481901 568.703164861 1061.29818913 577.94540936
1099.93640812 561.711176833 1014.4943613 560.391067611 1032.57630578 496.338144729 1018.13502127 498.071651383 1061.05238379 568.64520345 1061.21912404 577.80605108
1100.05072226 561.63940262 1014.18935824 560.349878888 1032.50661367 496.385259276 1018.26906798 498.122219131 1060.88994857 568.587242039 1061.14005895 577.6666928
1100.1650364 561.567628407 1013.88435517 560.308690165 1032.43692155 496.432373823 1018.40311469 498.172786879 1060.72751336 568.529280628 1061.06099387 577.52733452
1100.27935054 561.495854194 1013.57935211 560.267501442 1032.36722944 496.479488371 1018.53716141 498.223354626 1060.56507814 568.471319217 1060.98192878 577.387976239
1100.39366468 561.424079981 1013.27434904 560.226312719 1032.29753732 496.526602918 1018.67120812 498.273922374 1060.40264293 568.413357806 1060.90286369 577.248617959
1100.50797882 561.352305768 1012.96934598 560.185123996 1032.2278452 496.573717465 1018.80525483 498.324490122 1060.24020771 568.355396395 1060.8237986 577.109259679
1100.52395067 561.348553368 1013.20977587 560.166407728 1032.32237737 496.581187967 1018.70899767 498.260882247 1060.35718568 568.404017536 1060.81732465 577.101766312
1100.53992253 561.344800968 1013.45020575 560.147691459 1032.41690953 496.588658469 1018.61274051 498.197274372 1060.47416365 568.452638678 1060.8108507 577.094272945
1100.55589438 561.341048569 1013.69063564 560.128975191 1032.5114417 496.596128971 1018.51648335 498.133666497 1060.59114162 568.501259819 1060.80437675 577.086779579
1100.57186623 561.337296169 1013.93106553 560.110258923 1032.60597386 496.603599473 1018.42022618 498.070058622 1060.70811959 568.549880961 1060.7979028 577.079286212
1100.58783809 561.33354377 1014.17149541 560.091542654 1032.70050603 496.611069975 1018.32396902 498.006450746 1060.82509756 568.598502102 1060.79142885 577.071792845
1100.60380994 561.32979137 1014.4119253 560.072826386 1032.7950382 496.618540477 1018.22771186 497.942842871 1060.94207552 568.647123243 1060.7849549 577.064299478
1100.6197818 561.32603897 1014.65235519 560.054110117 1032.88957036 496.626010979 1018.1314547 497.879234996 1061.05905349 568.695744385 1060.77848095 577.056806111
1100.63575365 561.322286571 1014.89278507 560.035393849 1032.98410253 496.633481481 1018.03519753 497.815627121 1061.17603146 568.744365526 1060.772007 577.049312744
1100.6517255 561.318534171 1015.13321496 560.01667758 1033.07863469 496.640951983 1017.93894037 497.752019246 1061.29300943 568.792986668 1060.76553305 577.041819378
1100.66769736 561.314781772 1015.37364485 559.997961312 1033.17316686 496.648422485 1017.84268321 497.688411371 1061.4099874 568.841607809 1060.7590591 577.034326011
1100.68366921 561.311029372 1015.61407473 559.979245043 1033.26769902 496.655892987 1017.74642604 497.624803496 1061.52696537 568.89022895 1060.75258515 577.026832644
1100.69964107 561.307276972 1015.85450462 559.960528775 1033.36223119 496.663363489 1017.65016888 497.561195621 1061.64394334 568.938850092 1060.7461112 577.019339277
1100.67700826 561.318118841 1015.87244692 559.996406348 1033.27053437 496.675931959 1017.64911858 497.594483294 1061.60490782 568.957461662 1060.7295215 577.025864646
1100.65437545 561.328960711 1015.89038921 560.03228392 1033.17883755 496.688500428 1017.64806827 497.627770966 1061.56587231 568.976073232 1060.71293179 577.032390014
1100.63174264 561.33980258 1015.90833151 560.068161493 1033.08714073 496.701068898 1017.64701796 497.661058639 1061.5268368 568.994684803 1060.69634208 577.038915383
