Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
1107.85561879 701.616870322 1042.19202599 702.938956083 1043.51411175 616.562686359 1027.20838736 617.003381613 1076.56625578 707.786603873 1076.56625578 707.786603873
1108.13317389 700.218849806 1041.73994392 701.430841505 1043.52867338 615.86665025 1027.30829087 616.307265753 1076.68469094 706.360003149 1076.60229983 707.183914237
1108.41072899 698.820829291 1041.28786185 699.922726926 1043.54323501 615.17061414 1027.40819438 615.611149893 1076.8031261 704.933402425 1076.63834388 706.581224601
1108.68828408 697.422808776 1040.83577979 698.414612348 1043.55779664 614.474578031 1027.50809788 614.915034034 1076.92156126 703.506801701 1076.67438793 705.978534965
1108.96583918 696.024788261 1040.38369772 696.90649777 1043.57235827 613.778541922 1027.60800139 614.218918174 1077.03999642 702.080200977 1076.71043198 705.375845328
1109.24339428 694.626767746 1039.93161565 695.398383192 1043.58691991 613.082505813 1027.70790489 613.522802315 1077.15843158 700.653600253 1076.74647604 704.773155692
1109.52094938 693.228747231 1039.47953358 693.890268614 1043.60148154 612.386469704 1027.8078084 612.826686455 1077.27686674 699.226999529 1076.78252009 704.170466056
1109.79850447 691.830726716 1039.02745152 692.382154036 1043.61604317 611.690433595 1027.9077119 612.130570595 1077.3953019 697.800398805 1076.81856414 703.56777642
1110.07605957 690.432706201 1038.57536945 690.874039458 1043.6306048 610.994397485 1028.00761541 611.434454736 1077.51373706 696.373798081 1076.85460819 702.965086783
1110.35361467 689.034685686 1038.12328738 689.36592488 1043.64516643 610.298361376 1028.10751891 610.738338876 1077.63217222 694.947197357 1076.89065224 702.362397147
1110.63116977 687.63666517 1037.67120531 687.857810302 1043.65972806 609.602325267 1028.20742242 610.042223017 1077.75060738 693.520596633 1076.9266963 701.759707511
1110.90872486 686.238644655 1037.21912325 686.349695723 1043.67428969 608.906289158 1028.30732593 609.346107157 1077.86904254 692.093995909 1076.96274035 701.157017875
1111.18627996 684.84062414 1036.76704118 684.841581145 1043.68885132 608.210253049 1028.40722943 608.649991297 1077.9874777 690.667395185 1076.9987844 700.554328238
1111.46383506 683.442603625 1036.31495911 683.333466567 1043.70341295 607.51421694 1028.50713294 607.953875438 1078.10591286 689.240794461 1077.03482845 699.951638602
1111.74139016 682.04458311 1035.86287704 681.825351989 1043.71797458 606.81818083 1028.60703644 607.257759578 1078.22434803 687.814193737 1077.0708725 699.348948966
1112.01894525 680.646562595 1035.41079498 680.317237411 1043.73253622 606.122144721 1028.70693995 606.561643718 1078.34278319 686.387593013 1077.10691655 698.74625933
1112.29650035 679.24854208 1034.95871291 678.809122833 1043.74709785 605.426108612 1028.80684345 605.865527859 1078.46121835 684.960992289 1077.14296061 698.143569693
1112.4157014 679.171326871 1034.44051461 678.601530485 1043.18061171 605.416496364 1028.39487838 605.793141433 1078.19894554 684.936893692 1077.21387382 698.505773732
1112.53490244 679.094111662 1033.92231631 678.393938137 1042.61412558 605.406884117 1027.9829133 605.720755007 1077.93667273 684.912795095 1077.28478704 698.86797777
1112.65410349 679.016896453 1033.404118 678.186345789 1042.04763945 605.397271869 1027.57094822 605.648368581 1077.67439993 684.888696499 1077.35570025 699.230181808
