Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
1351.50752074 719.517546756 1284.04751401 715.079388418 1321.77185988 723.068073426 1321.77185988 726.618600096
1352.49267787 718.19990416 1283.20036243 713.322395789 1321.78267429 721.96914889 1321.56140435 726.512838429
1353.477835 716.882261565 1282.35321085 711.56540316 1321.79348871 720.870224354 1321.35094882 726.407076762
1354.46299212 715.564618969 1281.50605927 709.80841053 1321.80430313 719.771299818 1321.14049329 726.301315095
1355.44814925 714.246976373 1280.65890769 708.051417901 1321.81511754 718.672375282 1320.93003776 726.195553428
1355.67000775 713.33092536 1279.66378149 706.692826996 1321.48380118 717.866959241 1320.81999135 725.722042305
1355.89186625 712.414874346 1278.66865529 705.334236092 1321.15248482 717.0615432 1320.70994493 725.248531182
1356.11372476 711.498823332 1277.6735291 703.975645187 1320.82116846 716.256127159 1320.59989851 724.775020059
1356.33558326 710.582772319 1276.6784029 702.617054283 1320.4898521 715.450711118 1320.4898521 724.301508936
1357.15558765 708.977491568 1276.50269253 701.454313423 1320.53541168 714.509240204 1320.86731659 723.581307968
1357.97559204 707.372210818 1276.32698217 700.291572563 1320.58097126 713.56776929 1321.24478109 722.861106999
1358.79559643 705.766930067 1276.1512718 699.128831704 1320.62653084 712.626298376 1321.62224559 722.14090603
1359.61560082 704.161649317 1275.97556144 697.966090844 1320.67209042 711.684827462 1321.99971009 721.420705061
1360.55944605 703.47417239 1275.87262962 697.210530857 1321.21659904 710.350767929 1322.43358374 721.082360283
1361.50329128 702.786695463 1275.7696978 696.45497087 1321.76110767 709.016708395 1322.86745739 720.744015504
1362.44713651 702.099218536 1275.66676598 695.699410883 1322.30561629 707.682648862 1323.30133105 720.405670725
1363.39098174 701.41174161 1275.56383416 694.943850897 1322.85012491 706.348589329 1323.7352047 720.067325947
1364.26418715 700.625135263 1274.39454777 694.15724455 1325.87136397 707.064221605 1324.54374429 719.45533855
1364.73506989 700.590208171 1274.38204078 694.193804671 1326.15441602 707.093449704 1324.87105033 719.396058671
1365.20595263 700.555281079 1274.36953379 694.230364793 1326.43746807 707.122677803 1325.19835637 719.336778792
1365.67683537 700.520353987 1274.35702681 694.266924914 1326.72052012 707.151905903 1325.52566241 719.277498913
1366.14771811 700.485426896 1274.34451982 694.303485035 1327.00357217 707.181134002 1325.85296845 719.218219034
1366.61860085 700.450499804 1274.33201283 694.340045156 1327.28662422 707.210362102 1326.18027449 719.158939156
1367.08948359 700.415572712 1274.31950584 694.376605278 1327.56967627 707.239590201 1326.50758053 719.099659277
1367.56036633 700.38064562 1274.30699885 694.413165399 1327.85272832 707.2688183 1326.83488657 719.040379398
1368.03124906 700.345718528 1274.29449187 694.44972552 1328.13578037 707.2980464 1327.16219261 718.981099519
1368.5021318 700.310791436 1274.28198488 694.486285641 1328.41883242 707.327274499 1327.48949865 718.921819641
1368.97301454 700.275864344 1274.26947789 694.522845763 1328.70188447 707.356502599 1327.81680469 718.862539762
1369.03793892 700.330787854 1274.36390493 694.518763954 1328.85531683 707.411426109 1328.11775034 719.094479228
1369.10286329 700.385711365 1274.45833196 694.514682145 1329.00874918 707.466349619 1328.41869599 719.326418695
1369.16778767 700.440634875 1274.552759 694.510600337 1329.16218153 707.521273129 1328.71964164 719.558358161
1369.23271205 700.495558385 1274.64718603 694.506518528 1329.31561389 707.576196639 1329.02058729 719.790297628
1369.29763642 700.550481895 1274.74161307 694.502436719 1329.46904624 707.631120149 1329.32153295 720.022237094
1369.3625608 700.605405405 1274.8360401 694.498354911 1329.6224786 707.686043659 1329.6224786 720.254176561
1369.42748517 700.660328915 1274.93046714 694.494273102 1329.77591095 707.740967169 1329.92342425 720.486116027
1369.49240955 700.715252425 1275.02489418 694.490191293 1329.92934331 707.79589068 1330.2243699 720.718055494
1369.55733393 700.770175935 1275.11932121 694.486109485 1330.08277566 707.85081419 1330.52531555 720.94999496
1369.6222583 700.825099445 1275.21374825 694.482027676 1330.23620801 707.9057377 1330.8262612 721.181934427
1369.68718268 700.880022956 1275.30817528 694.477945867 1330.38964037 707.96066121 1331.12720685 721.413873893
1369.75210706 700.934946466 1275.40260232 694.473864059 1330.54307272 708.01558472 1331.4281525 721.64581336
1369.81703143 700.989869976 1275.49702935 694.46978225 1330.69650508 708.07050823 1331.72909816 721.877752826
1369.88195581 701.044793486 1275.59145639 694.465700441 1330.84993743 708.12543174 1332.03004381 722.109692292
1369.94688018 701.099716996 1275.68588342 694.461618633 1331.00336978 708.18035525 1332.33098946 722.341631759
1370.02084984 701.071920033 1275.75985308 694.474052568 1330.83595405 708.273250984 1332.00265013 722.434527493
1370.09481951 701.044123069 1275.83382274 694.486486504 1330.66853832 708.366146718 1331.6743108 722.527423227
1370.16878917 701.016326105 1275.90779241 694.49892044 1330.50112258 708.459042452 1331.34597146 722.620318961
1370.24275883 700.988529142 1275.98176207 694.511354375 1330.33370685 708.551938186 1331.01763213 722.713214695
1370.31672849 700.960732178 1276.05573173 694.523788311 1330.16629111 708.64483392 1330.6892928 722.806110429
1370.39069815 700.932935215 1276.12970139 694.536222246 1329.99887538 708.737729654 1330.36095347 722.899006163
1370.46466781 700.905138251 1276.20367105 694.548656182 1329.83145965 708.830625388 1330.03261414 722.991901897
1370.53863747 700.877341288 1276.27764071 694.561090118 1329.66404391 708.923521122 1329.70427481 723.084797631
1370.61260713 700.849544324 1276.35161037 694.573524053 1329.49662818 709.016416856 1329.37593548 723.177693365
