Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
1361.69377288 702.58496337 1287.47983318 699.708454079 1295.33491624 608.235458631 1276.74824083 608.235458631 1328.98496872 707.160145011 1328.98496872 707.160145011
1361.1695004 702.92824757 1288.1393549 700.107055766 1295.294459 608.371089499 1276.41843058 608.371089499 1328.77047416 707.321307026 1328.77047416 707.321307026
1360.64522791 703.271531771 1288.79887663 700.505657453 1295.25400177 608.506720366 1276.08862034 608.506720366 1328.5559796 707.482469041 1328.5559796 707.482469041
1360.12095543 703.614815972 1289.45839835 700.90425914 1295.21354453 608.642351233 1275.7588101 608.642351233 1328.34148504 707.643631056 1328.34148504 707.643631056
1359.59668295 703.958100173 1290.11792008 701.302860828 1295.17308729 608.777982101 1275.42899985 608.777982101 1328.12699047 707.804793071 1328.12699047 707.804793071
1359.58345689 703.967516474 1289.7885941 701.185837159 1294.8170144 608.792261477 1275.49115147 608.98192143 1327.99437591 707.833661674 1327.99437591 707.833661674
1359.57023083 703.976932774 1289.45926812 701.068813491 1294.4609415 608.806540853 1275.55330309 609.18586076 1327.86176134 707.862530278 1327.86176134 707.862530278
1359.55700478 703.986349075 1289.12994214 700.951789823 1294.10486861 608.82082023 1275.6154547 609.38980009 1327.72914678 707.891398881 1327.72914678 707.891398881
1359.54377872 703.995765375 1288.80061616 700.834766155 1293.74879571 608.835099606 1275.67760632 609.593739419 1327.59653221 707.920267485 1327.59653221 707.920267485
1359.53055266 704.005181676 1288.47129018 700.717742486 1293.39272281 608.849378982 1275.73975794 609.797678749 1327.46391764 707.949136088 1327.46391764 707.949136088
1359.51732661 704.014597976 1288.1419642 700.600718818 1293.03664992 608.863658359 1275.80190955 610.001618078 1327.33130308 707.978004692 1327.33130308 707.978004692
1359.50410055 704.024014277 1287.81263822 700.48369515 1292.68057702 608.877937735 1275.86406117 610.205557408 1327.19868851 708.006873295 1327.19868851 708.006873295
1360.33788676 702.803051825 1286.87626487 699.165373922 1292.87914829 609.07991124 1275.68136729 610.346256158 1327.31503639 707.551059696 1327.2626648 708.755606144
1361.17167297 701.582089373 1285.93989152 697.847052694 1293.07771955 609.281884745 1275.49867342 610.486954909 1327.43138426 707.095246096 1327.32664109 709.504338994
1362.00545919 700.361126921 1285.00351817 696.528731466 1293.27629081 609.483858249 1275.31597955 610.62765366 1327.54773214 706.639432497 1327.39061738 710.253071843
1362.8392454 699.140164469 1284.06714482 695.210410238 1293.47486207 609.685831754 1275.13328567 610.76835241 1327.66408001 706.183618898 1327.45459367 711.001804692
1363.67303161 697.919202017 1283.13077147 693.89208901 1293.67343333 609.887805259 1274.9505918 610.909051161 1327.78042788 705.727805299 1327.51856996 711.750537542
1363.7177433 697.977143156 1283.06484818 693.879961333 1293.57715635 610.090422901 1275.12381025 611.026564978 1327.68153232 705.798839334 1327.47837421 711.872852087
1363.76245498 698.035084296 1282.99892489 693.867833656 1293.48087936 610.293040543 1275.29702871 611.144078795 1327.58263675 705.86987337 1327.43817846 711.995166633
1363.80716666 698.093025435 1282.9330016 693.85570598 1293.38460237 610.495658186 1275.47024717 611.261592612 1327.48374118 705.940907405 1327.39798271 712.117481178
1363.85187834 698.150966574 1282.86707831 693.843578303 1293.28832538 610.698275828 1275.64346563 611.379106429 1327.38484561 706.011941441 1327.35778696 712.239795724
1363.89659003 698.208907714 1282.80115502 693.831450626 1293.19204839 610.90089347 1275.81668409 611.496620246 1327.28595005 706.082975477 1327.31759121 712.36211027
1363.94130171 698.266848853 1282.73523173 693.81932295 1293.09577141 611.103511112 1275.98990255 611.614134063 1327.18705448 706.154009512 1327.27739546 712.484424815
1363.98601339 698.324789993 1282.66930844 693.807195273 1292.99949442 611.306128755 1276.163121 611.73164788 1327.08815891 706.225043548 1327.23719971 712.606739361
1364.03072507 698.382731132 1282.60338515 693.795067596 1292.90321743 611.508746397 1276.33633946 611.849161697 1326.98926335 706.296077583 1327.19700396 712.729053907
1364.07543676 698.440672271 1282.53746186 693.78293992 1292.80694044 611.711364039 1276.50955792 611.966675514 1326.89036778 706.367111619 1327.15680822 712.851368452
1364.12014844 698.498613411 1282.47153857 693.770812243 1292.71066345 611.913981681 1276.68277638 612.084189332 1326.79147221 706.438145655 1327.11661247 712.973682998
1364.16486012 698.55655455 1282.40561528 693.758684567 1292.61438647 612.116599323 1276.85599484 612.201703149 1326.69257664 706.50917969 1327.07641672 713.095997544
1364.2095718 698.61449569 1282.33969199 693.74655689 1292.51810948 612.319216966 1277.0292133 612.319216966 1326.59368108 706.580213726 1327.03622097 713.218312089
1364.36114895 698.209345712 1281.93809427 693.286089426 1292.72500411 612.080019447 1276.9595205 612.080019447 1326.8558932 706.396333694 1327.2431156 713.14506703
1364.5127261 697.804195734 1281.53649656 692.825621962 1292.93189875 611.840821929 1276.8898277 611.840821929 1327.11810532 706.212453661 1327.45001024 713.07182197
1364.66430325 697.399045757 1281.13489884 692.365154498 1293.13879338 611.60162441 1276.8201349 611.60162441 1327.38031744 706.028573629 1327.65690487 712.998576911
1364.81588039 696.993895779 1280.73330113 691.904687034 1293.34568802 611.362426891 1276.75044211 611.362426891 1327.64252956 705.844693597 1327.86379951 712.925331851
