time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
67.917,14.951969539999936,0.0,7.475984768999979,7.915748580000013,1136.72804688,621.021053831,1063.28749061,613.984832871,1160.91505642,540.544276607,1047.89575726,532.188764217,1066.80560109,528.670653738,1066.80560109,536.146638507,1147.72214213,535.706874697,1147.72214213,543.622623277,1127.49300687,626.298219551,1076.92016872,623.219872881,1100.22765065,629.37656622,1075.60087729,531.749000408,1060.64890775,531.749000408,1125.73395163,570.887979495,1084.39615349,568.249396635,1155.63789071,518.556086108,1064.60678204,512.839156579,1156.95718214,578.363964264,1049.6548125,570.448215685,1102.86623351,620.141526211,1102.86623351,620.141526211
67.983,14.951975134389382,0.09145881544432775,7.463095372552596,7.9028143499999715,1136.76668075,621.039418459,1063.10624258,613.97732904,1161.09596683,540.691983532,1047.88265422,532.245931535,1066.87010343,528.727821055,1066.84423497,536.190871595,1147.82544715,535.815778933,1147.82544715,543.718593283,1127.50577228,626.368321098,1076.99760529,623.315842887,1100.30508721,629.550141605,1075.60070848,531.806167725,1060.64873894,531.819101955,1125.82432242,571.126226028,1084.3183793,568.41003779,1155.75412996,518.781398412,1064.593679,512.986863504,1157.13809254,578.511671189,1049.57703831,570.363106475,1102.84019624,620.198693528,1102.85313047,620.289233136
68.052,14.951991907544373,0.18291763088868765,7.45029594992166,7.8898801200000435,1136.80531463,621.057783088,1062.92499455,613.969825209,1161.27687723,540.839690458,1047.86955118,532.303098852,1066.93460576,528.784988373,1066.88286884,536.235104683,1147.92875217,535.92468317,1147.92875217,543.81456329,1127.5185377,626.438422645,1077.07504185,623.411812894,1100.38252378,629.72371699,1075.60053966,531.863335042,1060.64857013,531.889203502,1125.91469322,571.364472561,1084.24060511,568.570678945,1155.87036921,519.006710716,1064.58057596,513.13457043,1157.31900294,578.659378115,1049.49926412,570.277997266,1102.81415896,620.255860846,1102.84002742,620.436940062
68.117,14.952019889424959,0.27437644633312797,7.437586966622806,7.876945890000002,1136.8439485,621.076147716,1062.74374653,613.962321378,1161.45778763,540.987397383,1047.85644813,532.36026617,1066.9991081,528.84215569,1066.92150272,536.27933777,1148.0320572,536.033587406,1148.0320572,543.910533296,1127.53130312,626.508524192,1077.15247842,623.5077829,1100.45996034,629.897292375,1075.60037085,531.92050236,1060.64840131,531.959305049,1126.00506401,571.602719095,1084.16283092,568.7313201,1155.98660847,519.232023019,1064.56747291,513.282277355,1157.49991334,578.80708504,1049.42148993,570.192888057,1102.78812169,620.313028163,1102.82692438,620.584646987
68.184,14.952059049973029,0.36583526078751666,7.424968887919548,7.864011661000063,1136.88258238,621.094512344,1062.5624985,613.954817547,1161.63869804,541.135104308,1047.84334509,532.417433487,1067.06361043,528.899323007,1066.9601366,536.323570858,1148.13536222,536.142491642,1148.13536222,544.006503303,1127.54406853,626.578625739,1077.22991498,623.603752907,1100.53739691,630.070867759,1075.60020204,531.977669677,1060.6482325,532.029406596,1126.09543481,571.840965628,1084.08505673,568.891961255,1156.10284772,519.457335323,1064.55436987,513.42998428,1157.68082375,578.954791966,1049.34371574,570.107778847,1102.76208442,620.370195481,1102.81382134,620.732353912
68.251,14.952109399093812,0.45729407722178345,7.412442176461754,7.851077430999908,1136.92121626,621.112876972,1062.38125047,613.947313716,1161.81960844,541.282811234,1047.83024205,532.474600805,1067.12811277,528.956490325,1066.99877047,536.367803946,1148.23866725,536.251395878,1148.23866725,544.102473309,1127.55683395,626.648727286,1077.30735155,623.699722913,1100.61483347,630.244443144,1075.60003323,532.034836995,1060.64806369,532.099508143,1126.1858056,572.079212161,1084.00728253,569.05260241,1156.21908698,519.682647626,1064.54126683,513.577691206,1157.86173415,579.102498891,1049.26594155,570.022669638,1102.73604715,620.427362798,1102.8007183,620.880060838
68.317,14.952170936682755,0.5487528916763169,7.400007296624091,7.83814320099998,1136.95985013,621.131241601,1062.20000244,613.939809885,1162.00051884,541.430518159,1047.81713901,532.531768122,1067.1926151,529.013657642,1067.03740435,536.412037033,1148.34197227,536.360300115,1148.34197227,544.198443316,1127.56959937,626.718828833,1077.38478811,623.79569292,1100.69227004,630.418018529,1075.59986441,532.092004312,1060.64789487,532.16960969,1126.2761764,572.317458694,1083.92950834,569.213243565,1156.33532623,519.90795993,1064.52816379,513.725398131,1158.04264455,579.250205816,1049.18816736,569.937560429,1102.71000987,620.484530116,1102.78761525,621.027767763
68.386,14.952243662598022,0.6402117071206446,7.387664712888248,7.825208970999938,1136.99848401,621.149606229,1062.01875441,613.932306054,1162.18142924,541.578225084,1047.80403596,532.588935439,1067.25711744,529.07082496,1067.07603822,536.456270121,1148.4452773,536.469204351,1148.4452773,544.294413322,1127.58236478,626.78893038,1077.46222468,623.891662927,1100.76970661,630.591593914,1075.5996956,532.149171629,1060.64772606,532.239711237,1126.36654719,572.555705228,1083.85173415,569.37388472,1156.45156548,520.133272234,1064.51506074,513.873105056,1158.22355495,579.397912742,1049.11039316,569.852451219,1102.6839726,620.541697433,1102.77451221,621.175474688
68.421,14.95232757667636,0.7316705235549115,7.375414888988814,7.812274742,1137.03711788,621.167970857,1061.83750638,613.924802223,1162.36233965,541.72593201,1047.79093292,532.646102757,1067.32161978,529.127992277,1067.1146721,536.500503209,1148.54858232,536.578108587,1148.54858232,544.390383329,1127.5951302,626.859031928,1077.53966124,623.987632933,1100.84714317,630.765169298,1075.59952679,532.206338947,1060.64755725,532.309812785,1126.45691799,572.793951761,1083.77395996,569.534525875,1156.56780474,520.358584537,1064.5019577,514.020811982,1158.40446536,579.545619667,1049.03261897,569.76734201,1102.65793533,620.59886475,1102.76140917,621.323181614
68.452,14.952422678729405,0.8231293365952462,7.363258285773347,7.799340511999958,1137.07575176,621.186335486,1061.65625835,613.917298392,1162.54325005,541.873638935,1047.77782988,532.703270074,1067.38612211,529.185159595,1067.15330598,536.544736297,1148.65188735,536.687012823,1148.65188735,544.486353335,1127.60789562,626.929133475,1077.61709781,624.08360294,1100.92457974,630.938744683,1075.59935797,532.263506264,1060.64738843,532.379914332,1126.54728878,573.032198294,1083.69618577,569.69516703,1156.68404399,520.583896841,1064.48885466,514.168518907,1158.58537576,579.693326592,1048.95484478,569.682232801,1102.63189806,620.656032068,1102.74830612,621.470888539
