time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
89.948,13.341051498877377,0.0,8.421486488156313,9.697616482000058,1151.89253415,624.177508782,1067.69959105,621.532704287,1171.72856786,543.951772428,1050.50836183,539.102964187,1072.54839929,532.931753699,1073.43000079,541.306967933,1153.2149364,537.339761191,1153.2149364,547.037377673,1136.90530868,630.34871927,1085.33162102,628.144715525,1113.10206822,633.434324515,1079.16041053,537.339761191,1065.93638806,535.576558194,1134.26050418,583.183039107,1091.94363226,575.68942637,1168.64296262,515.74052448,1065.49558731,513.977321483,1175.25497386,590.235851094,1051.38996333,581.860636859,1112.22046672,628.144715525,1112.22046672,628.144715525
89.98,13.437824627455464,0.0,8.344576479557277,9.411284371000079,1151.55033382,624.023830778,1067.63242025,621.070089006,1171.66893211,543.783024314,1049.90243456,539.096219767,1072.28154952,532.8195185,1073.02752001,541.130684763,1153.10255526,537.302876548,1153.10255526,546.714160919,1136.98507145,629.735402879,1085.33980077,627.587912049,1112.88796383,632.74189004,1079.0630995,537.152175437,1065.72605119,535.509533329,1134.37040718,582.761866631,1091.81994854,575.535748367,1167.53218662,515.956064198,1065.48492942,513.785968202,1175.48167022,590.161291173,1050.12095117,581.6994238,1112.10431805,627.625587327,1112.10431805,627.625587327
90.016,13.535923532501473,0.0,8.269671965139059,9.12495226100009,1151.20813348,623.870152774,1067.56524944,620.607473725,1171.60929636,543.614276199,1049.29650728,539.089475346,1072.01469974,532.707283302,1072.62503924,540.954401593,1152.99017412,537.265991905,1152.99017412,546.390944166,1137.06483423,629.122086487,1085.34798052,627.031108574,1112.67385944,632.049455565,1078.96578848,536.964589683,1065.51571433,535.442508464,1134.48031018,582.340694156,1091.69626481,575.382070363,1166.42141062,516.171603916,1065.47427153,513.59461492,1175.70836658,590.086731253,1048.851939,581.538210741,1111.98816939,627.10645913,1111.98816939,627.10645913
90.049,13.635319589422322,0.0,8.196827922391968,8.838620150999986,1150.86593315,623.716474771,1067.49807863,620.144858444,1171.54966061,543.445528084,1048.69058,539.082730925,1071.74784996,532.595048104,1072.22255846,540.778118422,1152.87779298,537.229107262,1152.87779298,546.067727413,1137.14459701,628.508770095,1085.35616027,626.474305099,1112.45975505,631.35702109,1078.86847745,536.77700393,1065.30537747,535.375483599,1134.59021318,581.91952168,1091.57258109,575.228392359,1165.31063462,516.387143634,1065.46361364,513.403261639,1175.93506294,590.012171332,1047.58292684,581.376997681,1111.87202072,626.587330932,1111.87202072,626.587330932
90.081,13.73598464846979,0.0,8.126099765930322,8.552288040000008,1150.52373282,623.562796767,1067.43090783,619.682243163,1171.49002486,543.276779969,1048.08465272,539.075986505,1071.48100018,532.482812906,1071.82007768,540.601835252,1152.76541184,537.192222619,1152.76541184,545.744510659,1137.22435978,627.895453704,1085.36434002,625.917501624,1112.24565066,630.664586615,1078.77116642,536.589418176,1065.09504061,535.308458734,1134.70011618,581.498349205,1091.44889737,575.074714356,1164.19985862,516.602683351,1065.45295575,513.211908358,1176.1617593,589.937611412,1046.31391467,581.215784622,1111.75587205,626.068202735,1111.75587205,626.068202735
90.182,13.837891015350534,0.0,8.057543213918105,8.265955928999915,1150.18153248,623.409118763,1067.36373702,619.219627882,1171.43038911,543.108031855,1047.47872545,539.069242084,1071.2141504,532.370577708,1071.4175969,540.425552082,1152.6530307,537.155337977,1152.6530307,545.421293906,1137.30412256,627.282137312,1085.37251977,625.360698149,1112.03154627,629.97215214,1078.67385539,536.401832422,1064.88470375,535.241433869,1134.81001918,581.07717673,1091.32521365,574.921036352,1163.08908262,516.818223069,1065.44229786,513.020555076,1176.38845566,589.863051491,1045.04490251,581.054571563,1111.63972339,625.549074537,1111.63972339,625.549074537
90.248,13.941011468933208,0.0,7.991214157073962,7.979623818999926,1149.83933215,623.25544076,1067.29656622,618.757012601,1171.37075336,542.93928374,1046.87279817,539.062497664,1070.94730063,532.258342509,1071.01511613,540.249268911,1152.54064956,537.118453334,1152.54064956,545.098077153,1137.38388534,626.66882092,1085.38069952,624.803894673,1111.81744188,629.279717665,1078.57654436,536.214246669,1064.67436689,535.174409004,1134.91992218,580.656004254,1091.20152992,574.767358348,1161.97830663,517.033762787,1065.43163997,512.829201795,1176.61515202,589.788491571,1043.77589034,580.893358504,1111.52357472,625.02994634,1111.52357472,625.02994634
90.413,14.045319267685661,0.0,7.927168510006541,7.693291707999947,1149.49713181,623.101762756,1067.22939541,618.29439732,1171.31111761,542.770535625,1046.26687089,539.055753243,1070.68045085,532.146107311,1070.61263535,540.072985741,1152.42826842,537.081568691,1152.42826842,544.774860399,1137.46364811,626.055504528,1085.38887927,624.247091198,1111.6033375,628.58728319,1078.47923333,536.026660915,1064.46403003,535.107384139,1135.02982517,580.234831779,1091.0778462,574.613680345,1160.86753063,517.249302505,1065.42098208,512.637848513,1176.84184838,589.71393165,1042.50687818,580.732145445,1111.40742605,624.510818142,1111.40742605,624.510818142
90.481,14.150788175386245,0.0,7.865462051883164,7.406959597999958,1149.15493148,622.948084752,1067.1622246,617.831782039,1171.25148186,542.60178751,1045.66094362,539.049008822,1070.41360107,532.033872113,1070.21015457,539.896702571,1152.31588728,537.044684048,1152.31588728,544.451643646,1137.54341089,625.442188137,1085.39705901,623.690287723,1111.38923311,627.894848715,1078.38192231,535.839075162,1064.25369316,535.040359274,1135.13972817,579.813659303,1090.95416248,574.460002341,1159.75675463,517.464842223,1065.41032419,512.446495232,1177.06854474,589.63937173,1041.23786601,580.570932385,1111.29127738,623.991689945,1111.29127738,623.991689945
90.547,14.257392384585861,0.0,7.806150254725322,7.120627486999979,1148.81273115,622.794406749,1067.0950538,617.369166758,1171.19184611,542.433039396,1045.05501634,539.042264402,1070.14675129,531.921636915,1069.80767379,539.7204194,1152.20350614,537.007799405,1152.20350614,544.128426892,1137.62317367,624.828871745,1085.40523876,623.133484248,1111.17512872,627.202414241,1078.28461128,535.651489408,1064.0433563,534.973334409,1135.24963117,579.392486828,1090.83047875,574.306324337,1158.64597863,517.680381941,1065.3996663,512.255141951,1177.2952411,589.564811809,1039.96885385,580.409719326,1111.17512872,623.472561747,1111.17512872,623.472561747
90.615,14.174899537143629,3.0516974939999955,7.806150255724482,7.052811986999927,1149.20477481,623.619879215,1067.48709746,618.533716724,1172.26204476,542.987249862,1047.34589399,539.189581869,1071.48821195,532.475847381,1071.14913445,540.274629867,1153.2058893,537.494194372,1153.2058893,544.547006359,1139.10026532,627.553178207,1084.64441892,626.26468371,1112.24532737,631.011768701,1079.42262543,535.866622375,1065.24918596,535.663175875,1135.98075233,579.675435295,1092.17193941,574.521457304,1160.73340978,518.505854407,1065.99515646,513.080614417,1177.48383825,590.458099775,1041.513761,581.235191792,1112.10969637,623.958956714,1112.10969637,627.010654208
