time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
27.93,12.496748924967598,0.0,8.365780953396023,8.595786979999957,1139.44540175,638.143842992,1077.21190402,634.017865242,1163.85743677,551.154478761,1048.67389125,551.84214172,1067.5846226,546.340838053,1068.95994852,554.592793553,1150.79184056,546.684669532,1150.79184056,555.280456512,1127.41129998,639.519168908,1091.65282614,638.143842992,1109.53206306,640.206831867,1073.77358922,549.779152845,1061.39565597,551.498310241,1128.78662589,587.256784074,1087.87067987,588.288278512,1159.38762754,534.650567761,1061.73948745,536.025893678,1159.73145902,603.760695075,1055.20668935,600.666211762,1108.8444001,634.017865242,1108.8444001,634.017865242
28.031,12.310792436266109,0.0,8.167092779818779,8.522586082762357,1139.90674959,636.501943474,1076.68022611,633.406871355,1164.03056942,551.345055956,1049.049914,552.169466431,1067.88128054,546.465592984,1068.84440122,554.575697979,1150.97243142,546.534948086,1150.9038614,555.057258318,1128.42807744,639.247884856,1090.4957747,638.353334204,1110.07905631,641.032275709,1073.65529417,550.039085142,1061.42156665,551.414411058,1129.39119812,587.015332882,1088.0186179,587.771958405,1159.01475147,534.576285751,1061.28521167,536.019396619,1161.68976759,602.412702546,1055.44184294,599.937115896,1109.04893576,633.886861544,1109.04893576,633.886861544
28.096,12.133446249291467,0.0,7.987276596155795,8.449946429020278,1140.36809743,634.860043957,1076.1485482,632.795877469,1164.20370206,551.535633151,1049.42593675,552.496791142,1068.17793849,546.590347915,1068.72885393,554.558602404,1151.15302229,546.38522664,1151.01588223,554.834060125,1129.44485491,638.976600804,1089.33872326,638.562825416,1110.62604957,641.857719552,1073.53699911,550.299017439,1061.44747732,551.330511876,1129.99577035,586.773881689,1088.16655593,587.255638297,1158.64187539,534.50200374,1060.83093589,536.01289956,1163.64807617,601.064710018,1055.67699654,599.208020031,1109.25347142,633.755857847,1109.25347142,633.755857847
28.164,11.96509322485903,0.0,7.827633092110406,8.37788261589863,1140.82944527,633.21814444,1075.61687029,632.184883583,1164.37683471,551.726210345,1049.80195951,552.824115853,1068.47459643,546.715102846,1068.61330663,554.541506829,1151.33361315,546.235505194,1151.12790307,554.610861932,1130.46163238,638.705316752,1088.18167182,638.772316628,1111.17304283,642.683163394,1073.41870405,550.558949735,1061.473388,551.246612694,1130.60034258,586.532430496,1088.31449396,586.73931819,1158.26899932,534.42772173,1060.3766601,536.006402502,1165.60638475,599.71671749,1055.91215013,598.478924165,1109.45800708,633.62485415,1109.45800708,633.62485415
28.197,11.806118111842054,0.0,7.689418813387433,8.306409630015724,1141.29079312,631.576244922,1075.08519238,631.573889696,1164.54996736,551.91678754,1050.17798226,553.151440564,1068.77125437,546.839857777,1068.49775934,554.524411255,1151.51420401,546.085783748,1151.23992391,554.387663738,1131.47840984,638.4340327,1087.02462038,638.981807841,1111.72003608,643.508607237,1073.30040899,550.818882032,1061.49929867,551.162713511,1131.20491481,586.290979303,1088.46243199,586.222998083,1157.89612325,534.353439719,1059.92238432,535.999905443,1167.56469333,598.368724962,1056.14730372,597.7498283,1109.66254273,633.493850453,1109.66254273,633.493850453
28.232,11.656904599999962,0.0,7.573807033724604,8.23554285690452,1141.75214096,629.934345405,1074.55351448,630.96289581,1164.72310001,552.107364734,1050.55400502,553.478765275,1069.06791231,546.964612708,1068.38221204,554.50731568,1151.69479488,545.936062302,1151.35194474,554.164465545,1132.49518731,638.162748647,1085.86756894,639.191299053,1112.26702934,644.334051079,1073.18211394,551.078814329,1061.52520934,551.078814329,1131.80948704,586.049528111,1088.61037002,585.706677975,1157.52324717,534.279157709,1059.46810853,535.993408384,1169.5230019,597.020732434,1056.38245732,597.020732434,1109.86707839,633.362846756,1109.86707839,633.362846756
28.263,11.540863010000066,3.2920754904819822,7.083984061546454,7.893002853007582,1142.6661083,628.484321317,1073.72648883,629.538928332,1164.87114015,551.851830517,1050.22205497,553.017520976,1068.32454211,546.983358598,1067.77598189,554.046071382,1151.15713475,546.229088301,1150.81428461,554.114641409,1134.01462799,637.701504349,1085.53561889,639.210044943,1112.03529702,645.713648276,1072.84273261,550.845595801,1061.3018696,550.845595801,1131.24329716,585.046215433,1088.93031587,584.771935325,1156.93068421,534.5048309,1059.60344278,535.98172379,1170.06448169,596.513233798,1054.81409012,596.565979972,1109.50712606,631.969212386,1109.57569608,635.260573683
28.299,11.424821420000171,6.584150981380546,6.595566943473625,7.550490999627711,1143.58007565,627.034297228,1072.89946319,628.114960854,1165.0191803,551.5962963,1049.89010493,552.556276678,1067.5811719,547.002104489,1067.16975173,553.584827083,1150.61947462,546.5221143,1150.27662449,554.064817272,1135.53406868,637.24026005,1085.20366884,639.228790834,1111.80356471,647.093245472,1072.50335128,550.612377273,1061.07852986,550.612377273,1130.67710728,584.042902755,1089.25026173,583.837192674,1156.33812124,534.730504091,1059.73877702,535.970039195,1170.60596148,596.005735162,1053.24572292,596.111227511,1109.14717372,630.575578016,1109.28431378,637.15830061
28.329,11.308779839999943,9.876226471862529,6.1088928936248275,7.208011312844848,1144.49404299,625.58427314,1072.07243755,626.690993376,1165.16722044,551.340762082,1049.55815488,552.095032379,1066.83780169,547.02085038,1066.56352158,553.123582785,1150.08181449,546.815140299,1149.73896436,554.014993136,1137.05350936,636.779015752,1084.87171879,639.247536725,1111.57183239,648.472842668,1072.16396995,550.379158745,1060.85519011,550.379158745,1130.11091741,583.039590077,1089.57020758,582.902450023,1155.74555828,534.956177282,1059.87411126,535.9583546,1171.14744127,595.498236525,1051.67735573,595.656475049,1108.78722139,629.181943646,1108.99293147,639.056027537
28.365,11.19273826000017,13.168301962552913,5.62441440617588,6.865568605274606,1145.40801034,624.134249052,1071.24541191,625.267025899,1165.31526058,551.085227865,1049.22620483,551.633788081,1066.09443148,547.039596271,1065.95729142,552.662338486,1149.54415437,547.108166298,1149.20130423,553.965169,1138.57295004,636.317771454,1084.53976875,639.266282615,1111.34010008,649.852439864,1071.82458863,550.145940217,1060.63185037,550.145940217,1129.54472753,582.036277399,1089.89015344,581.967707372,1155.15299531,535.181850473,1060.00944551,535.946670005,1171.68892106,594.990737889,1050.10898853,595.201722588,1108.42726905,627.788309276,1108.70154916,640.953754464
