time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
28.334,14.5809229825062,0.0,9.464733859194446,9.048736763356859,1085.24893207,579.328190949,1031.67614592,578.877999468,1110.90984644,499.194107468,1006.46542303,499.194107468,1024.92327372,495.142384146,1025.3734652,504.59640523,1096.95391055,495.142384146,1096.05352759,504.14621375,1078.04586838,584.280297231,1044.73169885,583.830105751,1062.28916657,586.531254632,1031.67614592,497.843533027,1017.27001855,500.094490428,1081.19720874,537.910574767,1041.58035848,538.810957728,1106.85812312,482.537022699,1018.62059299,481.186448259,1101.90601683,542.86268105,1016.36963559,539.261149208,1062.73935805,576.627042067,1062.73935805,576.627042067
28.368,14.03932207682731,0.1945302949999359,8.845416650107552,8.83417228029931,1085.78959061,577.871110126,1030.81590062,576.987391587,1111.45619985,499.548510019,1006.22754022,499.159449429,1024.75774346,495.291118776,1025.25240141,504.122693337,1098.26163669,494.902058186,1096.8832602,503.628035388,1078.45865432,583.701408152,1042.6320873,583.012219908,1061.14562612,586.369228191,1031.39949151,497.870005878,1017.5157401,499.954235031,1080.5595479,535.86412416,1041.89290579,535.880788581,1107.97692979,482.413347689,1018.02706247,480.929373843,1104.28646501,542.861603957,1015.74830303,539.487931253,1062.02934466,576.2648745,1062.02934466,576.459404795
28.468,13.498265198510138,0.3890605909999749,8.226812156438113,8.64967758384237,1086.33024916,576.414029303,1029.95565533,575.096783705,1112.00255327,499.902912571,1005.98965742,499.12479139,1024.59221321,495.439853407,1025.13133762,503.648981444,1099.56936283,494.661732226,1097.71299281,503.109857027,1078.87144026,583.122519073,1040.53247575,582.194334065,1060.00208566,586.207201749,1031.1228371,497.896478729,1017.76146166,499.813979634,1079.92188705,533.817673553,1042.2054531,532.950619435,1109.09573646,482.289672679,1017.43353196,480.672299427,1106.66691319,542.860526865,1015.12697046,539.714713299,1061.31933126,575.902706933,1061.31933126,576.291767524
28.5,12.957820516735776,0.5835908860000245,7.609094210652584,8.497211557765874,1086.87090771,574.956948481,1029.09541004,573.206175824,1112.54890668,500.257315123,1005.75177461,499.090133351,1024.42668295,495.588588038,1025.01027384,503.175269551,1100.87708897,494.421406266,1098.54272542,502.591678665,1079.2842262,582.543629994,1038.43286421,581.376448222,1058.8585452,586.045175307,1030.84618269,497.92295158,1018.00718321,499.673724237,1079.2842262,531.771222945,1042.51800041,530.020450289,1110.21454314,482.165997669,1016.84000144,480.415225012,1109.04736137,542.859449772,1014.5056379,539.941495344,1060.60931786,575.540539366,1060.60931786,576.124130252
28.603,15.853920695473494,9.938194670985354,8.170272398999998,8.191088412969325,1092.39860763,566.257867456,1021.20051959,565.090685685,1113.40787951,499.144915611,1005.44356568,499.728506497,1023.53488313,495.059779412,1023.53488313,503.230051811,1099.40169826,494.476188526,1099.98528914,502.646460925,1085.97910789,580.847639597,1034.03951907,584.34918491,1063.80265424,591.352275538,1032.8723373,497.394142954,1017.11538339,499.144915611,1081.31038081,528.908050777,1041.0426097,528.324459892,1109.32274331,481.053598157,1016.5317925,479.886416386,1116.90942483,535.911141405,1010.11229276,532.993186977,1060.88469981,570.926594541,1061.46829069,580.847639597
28.635,15.763391905059333,9.875282202224907,8.1132432291329,7.992098748963421,1093.12952485,565.817553237,1020.59090437,564.628961622,1113.83353381,499.269199674,1005.58087773,499.587239441,1023.72779171,494.971001004,1023.6587277,503.083950274,1099.74309446,494.549365222,1100.26832626,502.524186472,1086.03975889,580.709480421,1033.69994413,583.826339199,1063.69824226,590.957888885,1032.85667257,497.279120223,1017.19053783,499.027475639,1081.18179642,528.887645739,1040.96962184,528.396945947,1109.15548308,481.087753687,1016.59624203,479.933694078,1116.67413655,535.91559941,1009.81726411,533.013184385,1060.93395525,570.710047714,1061.45918705,580.571352401
28.67,15.672866837563248,9.812677167197096,8.056810279103745,7.7933670063506835,1093.86044207,565.377239017,1019.98128916,564.16723756,1114.25918811,499.393483738,1005.71818978,499.445972385,1023.92070029,494.882222596,1023.78257227,502.937848737,1100.08449067,494.622541918,1100.55136338,502.401912019,1086.1004099,580.571321246,1033.3603692,583.303493487,1063.59383027,590.563502232,1032.84100784,497.164097491,1017.26569228,498.910035667,1081.05321204,528.867240701,1040.89663398,528.469432003,1108.98822285,481.121909217,1016.66069155,479.98097177,1116.43884827,535.920057416,1009.52223546,533.033181792,1060.98321069,570.493500888,1061.4500834,580.295065205
28.702,15.582345577694854,9.750385491406792,8.000986165783585,7.594913433568442,1094.5913593,564.936924797,1019.37167394,563.705513497,1114.6848424,499.517767801,1005.85550184,499.304705329,1024.11360888,494.793444188,1023.90641685,502.791747201,1100.42588687,494.695718613,1100.83440049,502.279637566,1086.1610609,580.433162071,1033.02079426,582.780647775,1063.48941829,590.169115579,1032.82534311,497.049074759,1017.34084672,498.792595694,1080.92462765,528.846835663,1040.82364613,528.541918058,1108.82096262,481.156064747,1016.72514107,480.028249462,1116.20355999,535.924515421,1009.22720681,533.0531792,1061.03246613,570.276954061,1061.44097975,580.01877801
28.902,15.491828182312512,9.688413216414189,7.945783720540837,7.396760418292831,1095.32227652,564.496610578,1018.76205873,563.243789434,1115.1104967,499.642051864,1005.99281389,499.163438274,1024.30651746,494.704665779,1024.03026142,502.645645664,1100.76728308,494.768895309,1101.11743761,502.157363113,1086.2217119,580.295002895,1032.68121933,582.257802063,1063.38500631,589.774728926,1032.80967839,496.934052027,1017.41600117,498.675155722,1080.79604327,528.826430625,1040.75065827,528.614404114,1108.65370239,481.190220277,1016.7895906,480.075527153,1115.96827171,535.928973427,1008.93217816,533.073176608,1061.08172157,570.060407234,1061.43187611,579.742490814
28.935,15.401314719440412,9.626766510572665,7.8912159898918155,7.198932780482972,1096.05319374,564.056296358,1018.15244351,562.782065371,1115.536151,499.766335927,1006.13012595,499.022171218,1024.49942604,494.615887371,1024.15410599,502.499544128,1101.10867928,494.842072005,1101.40047472,502.03508866,1086.2823629,580.15684372,1032.34164439,581.734956351,1063.28059433,589.380342273,1032.79401366,496.819029295,1017.49115561,498.55771575,1080.66745888,528.806025587,1040.67767041,528.686890169,1108.48644216,481.224375807,1016.85404012,480.122804845,1115.73298343,535.933431432,1008.63714951,533.093174016,1061.13097702,569.843860407,1061.42277246,579.466203618
28.968,15.310805248773676,9.56545167059317,7.837296230585244,7.001458102347403,1096.78411096,563.615982138,1017.5428283,562.320341308,1115.96180529,499.89061999,1006.267438,498.880904162,1024.69233462,494.527108963,1024.27795056,502.353442591,1101.45007548,494.9152487,1101.68351184,501.912814207,1086.34301391,580.018684544,1032.00206946,581.212110639,1063.17618235,588.98595562,1032.77834893,496.704006563,1017.56631006,498.440275777,1080.5388745,528.785620549,1040.60468256,528.759376225,1108.31918193,481.258531337,1016.91848964,480.170082537,1115.49769514,535.937889438,1008.34212087,533.113171424,1061.18023246,569.62731358,1061.41366881,579.189916423
29.036,15.220299861809927,9.504475116845075,7.784037910075756,6.804367111368894,1097.51502818,563.175667919,1016.93321308,561.858617245,1116.38745959,500.014904053,1006.40475006,498.739637106,1024.88524321,494.438330555,1024.40179514,502.207341055,1101.79147169,494.988425396,1101.96654895,501.790539754,1086.40366491,579.880525369,1031.66249452,580.689264928,1063.07177037,588.591568967,1032.7626842,496.588983831,1017.6414645,498.322835805,1080.41029011,528.765215511,1040.5316947,528.83186228,1108.1519217,481.292686867,1016.98293917,480.217360229,1115.26240686,535.942347444,1008.04709222,533.133168831,1061.2294879,569.410766753,1061.40456516,578.913629227
