time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
94.119,17.717806883731868,6.309607485129334,9.139920333999953,9.157754341799125,1143.56269998,628.101465551,1059.58968191,630.957690655,1178.40864625,522.992381709,1033.88365597,527.562341876,1055.59096676,522.421136688,1055.59096676,531.561057022,1155.55884542,518.422421542,1156.13009044,527.562341876,1132.13779956,642.953836094,1076.15578752,645.238816177,1109.28799873,652.665001448,1064.15964208,525.277361792,1046.45104643,525.848606813,1133.2802896,577.831903713,1077.29827756,579.545638776,1164.69876575,510.99623627,1045.87980141,517.2799315,1176.12366617,585.829334005,1033.31241095,585.258088985,1105.8605286,636.670140864,1106.43177362,642.953836094
94.185,17.709916831657054,5.6085399874756,9.149685205999958,9.117865382359533,1143.55136965,628.493328998,1059.58323401,631.569263726,1177.894425,523.198712585,1033.55984973,527.993264811,1055.24763078,522.690939233,1055.24763078,531.840624439,1155.53286778,518.745930884,1156.08946549,527.846791729,1132.02882051,642.818396444,1076.26163565,645.288909099,1109.47196584,652.32938192,1063.93836699,525.425103435,1046.24441865,526.176998591,1132.89789413,578.145648183,1077.03306055,579.668968239,1164.43843118,511.217214454,1045.83429402,517.388613654,1176.00980468,585.596245635,1034.02856359,585.039647922,1105.69296031,637.477011377,1106.20073367,643.062518248
94.217,17.703878829998057,4.907472488011378,9.159450077999963,9.07799284267532,1143.54003931,628.885192445,1059.57678612,632.180836796,1177.38020376,523.405043461,1033.23604349,528.424187747,1054.90429479,522.960741778,1054.90429479,532.120191856,1155.50689014,519.069440226,1156.04884054,528.131241582,1131.91984145,642.682956795,1076.36748378,645.339002021,1109.65593295,651.993762392,1063.71709191,525.572845079,1046.03779088,526.505390369,1132.51549865,578.459392653,1076.76784354,579.792297702,1164.17809661,511.438192639,1045.78878664,517.497295809,1175.89594319,585.363157264,1034.74471623,584.82120686,1105.52539203,638.283881891,1105.96969371,643.171200403
94.251,17.699694784234154,4.206404990448386,9.169214950999958,9.03813694105617,1143.52870898,629.277055892,1059.57033822,632.792409867,1176.86598251,523.611374337,1032.91223725,528.855110683,1054.56095881,523.230544323,1054.56095881,532.399759274,1155.4809125,519.392949568,1156.00821559,528.415691436,1131.8108624,642.547517146,1076.47333191,645.389094942,1109.83990006,651.658142864,1063.49581683,525.720586722,1045.8311631,526.833782147,1132.13310318,578.773137123,1076.50262653,579.915627164,1163.91776203,511.659170823,1045.74327925,517.605977964,1175.7820817,585.130068894,1035.46086888,584.602765797,1105.35782374,639.090752404,1105.73865375,643.279882558
94.284,17.697365979324918,3.5053374917987696,9.178979823000077,8.998297897145658,1143.51737865,629.668919339,1059.56389032,633.403982937,1176.35176126,523.817705213,1032.588431,529.286033618,1054.21762282,523.500346868,1054.21762282,532.679326691,1155.45493485,519.71645891,1155.96759064,528.700141289,1131.70188335,642.412077497,1076.57918005,645.439187864,1110.02386717,651.322523336,1063.27454174,525.868328365,1045.62453533,527.162173925,1131.75070771,579.086881593,1076.23740952,580.038956627,1163.65742746,511.880149008,1045.69777187,517.714660118,1175.66822021,584.896980523,1036.17702152,584.384324735,1105.19025545,639.897622918,1105.5076138,643.388564712
94.318,17.696893187513997,2.8042699923344543,9.188744693999979,8.958475936695548,1143.50604832,630.060782786,1059.55744243,634.015556008,1175.83754001,524.02403609,1032.26462476,529.716956554,1053.87428683,523.770149414,1053.87428683,532.958894108,1155.42895721,520.039968252,1155.92696569,528.984591143,1131.59290429,642.276637848,1076.68502818,645.489280786,1110.20783428,650.986903807,1063.05326666,526.016070009,1045.41790755,527.490565703,1131.36831223,579.400626062,1075.97219251,580.16228609,1163.39709289,512.101127192,1045.65226448,517.823342273,1175.55435872,584.663892152,1036.89317416,584.165883673,1105.02268717,640.704493432,1105.27657384,643.497246867
94.351,17.698276517921347,2.1032024956769235,9.198509567000087,8.918671287120361,1143.49471798,630.452646233,1059.55099453,634.627129078,1175.32331876,524.230366966,1031.94081852,530.14787949,1053.53095085,524.039951959,1053.53095085,533.238461526,1155.40297957,520.363477594,1155.88634074,529.269040996,1131.48392524,642.141198199,1076.79087631,645.539373708,1110.39180139,650.651284279,1062.83199157,526.163811652,1045.21127978,527.818957482,1130.98591676,579.714370532,1075.70697551,580.285615553,1163.13675832,512.322105377,1045.6067571,517.932024428,1175.44049723,584.430803782,1037.60932681,583.94744261,1104.85511888,641.511363945,1105.04553389,643.605929022
94.383,17.701515574976778,1.4021349961219598,9.208274438999979,8.878884183775973,1143.48338765,630.84450968,1059.54454663,635.238702149,1174.80909751,524.436697842,1031.61701228,530.578802425,1053.18761486,524.309754504,1053.18761486,533.518028943,1155.37700193,520.686986936,1155.8457158,529.55349085,1131.37494618,642.00575855,1076.89672445,645.589466629,1110.5757685,650.315664751,1062.61071649,526.311553295,1045.004652,528.14734926,1130.60352128,580.028115002,1075.4417585,580.408945016,1162.87642374,512.543083561,1045.56124971,518.040706583,1175.32663574,584.197715411,1038.32547945,583.729001548,1104.68755059,642.318234459,1104.81449393,643.714611176
94.417,17.706609320444088,0.7010674976535065,9.218039312000087,8.839114860514767,1143.47205732,631.236373127,1059.53809874,635.850275219,1174.29487627,524.643028718,1031.29320604,531.009725361,1052.84427888,524.579557049,1052.84427888,533.797596361,1155.35102429,521.010496278,1155.80509085,529.837940703,1131.26596713,641.870318901,1077.00257258,645.639559551,1110.75973561,649.980045223,1062.38944141,526.459294938,1044.79802422,528.475741038,1130.22112581,580.341859472,1075.17654149,580.532274479,1162.61608917,512.764061746,1045.51574233,518.149388737,1175.21277425,583.96462704,1039.04163209,583.510560485,1104.51998231,643.125104972,1104.58345397,643.823293331
94.451,17.713556134339417,0.0,9.227804183999979,8.799363559973141,1143.46072699,631.628236574,1059.53165084,636.46184829,1173.78065502,524.849359594,1030.9693998,531.440648297,1052.50094289,524.849359594,1052.50094289,534.077163778,1155.32504665,521.33400562,1155.7644659,530.122390556,1131.15698808,641.734879252,1077.10842071,645.689652473,1110.94370272,649.644425694,1062.16816632,526.607036582,1044.59139645,528.804132816,1129.83873033,580.655603942,1074.91132448,580.655603942,1162.3557546,512.98503993,1045.47023494,518.258070892,1175.09891276,583.73153867,1039.75778473,583.292119423,1104.35241402,643.931975486,1104.35241402,643.931975486
94.485,17.69118456159112,0.0,9.165030005000062,8.799363559473656,1142.79893082,630.787438969,1057.67714529,635.621050684,1172.61666543,525.075723017,1029.42876514,531.541463363,1051.46250166,525.075723017,1051.46250166,534.240753022,1154.03550871,521.685917399,1154.47492795,530.474302335,1130.36964355,641.207952537,1075.50501188,645.09995158,1110.03080984,649.494144048,1060.94140256,527.084496717,1043.36463268,529.093270417,1128.61196657,580.568096474,1073.433464,580.630870652,1161.25453919,513.336951709,1044.11792282,518.358885958,1174.43711659,583.204611955,1037.5894083,582.953515243,1103.0001019,643.279500415,1103.0001019,643.279500415
94.517,17.670791762314625,0.0,9.102255826999908,8.799363559973028,1142.13713466,629.946641364,1055.82263975,634.780253079,1171.45267584,525.30208644,1027.88813048,531.64227843,1050.42406043,525.30208644,1050.42406043,534.404342267,1152.74597076,522.037829178,1153.18539001,530.826214114,1129.58229903,640.681025822,1073.90160304,644.510250687,1109.11791697,649.343862402,1059.71463879,527.561956852,1042.13786892,529.382408017,1127.3852028,580.480589006,1071.95560352,580.606137362,1160.15332378,513.688863488,1042.7656107,518.459701025,1173.77532043,582.67768524,1035.42103186,582.614911062,1101.64778977,642.627025344,1101.64778977,642.627025344
94.552,17.652384624494065,0.0,9.039481648999981,8.799363560472512,1141.47533849,629.105843758,1053.9681342,633.939455473,1170.28868625,525.528449862,1026.34749582,531.743093496,1049.38561919,525.528449862,1049.38561919,534.567931511,1151.45643282,522.389740956,1151.89585206,531.178125893,1128.79495451,640.154099107,1072.29819421,643.920549794,1108.20502409,649.193580756,1058.48787502,528.039416987,1040.91110515,529.671545618,1126.15843903,580.393081538,1070.47774304,580.581404072,1159.05210837,514.040775267,1041.41329857,518.560516091,1173.11352427,582.150758525,1033.25265542,582.276306882,1100.29547765,641.974550273,1100.29547765,641.974550273
94.587,17.635969355515417,0.0,8.976707471000054,8.799363560971884,1140.81354233,628.265046153,1052.11362865,633.098657868,1169.12469666,525.754813285,1024.80686117,531.843908562,1048.34717796,525.754813285,1048.34717796,534.731520756,1150.16689487,522.741652735,1150.60631412,531.530037672,1128.00760999,639.627172392,1070.69478537,643.330848901,1107.29213122,649.04329911,1057.26111125,528.516877122,1039.68434138,529.960683219,1124.93167527,580.30557407,1068.99988256,580.556670783,1157.95089296,514.392687045,1040.06098645,518.661331158,1172.4517281,581.623831811,1031.08427898,581.937702701,1098.94316553,641.322075202,1098.94316553,641.322075202
