time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
25.195,15.378021485385906,0.0,13.694225088372631,12.673134635179355,1135.72564018,647.902522816,1073.93282025,650.292300382,1162.3545902,566.30868876,1047.30387022,565.967291965,1071.88443947,557.432372085,1070.86024909,571.088243893,1147.67452801,558.797959266,1146.65033763,571.429640688,1127.53211709,653.023474744,1092.70964398,654.04766513,1111.82786451,657.461633082,1077.0053914,564.601704784,1061.64253562,565.284498375,1128.55630748,606.593510595,1092.70964398,604.203733029,1156.55084469,549.92164259,1065.05650357,547.190468229,1159.96481264,612.738652909,1060.61834523,613.421446499,1111.14507092,653.023474744,1111.14507092,653.023474744
25.23,15.190240680850145,0.0,13.599518591522141,12.155143339000762,1136.00120049,647.55075229,1074.08258554,649.768604591,1162.44080372,566.526185484,1048.06850143,566.014826412,1071.61015788,557.400937047,1070.58670362,570.961890085,1147.34577347,559.446373335,1146.32231921,571.558352982,1128.06887785,652.668023614,1091.739564,654.116997005,1111.69508186,657.698718871,1076.98274068,564.820428376,1061.80113436,565.332523569,1128.24129386,605.931014979,1092.50549842,603.798266503,1156.21571043,549.810501947,1064.19140267,547.33660205,1159.88253612,613.518505595,1060.35216097,612.58383576,1110.58725989,652.753127439,1110.58725989,652.753127439
25.294,15.00424132367197,0.0,13.504815115148967,11.637304612991143,1136.27676081,647.198981765,1074.23235083,649.2449088,1162.52701724,566.743682207,1048.83313264,566.062360859,1071.33587629,557.36950201,1070.31315814,570.835536277,1147.01701893,560.094787404,1145.99430079,571.687065276,1128.60563861,652.312572484,1090.76948401,654.18632888,1111.5622992,657.93580466,1076.96008996,565.039151968,1061.9597331,565.380548763,1127.92628025,605.268519362,1092.30135286,603.392799977,1155.88057618,549.699361305,1063.32630178,547.482735872,1159.80025961,614.298358281,1060.0859767,611.74622502,1110.02944885,652.482780135,1110.02944885,652.482780135
25.363,14.820090478112215,0.0,13.410114722973736,11.11963977163445,1136.55232112,646.84721124,1074.38211612,648.721213009,1162.61323076,566.961178931,1049.59776385,566.109895306,1071.06159469,557.338066972,1070.03961267,570.709182469,1146.68826439,560.743201474,1145.66628237,571.81577757,1129.14239936,651.957121355,1089.79940402,654.255660755,1111.42951654,658.172890449,1076.93743923,565.257875559,1062.11833184,565.428573957,1127.61126663,604.606023745,1092.0972073,602.987333452,1155.54544192,549.588220662,1062.46120088,547.628869694,1159.71798309,615.078210967,1059.81979244,610.908614281,1109.47163781,652.21243283,1109.47163781,652.21243283
25.394,14.63785793000011,0.0,13.315417481090066,10.602174287526596,1136.82788143,646.495440715,1074.53188141,648.197517218,1162.69944428,567.178675655,1050.36239506,566.157429753,1070.7873131,557.306631935,1069.7660672,570.582828661,1146.35950985,561.391615543,1145.33826395,571.944489864,1129.67916012,651.601670225,1088.82932404,654.32499263,1111.29673388,658.409976239,1076.91478851,565.476599151,1062.27693058,565.476599151,1127.29625301,603.943528129,1091.89306174,602.581866926,1155.21030767,549.477080019,1061.59609998,547.775003515,1159.63570658,615.858063653,1059.55360818,610.071003541,1108.91382678,651.942085526,1108.91382678,651.942085526
25.462,15.063377059999993,2.7233224059999657,13.048667319794466,10.140219871519522,1136.64156063,644.923489376,1073.06900323,646.285150579,1162.51312348,567.564112295,1049.75055513,566.372658743,1070.68609612,557.521860925,1069.83505787,570.542746176,1146.3433967,561.862156009,1145.83277375,571.989511204,1129.74815079,651.391380089,1087.11113438,654.19980632,1110.34447865,659.816658781,1077.06888301,565.606724316,1062.00550595,565.606724316,1127.19503604,603.222615042,1091.87694859,601.946057665,1154.93888304,549.777412834,1062.5161289,547.905128681,1159.96000873,614.796735266,1057.83541852,610.201128706,1107.87646772,649.859511236,1107.87646772,652.582833642
25.563,15.488896179999983,5.446644811000056,12.78371636639343,9.70183606899991,1136.45523983,643.351538038,1071.60612505,644.37278394,1162.32680268,567.949548936,1049.1387152,566.587887733,1070.58487914,557.737089915,1069.90404854,570.502663691,1146.32728355,562.332696475,1146.32728355,572.034532544,1129.81714146,651.181089954,1085.39294472,654.07462001,1109.39222342,661.223341324,1077.22297751,565.736849481,1061.73408133,565.736849481,1127.09381906,602.501701956,1091.86083544,601.310248403,1154.66745841,550.07774565,1063.43615783,548.035253846,1160.28431087,613.735406878,1056.11722886,610.331253871,1106.83910867,647.776936947,1106.83910867,653.223581758
25.597,15.914415299999973,8.169967215999918,12.520678840305779,9.290360156775835,1136.26891902,641.7795867,1070.14324686,642.460417301,1162.14048188,568.334985577,1048.52687527,566.803116724,1070.48366217,557.952318906,1069.97303921,570.462581206,1146.31117039,562.80323694,1146.82179334,572.079553884,1129.88613214,650.970799818,1083.67475507,653.949433699,1108.43996819,662.630023867,1077.377072,565.866974647,1061.4626567,565.866974647,1126.99260208,601.780788869,1091.84472228,600.674439142,1154.39603378,550.378078465,1064.35618675,548.165379011,1160.60861302,612.674078491,1054.39903921,610.461379037,1105.80174961,645.694362658,1105.80174961,653.864329874
25.629,16.339934429999857,10.893289621999998,12.259677903584707,8.909521042310807,1136.08259822,640.207635362,1068.68036868,640.548050662,1161.95416107,568.720422217,1047.91503534,567.018345714,1070.38244519,558.167547896,1070.04202989,570.422498721,1146.29505724,563.273777406,1147.31630314,572.124575224,1129.95512281,650.760509683,1081.95656541,653.824247389,1107.48771296,664.03670641,1077.5311665,565.997099812,1061.19123207,565.997099812,1126.8913851,601.059875783,1091.82860913,600.038629881,1154.12460916,550.678411281,1065.27621568,548.295504176,1160.93291517,611.612750104,1052.68084955,610.591504202,1104.76439056,643.611788368,1104.76439056,654.50507799
25.662,16.36441239344806,10.893316759646305,12.185498613540641,8.925632005387282,1136.2268646,640.220781455,1068.67874279,640.585512135,1161.90390443,568.611991418,1048.01067097,566.909914915,1070.35650392,558.229324747,1070.06471938,570.411329436,1146.24480059,563.189661986,1147.19310036,572.064775182,1129.90486616,650.676394262,1081.9792549,653.764447347,1107.48608707,663.733752581,1077.52954061,565.985930527,1061.1652908,565.912984391,1126.88975921,601.121652634,1091.72972173,600.051775974,1154.07435251,550.667241996,1065.20164365,548.284334891,1160.97992004,611.455688547,1052.4117545,610.361496509,1104.78708005,643.576303705,1104.81139542,654.469593327
