time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
24.829,12.43243401890872,2.7330759414941928,9.152901422999946,8.481685942216567,1028.8502058,585.385318391,971.559822816,582.673347599,1050.54597213,517.925044941,953.254019971,512.501103357,969.186848373,507.077161773,969.186848373,516.230063196,1038.00310722,511.823110659,1038.34210357,520.298019384,1022.40927517,593.521230767,982.068709635,593.521230767,1003.76447597,601.996139492,975.966775353,509.789132565,963.762906789,512.162107008,1020.37529707,540.637800324,986.136665823,538.264825881,1046.47801594,501.992216538,964.440899487,494.873293209,1044.7830342,552.841668887,958.338965206,545.722745558,1003.76447597,583.690336646,1004.10347232,586.402307438
24.864,12.554498143483304,4.750585744958408,9.012395165000044,8.540031151174603,1029.28629848,584.829515066,970.879841338,582.119114744,1050.69908921,517.543512979,953.057859892,512.393124179,969.049064745,506.972323535,969.049064745,515.9847187,1038.23109068,511.647921138,1038.4346848,520.185525105,1022.51108291,594.042363409,981.247436664,593.771951565,1003.53906589,602.782776259,976.095477394,510.020738663,963.695867062,511.986721178,1020.61348859,540.445924559,985.786257874,538.344736121,1046.160268,501.687514049,964.711481948,494.572713203,1045.20990037,552.101902319,958.613081223,545.730734046,1003.26865404,582.932705982,1003.60745408,587.671195135
24.898,12.691467456588214,6.773476150690732,8.871888905999981,8.600569551965034,1029.72239116,584.273711741,970.19985986,581.564881889,1050.85220629,517.161981017,952.861699814,512.285145002,968.911281116,506.867485298,968.911281116,515.739374204,1038.45907414,511.472731617,1038.52726603,520.073030826,1022.61289065,594.563496051,980.426163692,594.022672363,1003.31365581,603.569413027,976.224179435,510.25234476,963.628827334,511.811335348,1020.85168011,540.254048794,985.435849925,538.424646362,1045.84252005,501.382811559,964.982064408,494.272133198,1045.63676654,551.362135751,958.887197241,545.738722533,1002.77283212,582.175075318,1003.11143585,588.940082833
24.93,12.842865071806525,8.798036531923325,8.731382647999965,8.663255167037589,1030.15848384,583.717908417,969.519878382,581.010649035,1051.00532336,516.780449056,952.665539735,512.177165824,968.773497488,506.76264706,968.773497488,515.494029708,1038.68705761,511.297542096,1038.61984726,519.960536547,1022.71469839,595.084628693,979.604890721,594.273393161,1003.08824573,604.356049795,976.352881475,510.483950858,963.561787607,511.635949518,1021.08987162,540.062173029,985.085441976,538.504556603,1045.52477211,501.078109069,965.252646868,493.971553192,1046.06363271,550.622369183,959.161313259,545.74671102,1002.27701019,581.417444654,1002.61541762,590.20897053
24.963,13.008187225481452,10.823329797797332,8.590876389000073,8.728041734031917,1030.59457652,583.162105092,968.839896904,580.45641618,1051.15844044,516.398917094,952.469379657,512.069186647,968.635713859,506.657808823,968.635713859,515.248685212,1038.91504107,511.122352574,1038.71242849,519.848042269,1022.81650613,595.605761335,978.783617749,594.524113959,1002.86283564,605.142686562,976.481583516,510.715556956,963.494747879,511.460563688,1021.32806314,539.870297265,984.735034027,538.584466843,1045.20702416,500.77340658,965.523229328,493.670973186,1046.49049888,549.882602615,959.435429276,545.754699507,1001.78118827,580.659813989,1002.11939938,591.477858228
24.996,13.186910216115477,12.849009393610798,8.450370131,8.794882819723503,1031.0306692,582.606301767,968.159915425,579.902183325,1051.31155752,516.017385132,952.273219578,511.961207469,968.497930231,506.552970585,968.497930231,515.003340716,1039.14302453,510.947163053,1038.80500972,519.73554799,1022.91831388,596.126893978,977.962344778,594.774834756,1002.63742556,605.92932333,976.610285557,510.947163053,963.427708152,511.285177859,1021.56625466,539.6784215,984.384626078,538.664377084,1044.88927622,500.46870409,965.793811789,493.37039318,1046.91736505,549.142836047,959.709545294,545.762687995,1001.28536634,579.902183325,1001.62338115,592.746745925
25.03,12.88452849199038,12.547590358683962,7.106354325364081,8.477368187385428,1032.12746288,581.459390242,966.890605463,579.769316215,1051.05629197,516.560547633,950.665894811,512.50436997,968.918694295,507.772162696,969.2567091,514.870473607,1039.22577379,511.490325554,1038.54974418,519.940695685,1024.35312236,594.979982452,978.383108842,597.008071283,1005.08627846,605.458441415,975.6789904,510.814295944,962.8344278,511.828340359,1019.62091508,538.86952478,986.833478973,536.165406338,1045.64805509,501.687896202,965.200531437,493.23752607,1046.3240847,552.39011699,959.454279748,544.953791274,1001.7061304,580.107331021,1002.72017482,592.613878815
25.063,13.002418390372958,12.86938615584622,7.044967254970996,8.354850911470495,1031.95351482,581.62381813,965.948441943,579.749372392,1050.82088668,517.155176183,950.246117808,512.883898189,968.498917292,508.243876771,968.836932097,515.280730444,1038.8367254,512.084954104,1038.16069579,520.412409761,1023.87188812,595.574611002,977.440945322,597.264685028,1004.26702941,605.991612727,975.320670634,511.2552814,962.35319356,512.207868579,1019.41623841,539.371967474,986.260058877,536.544934557,1045.35119256,502.067424421,964.811483053,493.739968764,1046.39596559,552.308715929,958.327744516,544.933847451,1001.19416755,580.302487528,1001.99311163,593.147050128
25.097,13.120688376677451,13.195500011868798,6.983581418857422,8.232345476274054,1031.77956677,581.788246019,965.006278423,579.729428569,1050.58548139,517.749804733,949.826340805,513.263426408,968.079140289,508.715590847,968.417155094,515.690987282,1038.44767702,512.679582654,1037.77164741,520.884123836,1023.39065388,596.169239552,976.498781802,597.521298773,1003.44778037,606.52478404,974.962350869,511.696266857,961.87195932,512.587396798,1019.21156174,539.874410167,985.686638781,536.924462776,1045.05433003,502.44695264,964.422434668,494.242411458,1046.46784649,552.227314869,957.201209283,544.913903628,1000.68220469,580.497644035,1001.26604844,593.68022144
25.13,13.239328263912652,13.525619594639887,6.922196850858876,8.10985241942733,1031.60561872,581.952673908,964.064114903,579.709484746,1050.3500761,518.344433282,949.406563802,513.642954628,967.659363286,509.187304922,967.997378091,516.10124412,1038.05862863,513.274211204,1037.38259902,521.355837911,1022.90941964,596.763868102,975.556618281,597.777912517,1002.62853132,607.057955352,974.604031103,512.137252313,961.390725079,512.966925017,1019.00688507,540.376852861,985.113218684,537.303990995,1044.7574675,502.826480859,964.033386284,494.744854152,1046.53972738,552.145913808,956.074674051,544.893959804,1000.17024183,580.692800543,1000.53898525,594.213392753
