time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
26.95,16.02614039269603,0.0,9.766345875974645,8.472423648240698,1129.64938213,663.865942886,1058.69467462,660.318207511,1158.47473206,576.059492339,1034.74746083,571.624823119,1054.70347232,565.416286212,1054.2600054,575.172558495,1142.95338979,570.294422354,1142.06645594,578.720293871,1118.11924216,670.074479794,1075.10295073,670.517946715,1099.05016452,677.169950545,1064.67229384,569.958542081,1048.66549961,570.745761469,1120.32817976,616.727245928,1075.53802064,614.95337824,1153.14473199,552.424542244,1052.92120762,549.32027379,1148.26659585,621.161915147,1041.83453458,614.509911318,1098.18144168,667.371168415,1098.18144168,667.371168415
27.016,15.855454340052551,1.1054774140000063,8.979658701123393,7.985287172353854,1130.76151075,662.024900543,1057.17917657,658.92063209,1158.28308495,576.427820422,1034.14153958,572.116348664,1054.47729091,566.396454742,1054.01740132,575.364329181,1142.83365364,571.024104025,1142.05758653,578.971589858,1118.73337578,669.889420648,1074.54629302,670.617601101,1099.19920258,677.713655314,1064.2289541,570.56598979,1048.39144894,571.32021962,1120.46537869,616.146001624,1075.44897385,614.423793949,1152.69442969,552.793324944,1052.06476013,549.57962521,1150.02900282,620.621594261,1040.53988348,614.193078332,1097.96868619,666.250434715,1097.96868619,667.355912129
27.082,15.68480739350811,2.210954827000023,8.193333310514031,7.498663119606359,1131.87363936,660.1838582,1055.66367852,657.523056669,1158.09143785,576.796148505,1033.53561833,572.607874208,1054.2511095,567.376623272,1053.77479724,575.556099867,1142.71391749,571.753785697,1142.04871711,579.222885846,1119.3475094,669.704361502,1073.98963531,670.717255487,1099.34824065,678.257360083,1063.78561436,571.173437499,1048.11739827,571.89467777,1120.60257761,615.564757321,1075.35992706,613.894209659,1152.2441274,553.162107643,1051.20831264,549.83897663,1151.79140979,620.081273374,1039.24523239,613.876245347,1097.7559307,665.129701016,1097.7559307,667.340655843
27.151,15.51420085353523,3.3164322419999053,7.407484918292177,7.012658163114841,1132.98576798,658.342815858,1054.14818047,656.125481248,1157.89979075,577.164476589,1032.92969708,573.099399752,1054.02492809,568.356791802,1053.53219316,575.747870553,1142.59418134,572.483467369,1142.03984769,579.474181833,1119.96164301,669.519302357,1073.43297759,670.816909873,1099.49727871,678.801064852,1063.34227462,571.780885208,1047.84334759,572.46913592,1120.73977653,614.983513018,1075.27088027,613.364625368,1151.7938251,553.530890343,1050.35186515,550.098328051,1153.55381676,619.540952487,1037.95058129,613.559412361,1097.54317521,664.008967316,1097.54317521,667.325399558
27.249,15.343636047668358,4.421909656000025,6.62228333817857,6.52741059187539,1134.0978966,656.501773515,1052.63268242,654.727905827,1157.70814364,577.532804672,1032.32377583,573.590925296,1053.79874668,569.336960332,1053.28958909,575.939641239,1142.47444519,573.213149041,1142.03097827,579.72547782,1120.57577663,669.334243211,1072.87631988,670.916564258,1099.64631678,679.344769622,1062.89893488,572.388332917,1047.56929692,573.04359407,1120.87697546,614.402268715,1075.18183348,612.835041078,1151.3435228,553.899673043,1049.49541765,550.357679471,1155.31622373,619.000631601,1036.6559302,613.242579376,1097.33041972,662.888233616,1097.33041972,667.310143272
27.319,15.173114393664346,5.527387069000042,5.837989562844212,6.043102858638543,1135.21002521,654.660731172,1051.11718437,653.330330406,1157.51649654,577.901132755,1031.71785458,574.08245084,1053.57256526,570.317128862,1053.04698501,576.131411925,1142.35470904,573.942830713,1142.02210885,579.976773808,1121.18991025,669.149184065,1072.31966217,671.016218644,1099.79535484,679.888474391,1062.45559514,572.995780626,1047.29524625,573.61805222,1121.01417438,613.821024412,1075.09278669,612.305456787,1150.89322051,554.268455742,1048.63897016,550.617030891,1157.07863071,618.460310714,1035.3612791,612.92574639,1097.11766423,661.767499917,1097.11766423,667.294886986
27.417,15.002637382915026,6.632864483999924,5.055026152242034,5.559980563193503,1136.32215383,652.819688829,1049.60168632,651.932754985,1157.32484944,578.269460838,1031.11193332,574.573976385,1053.34638385,571.297297392,1052.80438093,576.323182611,1142.23497289,574.672512385,1142.01323943,580.228069795,1121.80404387,668.96412492,1071.76300446,671.11587303,1099.94439291,680.43217916,1062.01225541,573.603228335,1047.02119557,574.19251037,1121.1513733,613.239780109,1075.0037399,611.775872497,1150.44291821,554.637238442,1047.78252267,550.876382311,1158.84103768,617.919989828,1034.06662801,612.608913405,1096.90490874,660.646766217,1096.90490874,667.279630701
27.483,14.832206514150037,7.738341897000055,4.274124283739456,5.078382043256464,1137.43428244,650.978646486,1048.08618827,650.535179564,1157.13320233,578.637788921,1030.50601207,575.065501929,1053.12020244,572.277465922,1052.56177685,576.514953297,1142.11523674,575.402194056,1142.00437001,580.479365783,1122.41817749,668.779065774,1071.20634674,671.215527415,1100.09343097,680.975883929,1061.56891567,574.210676044,1046.7471449,574.766968521,1121.28857223,612.658535806,1074.91469311,611.246288207,1149.99261592,555.006021141,1046.92607517,551.135733731,1160.60344465,617.379668941,1032.77197691,612.292080419,1096.69215324,659.526032518,1096.69215324,667.264374415
27.517,14.66182341705222,8.843819310999947,3.4966654262856394,4.598786042000029,1138.54641106,649.137604143,1046.57069022,649.137604143,1156.94155523,579.006117004,1029.90009082,575.557027473,1052.89402103,573.257634452,1052.31917278,576.706723983,1141.99550059,576.131875728,1141.99550059,580.73066177,1123.03231111,668.594006628,1070.64968903,671.315181801,1100.24246904,681.519588699,1061.12557593,574.818123753,1046.47309423,575.341426671,1121.42577115,612.077291503,1074.82564632,610.716703916,1149.54231362,555.374803841,1046.06962768,551.395085151,1162.36585162,616.839348055,1031.47732582,611.975247434,1096.47939775,658.405298818,1096.47939775,667.249118129
27.618,14.876276337635428,8.96772234770467,3.8040854335370127,4.892321734887456,1138.26942713,649.606032121,1046.42976505,649.544187231,1156.81670973,579.387343687,1029.6357851,576.004428188,1052.70392917,573.357466884,1052.08857252,577.111451724,1141.5595753,576.063180834,1141.49773041,580.955111656,1122.83603476,668.963482782,1070.23695557,671.715580399,1099.73696824,681.950909742,1060.86745469,575.085317972,1046.00089453,575.622892788,1120.94262966,612.760749407,1074.46619461,611.152782259,1149.13153065,555.73976056,1045.94333121,552.029067143,1162.24264739,616.873434611,1031.19332487,612.235067839,1096.25414946,658.835192672,1096.19230457,667.802701764
