time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
27.043,11.545799611512118,2.1440011632751084,5.0849452350000774,5.762937932999989,1171.47131835,648.386605736,1114.85892807,645.335638595,1185.37016866,576.858376098,1097.57011427,578.214361494,1112.48595363,575.502390702,1112.48595363,580.587335937,1173.50529645,574.824398004,1173.50529645,580.587335937,1164.01339868,652.793558273,1128.41878203,653.132554622,1148.41956662,656.522518112,1119.94387331,576.858376098,1108.41799744,577.536368796,1159.94544249,606.012062112,1132.82573457,607.029051159,1179.26823438,561.264544045,1108.41799744,562.95952579,1182.65819787,611.775000045,1103.67204855,609.402025602,1147.40257757,647.03062034,1148.08057027,649.064598434
27.075,11.159892812598667,4.997254658232444,5.494717553920322,5.924586069460939,1171.43325638,647.452329517,1114.01746779,644.811658183,1185.37936158,576.88584089,1097.81138692,577.876501617,1112.17547344,574.941805071,1112.69549621,580.41185967,1173.65594641,574.663150865,1173.48260548,580.585200596,1164.72790067,652.817070836,1127.65090496,653.216409328,1148.52509162,657.816487485,1119.83420424,576.799170427,1108.68346848,577.251165559,1160.36919109,605.682041557,1132.66896443,606.706716107,1179.14464382,561.203054618,1108.07677524,562.939735688,1183.74472198,610.217363882,1102.39936589,607.942017217,1147.41374661,645.074941384,1147.51905989,650.071086221
27.109,10.777965333385133,7.9720232258305765,5.946817620559725,6.091035531574925,1171.39519441,646.518053298,1113.1760075,644.28767777,1185.38855451,576.913305681,1098.05265958,577.538641739,1111.86499324,574.38121944,1112.9050388,580.236383404,1173.80659637,574.501903726,1173.45991452,580.583065255,1165.44240267,652.840583398,1126.88302789,653.300264033,1148.63061663,659.110456859,1119.72453517,576.739964756,1108.94893951,576.965962322,1160.79293968,605.352021003,1132.51219428,606.384381055,1179.02105327,561.141565191,1107.73555303,562.919945587,1184.83124609,608.65972772,1101.12668322,606.482008833,1147.42491565,643.119262428,1146.95754951,651.077574008
27.142,10.40045555000006,10.969892504989668,6.432326515532015,6.261903456606986,1171.35713244,645.583777079,1112.33454722,643.763697358,1185.39774743,576.940770473,1098.29393223,577.200781862,1111.55451305,573.820633809,1113.11458138,580.060907137,1173.95724633,574.340656586,1173.43722355,580.580929914,1166.15690467,652.864095961,1126.11515081,653.384118738,1148.73614163,660.404426232,1119.6148661,576.680759084,1109.21441055,576.680759084,1161.21668828,605.022000448,1132.35542414,606.062046003,1178.89746271,561.080075765,1107.39433083,562.900155485,1185.91777021,607.102091557,1099.85400056,605.022000448,1147.43608468,641.163583471,1146.39603913,652.084061795
27.175,12.16853299000013,12.243416975614648,6.43117027516059,6.835926382448118,1172.28451032,642.465604536,1111.77986018,640.099500899,1187.15716175,576.552717511,1098.59728277,577.228747122,1112.45588979,573.510584264,1112.7939046,579.932865564,1173.97458435,574.186613874,1174.98862876,580.94690998,1166.87627344,650.915974667,1125.6384672,653.958107915,1147.94744434,659.028329993,1120.56824512,577.566761927,1108.39971213,577.566761927,1158.4259033,603.255887126,1130.70868927,605.621990763,1178.03076201,561.342051275,1108.06169732,562.018080885,1184.1150285,609.678168426,1102.65346044,607.650079595,1146.25737032,639.761486094,1147.60942954,651.930019083
27.209,12.116530710000006,12.347898037198926,6.4240006256313595,6.7900314072980015,1172.40143196,642.076681218,1111.5035146,639.765830001,1187.12024332,576.418388678,1098.48019417,577.10958562,1112.36805247,573.41634052,1112.71365094,579.831038154,1173.86941293,574.053368422,1174.86287311,580.770329296,1166.88269024,650.759978219,1125.28303482,653.751192569,1147.77752009,658.855999496,1120.45323993,577.432683105,1108.33670922,577.432683105,1158.43440353,603.091473642,1130.61535171,605.402324859,1178.02409491,561.255641207,1107.94777552,561.946838149,1184.28495247,609.435209835,1102.44311775,607.393037053,1146.17378318,639.518527503,1147.45542265,651.799732094
27.244,12.06452843000011,12.452920150420201,6.416840892196945,6.7441653911843815,1172.51835361,641.6877579,1111.22716902,639.432159104,1187.0833249,576.284059845,1098.36310556,576.990424118,1112.28021514,573.322096776,1112.63339728,579.729210745,1173.76424151,573.92012297,1174.73711746,580.593748612,1166.88910704,650.60398177,1124.92760244,653.544277223,1147.60759583,658.683668998,1120.33823475,577.298604283,1108.27370632,577.298604283,1158.44290376,602.927060158,1130.52201414,605.182658955,1178.0174278,561.16923114,1107.83385372,561.875595412,1184.45487643,609.192251244,1102.23277506,607.135994512,1146.09019604,639.275568912,1147.30141576,651.669445104
27.276,12.012526149999985,12.558469743370708,6.409691105558854,6.698328928556272,1172.63527525,641.298834583,1110.95082343,639.098488206,1187.04640647,576.149731012,1098.24601696,576.871262616,1112.19237781,573.227853032,1112.55314362,579.627383335,1173.65907009,573.786877518,1174.6113618,580.417167929,1166.89552385,650.447985321,1124.57217006,653.337361878,1147.43767158,658.511338501,1120.22322957,577.164525461,1108.21070342,577.164525461,1158.45140399,602.762646674,1130.42867658,604.962993051,1178.0107607,561.082821072,1107.71993192,561.804352676,1184.6248004,608.949292653,1102.02243237,606.878951971,1146.0066089,639.032610321,1147.14740887,651.539158115
27.31,11.960523879999982,12.664533626618532,6.402551300465241,6.652522629785568,1172.75219689,640.909911265,1110.67447785,638.764817309,1187.00948804,576.015402179,1098.12892835,576.752101114,1112.10454049,573.133609288,1112.47288996,579.525555926,1173.55389868,573.653632066,1174.48560615,580.240587245,1166.90194065,650.291988872,1124.21673768,653.130446532,1147.26774733,658.339008003,1120.10822439,577.030446639,1108.14770051,577.030446639,1158.45990422,602.59823319,1130.33533901,604.743327146,1178.0040936,560.996411005,1107.60601012,561.733109939,1184.79472436,608.706334062,1101.81208967,606.62190943,1145.92302176,638.78965173,1146.99340198,651.408871126
27.343,11.908521600000086,12.771098985641387,6.395421510484134,6.606747125653584,1172.86911854,640.520987947,1110.39813227,638.431146411,1186.97256961,575.881073346,1098.01183974,576.632939612,1112.01670316,573.039365544,1112.3926363,579.423728517,1173.44872726,573.520386613,1174.3598505,580.064006561,1166.90835745,650.135992424,1123.8613053,652.923531186,1147.09782307,658.166677506,1119.99321921,576.896367817,1108.08469761,576.896367817,1158.46840444,602.433819706,1130.24200144,604.523661242,1177.99742649,560.910000937,1107.49208832,561.661867203,1184.96464833,608.463375471,1101.60174698,606.364866888,1145.83943462,638.546693139,1146.83939509,651.278584136
27.376,11.856519330000083,12.878153374434444,6.388301766985136,6.5610030572615425,1172.98604018,640.132064629,1110.12178669,638.097475513,1186.93565118,575.746744513,1097.89475114,576.51377811,1111.92886584,572.9451218,1112.31238264,579.321901107,1173.34355584,573.387141161,1174.23409485,579.887425877,1166.91477426,649.979995975,1123.50587292,652.71661584,1146.92789882,657.994347008,1119.87821403,576.762288995,1108.0216947,576.762288995,1158.47690467,602.269406222,1130.14866388,604.303995338,1177.99075939,560.82359087,1107.37816652,561.590624466,1185.13457229,608.22041688,1101.39140429,606.107824347,1145.75584748,638.303734547,1146.6853882,651.148297147
27.476,11.804517040000064,12.985684695331697,6.381192106785762,6.515291087410228,1173.10296182,639.743141312,1109.84544111,637.763804616,1186.89873275,575.61241568,1097.77766253,576.394616608,1111.84102851,572.850878056,1112.23212898,579.220073698,1173.23838442,573.253895709,1174.10833919,579.710845194,1166.92119106,649.823999526,1123.15044054,652.509700495,1146.75797456,657.822016511,1119.76320884,576.628210172,1107.9586918,576.628210172,1158.4854049,602.104992738,1130.05532631,604.084329434,1177.98409229,560.737180802,1107.26424472,561.51938173,1185.30449626,607.977458289,1101.1810616,605.850781806,1145.67226034,638.060775956,1146.53138131,651.018010158
27.544,11.75251475999994,13.093681198954778,6.374092560412131,6.46961189589585,1173.21988347,639.354217994,1109.56909552,637.430133718,1186.86181433,575.478086847,1097.66057392,576.275455106,1111.75319119,572.756634312,1112.15187532,579.118246288,1173.13321301,573.120650257,1173.98258354,579.53426451,1166.92760786,649.668003077,1122.79500816,652.302785149,1146.58805031,657.649686013,1119.64820366,576.49413135,1107.8956889,576.49413135,1158.49390513,601.940579254,1129.96198875,603.86466353,1177.97742518,560.650770735,1107.15032291,561.448138993,1185.47442022,607.734499698,1100.97071891,605.593739264,1145.5886732,637.817817365,1146.37737442,650.887723169
