time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
28.281,12.542864920000056,0.0,7.80428203343536,7.151135816458412,1118.27219745,627.686712817,1029.79415036,622.940763931,1127.08610253,553.107516038,1020.98024529,549.03955985,1039.62504449,544.971603662,1039.28604814,552.768519689,1118.27219745,547.344578105,1117.59420475,554.463501434,1105.39033619,629.381694562,1053.52389479,628.364705515,1078.60962462,631.415672656,1046.06597512,548.022570803,1033.5231102,548.022570803,1098.94940556,580.905216656,1054.20188749,579.888227609,1123.35714269,535.140709541,1033.5231102,531.072753353,1135.2220149,592.431092521,1023.35321973,587.007150937,1078.27062827,625.652734723,1078.27062827,625.652734723
28.314,12.450429071919398,0.0,7.46095149954774,6.473292290504069,1119.34266747,626.594140291,1028.81607358,621.767123107,1127.3896592,553.336483937,1020.68457815,548.933457575,1038.89336261,545.121957122,1038.55461165,552.575214468,1118.32862306,547.831228669,1117.65112113,554.268969283,1105.37158276,629.470946924,1053.45818171,628.539197736,1078.94827148,631.418949001,1045.66764572,548.001708387,1033.21836379,548.17071579,1098.85081076,581.029559207,1054.13568364,579.928802616,1123.4098875,534.537645882,1033.30286749,530.557138027,1136.19571193,592.124573444,1021.95728678,586.197535827,1078.27150572,625.829190032,1078.27150572,625.829190032
28.351,12.36032162006416,0.0,7.1176526446470705,5.796231788132984,1120.41313749,625.501567764,1027.8379968,620.593482282,1127.69321588,553.565451836,1020.38891102,548.8273553,1038.16168074,545.272310583,1037.82317517,552.381909246,1118.38504866,548.317879233,1117.70803751,554.074437132,1105.35282933,629.560199287,1053.39246863,628.713689958,1079.28691835,631.422225347,1045.26931632,547.980845972,1032.91361737,548.318860777,1098.75221596,581.153901758,1054.06947978,579.969377624,1123.46263232,533.934582223,1033.08262477,530.0415227,1137.16940895,591.818054367,1020.56135382,585.387920717,1078.27238316,626.005645341,1078.27238316,626.005645341
28.381,12.272593840795572,0.0,6.774390289624928,5.1202649426488085,1121.48360752,624.408995238,1026.85992002,619.419841458,1127.99677255,553.794419736,1020.09324388,548.721253026,1037.42999887,545.422664043,1037.09173868,552.188604025,1118.44147427,548.804529797,1117.76495389,553.879904981,1105.3340759,629.649451649,1053.32675554,628.88818218,1079.62556521,631.425501693,1044.87098692,547.959983556,1032.60887095,548.467005764,1098.65362116,581.278244309,1054.00327593,580.009952632,1123.51537714,533.331518563,1032.86238206,529.525907373,1138.14310597,591.51153529,1019.16542086,584.578305607,1078.2732606,626.18210065,1078.2732606,626.18210065
28.417,12.187297122974591,0.0,6.431170274635007,4.445890629358012,1122.55407754,623.316422712,1025.88184323,618.246200633,1128.30032923,554.023387635,1019.79757674,548.615150751,1036.698317,545.573017503,1036.3603022,551.995298803,1118.49789987,549.291180361,1117.82187026,553.68537283,1105.31532247,629.738704012,1053.26104246,629.062674401,1079.96421208,631.428778038,1044.47265752,547.93912114,1032.30412453,548.615150751,1098.55502636,581.402586861,1053.93707207,580.050527639,1123.56812195,532.728454904,1032.64213934,529.010292046,1139.11680299,591.205016213,1017.76948791,583.768690497,1078.27413805,626.358555959,1078.27413805,626.358555959
28.449,11.849817579925782,6.084266493999962,7.2259312139967244,5.070222079000018,1123.50895703,620.236396109,1026.16069311,616.518233251,1129.25520872,551.619390642,1020.07642662,547.225198174,1036.63915208,544.521079732,1035.28709286,551.619390642,1116.74866092,547.225198174,1116.74866092,552.295420253,1106.94623157,633.418973514,1045.76555182,630.376840267,1078.21497312,636.799121566,1043.73746299,546.887183369,1031.9069448,547.563212979,1098.49586144,577.308515842,1053.20187753,578.998589868,1123.17094222,530.324457911,1033.25900402,527.282324664,1142.09977132,585.758885973,1009.59796766,581.70270831,1075.51085468,622.602499746,1075.51085468,628.68676624
28.481,11.956707885597938,6.24049000041456,7.296736804860688,5.200292775446627,1122.85678624,619.755861584,1026.0285451,616.063699865,1128.83704818,551.034851562,1019.68426722,546.770664788,1036.29899495,543.806534957,1035.1289437,551.008850423,1116.30449924,546.562655677,1116.2784981,551.76288345,1106.86608583,632.6784276,1045.58140153,629.870304603,1077.90081714,636.318587041,1043.39730586,546.198639733,1031.46278312,546.926671621,1098.12970317,576.931985872,1052.78371699,578.466053065,1122.77878282,530.051932497,1032.73683893,527.061801527,1141.83761761,585.278351448,1009.28381167,581.248174924,1075.14469642,622.043961804,1075.1966987,628.284235132
28.517,12.063771916484965,6.3971256706823905,7.3728245450722065,5.330487130633837,1122.20461544,619.275327059,1025.89639709,615.609166479,1128.41888763,550.450312481,1019.29210781,546.316131401,1035.95883783,543.091990182,1034.97079455,550.398310203,1115.86033756,545.90011318,1115.80833528,551.230346647,1106.7859401,631.937881686,1045.39725123,629.363768939,1077.58666115,635.838052516,1043.05714874,545.510096097,1031.01862144,546.290130263,1097.76354491,576.555455902,1052.36555645,577.933516262,1122.38662342,529.779407083,1032.21467383,526.841278391,1141.5754639,584.797816923,1008.96965568,580.793641537,1074.77853815,621.485423862,1074.88254271,627.881704023
28.549,12.171005068224261,6.554143954991281,7.454032683141108,5.460796299886103,1121.55244465,618.794792534,1025.76424907,615.154633093,1128.00072709,549.865773401,1018.89994841,545.861598015,1035.6186807,542.377445407,1034.8126454,549.787769984,1115.41617588,545.237570683,1115.33817246,550.697809844,1106.70579436,631.197335773,1045.21310094,628.857233275,1077.27250516,635.357517991,1042.71699161,544.821552461,1030.57445976,545.653588904,1097.39738665,576.178925933,1051.94739591,577.400979459,1121.99446401,529.506881669,1031.69250873,526.620755255,1141.31331019,584.317282398,1008.6554997,580.339108151,1074.41237989,620.926885921,1074.56838672,627.479172915
28.581,12.278402929602835,6.711517999618993,7.540195781784458,5.591212257616046,1120.90027386,618.314258009,1025.63210106,614.700099706,1127.58256655,549.28123432,1018.50778901,545.407064629,1035.27852357,541.662900632,1034.65449624,549.177229765,1114.9720142,544.575028185,1114.86800964,550.165273042,1106.62564862,630.456789859,1045.02895065,628.350697611,1076.95834918,634.876983466,1042.37683449,544.133008825,1030.13029808,545.017047546,1097.03122838,575.802395963,1051.52923537,576.868442657,1121.60230461,529.234356255,1031.17034363,526.400232118,1141.05115648,583.836747873,1008.34134371,579.884574765,1074.04622162,620.368347979,1074.25423073,627.076641806
