time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
117.014,17.843275654001733,8.06202315903184,9.781600631617243,9.190325872000017,1119.39696134,701.371838711,1036.10963312,704.818210913,1151.56310189,583.046393101,1002.22030646,583.046393101,1023.47293504,579.025625532,1024.04733041,588.790346771,1133.75684551,579.600020899,1133.75684551,588.790346771,1111.3554262,711.136559951,1053.91588949,714.582932153,1082.63565785,721.475676557,1034.38644701,581.897602367,1016.58019064,583.046393101,1108.48344936,638.188348337,1056.78786633,643.35790664,1140.64958992,555.475415483,1013.7082138,548.582671079,1153.28628799,645.081092741,1014.85700454,644.506697374,1084.35884395,701.371838711,1083.78444858,709.413373849
117.081,19.009362799895502,7.754337455000041,10.917290236777582,8.903128188999972,1119.2229698,701.560979064,1036.79723463,705.007351266,1151.67630804,583.235533454,1001.47191956,583.809928821,1025.59652497,578.353172834,1025.30932729,589.266684808,1134.15724934,579.789161252,1134.15724934,588.692289441,1111.46863234,710.176909569,1053.74189796,714.484874822,1084.18485241,721.377619227,1034.78685085,581.799545036,1015.83180373,583.235533454,1108.88385319,640.100674791,1056.32667711,642.972651626,1141.9115868,555.090160469,1016.69339678,549.059009115,1150.5275173,640.962267841,1016.69339678,642.111058575,1084.18485241,701.27378138,1084.18485241,709.028118835
117.114,20.177553534589325,7.489199317394459,12.11688354160258,8.61593050600004,1119.04897826,701.750119417,1037.48483614,705.196491619,1151.78951418,583.424673807,1000.72353265,584.573464541,1027.7201149,577.680720136,1026.57132417,589.743022844,1134.55765317,579.978301604,1134.55765317,588.59423211,1111.58183849,709.217259188,1053.56790642,714.386817491,1085.73404697,721.279561896,1035.18725468,581.701487705,1015.08341683,583.424673807,1109.28425702,642.013001245,1055.86548789,642.587396612,1143.17358368,554.704905455,1019.67857977,549.535347151,1147.76874662,636.843442941,1018.52978903,639.715419776,1084.01086087,701.175724049,1084.58525624,708.642863821
117.215,17.843275663980993,12.075971043207074,9.190325873000006,6.892744404000041,1122.30813151,691.353582537,1025.23531448,690.77918717,1152.75108596,583.367253534,999.96191833,582.792858167,1022.36333764,578.772090598,1022.36333764,587.962416471,1132.07285275,580.495276699,1132.07285275,587.388021103,1114.26659637,704.564675979,1040.16959402,708.585443549,1084.39803728,720.073350889,1032.70245425,582.792858167,1014.89619787,583.941648901,1108.5226427,635.637231935,1052.8062921,635.062836568,1141.26317862,556.94506665,1017.19377934,548.903531512,1160.21822573,640.232394871,998.238732229,637.934813403,1080.95166508,692.502373272,1081.52606045,704.564675979
117.715,17.91816904944218,12.154209600767478,9.111999231999903,6.944962164999993,1122.23346653,691.390213413,1025.08232286,690.763600285,1152.67642099,583.40388441,999.808926712,582.829489043,1022.39310819,578.860939234,1022.39310819,587.972938466,1132.10262329,580.531907575,1132.10262329,587.47686974,1114.29636692,704.470762453,1040.30380009,708.674292185,1084.27115455,720.057764004,1032.7322248,582.829489043,1014.84764178,583.926062016,1106.01985185,635.64775393,1055.23807963,635.125576324,1141.47571133,556.851153124,1017.04078772,548.966271268,1160.30021404,640.086263584,998.137958372,637.971444278,1080.85089123,692.539004147,1081.42528659,704.679633496
118.079,17.993243211390407,12.232449284677003,9.033672591000027,6.997179925999944,1122.15880156,691.426844289,1024.92933124,690.7480134,1152.60175601,583.440515285,999.655935094,582.866119918,1022.42287873,578.94978787,1022.42287873,587.983460461,1132.13239384,580.56853845,1132.13239384,587.565718376,1114.32613746,704.376848927,1040.43800615,708.763140821,1084.14427181,720.042177119,1032.76199534,582.866119918,1014.79908568,583.910475131,1103.51706101,635.658275925,1057.66986717,635.188316079,1141.68824403,556.757239598,1016.88779611,549.029011024,1160.38220234,639.940132298,998.037184514,638.008075154,1080.75011737,692.575635023,1081.32451274,704.794591012
118.114,18.068495896341126,12.310690076018057,8.955345949000048,7.04939768600002,1122.08413658,691.463475164,1024.77633963,690.732426515,1152.52709103,583.477146161,999.502943476,582.902750794,1022.45264928,579.038636507,1022.45264928,587.993982456,1132.16216438,580.605169326,1132.16216438,587.654567012,1114.355908,704.282935401,1040.57221222,708.851989457,1084.01738907,720.026590234,1032.79176588,582.902750794,1014.75052958,583.894888246,1101.01427016,635.66879792,1060.1016547,635.251055835,1141.90077674,556.663326072,1016.73480449,549.09175078,1160.46419065,639.794001011,997.936410657,638.04470603,1080.64934351,692.612265898,1081.22373888,704.909548529
118.147,18.143924883112476,12.388931951314058,8.877019309000048,7.101615446999972,1122.0094716,691.50010604,1024.62334801,690.71683963,1152.45242605,583.513777036,999.349951858,582.939381669,1022.48241982,579.127485143,1022.48241982,588.004504452,1132.19193493,580.641800201,1132.19193493,587.743415648,1114.38567855,704.189021875,1040.70641829,708.940838093,1083.89050633,720.011003349,1032.82153643,582.939381669,1014.70197349,583.879301361,1098.51147931,635.679319916,1062.53344223,635.313795591,1142.11330945,556.569412546,1016.58181287,549.154490535,1160.54617895,639.647869724,997.8356368,638.081336905,1080.54856965,692.648896774,1081.12296502,705.024506046
118.179,18.219527981925744,12.467174890675834,8.798692667999944,7.153833207999924,1121.93480662,691.536736915,1024.47035639,690.701252745,1152.37776108,583.550407912,999.196960241,582.976012545,1022.51219037,579.216333779,1022.51219037,588.015026447,1132.22170547,580.678431077,1132.22170547,587.832264285,1114.41544909,704.095108349,1040.84062435,709.02968673,1083.7636236,719.995416464,1032.85130697,582.976012545,1014.65341739,583.863714476,1096.00868847,635.689841911,1064.96522977,635.376535347,1142.32584215,556.47549902,1016.42882125,549.217230291,1160.62816726,639.501738438,997.734862943,638.117967781,1080.4477958,692.685527649,1081.02219116,705.139463562
118.215,18.29530304433445,12.545418875568396,8.720366026999955,7.206050968999989,1121.86014165,691.573367791,1024.31736477,690.68566586,1152.3030961,583.587038788,999.043968623,583.012643421,1022.54196091,579.305182415,1022.54196091,588.025548442,1132.25147601,580.715061952,1132.25147601,587.921112921,1114.44521964,704.001194823,1040.97483042,709.118535366,1083.63674086,719.979829579,1032.88107752,583.012643421,1014.60486129,583.848127591,1093.50589762,635.700363906,1067.3970173,635.439275103,1142.53837486,556.381585494,1016.27582963,549.279970047,1160.71015556,639.355607151,997.634089085,638.154598656,1080.34702194,692.722158525,1080.92141731,705.254421079
