time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
119.849,18.03761146893862,0.0,9.667223429999922,10.144781087319696,1279.77731876,641.446987954,1191.0146309,641.007568707,1307.46073131,543.017076663,1161.57354137,541.698818923,1184.4233422,535.986368714,1184.4233422,545.653592144,1290.32338069,538.183464948,1289.44454219,548.290107625,1268.79183759,648.477695903,1216.50094722,648.038276656,1244.62377902,651.114211384,1191.8934694,540.380561182,1173.87728028,539.501722689,1269.23125684,578.17061641,1206.83372379,579.049454904,1301.30886186,513.575987126,1173.43786103,510.939471645,1305.26363508,585.201324359,1171.2407648,583.004228125,1244.62377902,643.644084188,1244.62377902,643.644084188
119.917,18.895027609999943,0.0,10.548350317559777,10.144781086453388,1282.48217615,641.372837054,1190.64355357,640.713708184,1307.96849247,542.723216141,1161.42217365,540.965539153,1184.27197449,535.253088944,1184.49168411,545.799150868,1291.27056109,537.669894802,1290.3917226,547.776537479,1269.07988913,648.84296425,1214.59190252,647.52470651,1243.15415356,650.380931614,1193.06035942,539.647281413,1174.16533181,539.647281413,1269.739018,577.43733664,1208.00061382,578.096465511,1303.35459038,509.87662744,1174.58278009,508.558369699,1306.9578282,585.852215217,1168.54076545,584.09453823,1243.68145666,643.416136552,1243.68145666,643.416136552
119.95,19.793386219511344,0.0,11.433347664426082,10.144781086453388,1285.18703354,641.298686155,1190.27247623,640.419847661,1308.47625363,542.429355618,1161.27080594,540.232259384,1184.12060677,534.519809175,1184.56002602,545.944709592,1292.21774149,537.156324656,1291.338903,547.262967333,1269.36794066,649.208232598,1212.68285782,647.011136364,1241.68452811,649.647651845,1194.22724945,538.914001643,1174.45338334,539.792840137,1270.24677915,576.704056871,1209.16750384,577.143476118,1305.4003189,506.177267754,1175.72769916,506.177267754,1308.65202132,586.503106075,1165.8407661,585.184848335,1242.7391343,643.188188916,1242.7391343,643.188188916
120.017,19.349733106307696,0.0,9.66971980786735,8.805533021565372,1284.9179287,641.27884992,1188.38090032,639.774684037,1309.65216208,544.310852662,1161.98194403,541.057460162,1185.00920264,537.018183239,1185.22891226,546.685406669,1292.99648255,540.094117967,1292.44720849,548.882502904,1270.0368269,650.058784486,1212.14334113,647.532123817,1242.13370473,650.93762298,1194.89613569,540.31382759,1175.56168883,541.082811272,1271.02552021,577.994028006,1209.72653528,578.433447253,1306.28891477,509.279843283,1177.506119,507.741875919,1309.60653008,587.32070152,1167.01498448,585.343314909,1242.61199568,643.760723628,1242.61199568,643.760723628
120.116,18.906520548475537,0.0,7.909546442999954,7.473357521618529,1284.64882386,641.259013685,1186.48932442,639.129520412,1310.82807053,546.192349707,1162.69308213,541.88266094,1185.89779851,539.516557303,1185.89779851,547.426103746,1293.77522361,543.031911278,1293.55551398,550.502038474,1270.70571315,650.909336375,1211.60382445,648.053111271,1242.58288135,652.227594116,1195.56502194,541.713653538,1176.66999433,542.372782408,1271.80426126,579.283999142,1210.28556671,579.723418388,1307.17751063,512.382418812,1179.28453884,509.306484084,1310.56103884,588.138296965,1168.18920286,585.501781484,1242.48485706,644.333258339,1242.48485706,644.333258339
120.183,18.463780271886232,0.0,6.155791591085321,6.152850224322519,1284.37971902,641.23917745,1184.59774851,638.484356787,1312.00397898,548.073846752,1163.40422022,542.707861718,1186.78639438,542.014931368,1186.56668475,548.166800823,1294.55396466,545.969704589,1294.66381947,552.121574045,1271.37459939,651.759888264,1211.06430776,648.574098724,1243.03205797,653.517565251,1196.23390818,543.113479485,1177.77829982,543.662753543,1272.58300232,580.573970277,1210.84459814,581.013389524,1308.0661065,515.48499434,1181.06295869,510.871092248,1311.51554759,588.95589241,1169.36342124,585.660248059,1242.35771844,644.90579305,1242.35771844,644.90579305
120.25,18.02154709458213,0.0,4.416108776184964,4.853544219295487,1284.11061418,641.219341215,1182.70617261,637.839193163,1313.17988744,549.955343796,1164.11535832,543.533062497,1187.67499025,544.513305432,1187.235571,548.9074979,1295.33270572,548.9074979,1295.77212497,553.741109615,1272.04348564,652.610440152,1210.52479108,649.095086178,1243.48123459,654.807536387,1196.90279443,544.513305432,1178.88660531,544.952724679,1273.36174338,581.863941413,1211.40362957,582.303360659,1308.95470237,518.587569869,1182.84137853,512.435700413,1312.47005635,589.773487855,1170.53763962,585.818714634,1242.23057981,645.478327761,1242.23057981,645.478327761
120.318,17.976597890872654,0.7521645919866945,4.547299241901573,4.941073552878345,1284.36290336,640.553606799,1182.06948285,636.940228531,1313.029939,549.715508035,1164.01949225,543.452093693,1187.50814106,544.246428486,1187.06872182,548.772446728,1295.42950809,548.552737105,1295.86892733,553.474232669,1272.18422993,652.123853583,1210.05034843,648.872151156,1243.44621119,654.892194838,1196.8238291,544.466138109,1178.8515819,544.861615431,1273.37066189,581.509180617,1211.06101269,581.992541788,1308.65602742,519.33135719,1182.36693588,512.959778111,1312.91839411,589.506610909,1169.71166157,585.376069989,1242.36456381,644.782172013,1242.45244766,645.529184732
120.45,17.931751364279986,1.5043291849666156,4.678525425300679,5.028615255781445,1284.61519254,639.887872382,1181.43279309,636.041263899,1312.87999055,549.475672273,1163.92362617,543.37112489,1187.34129188,543.979551539,1186.90187264,548.637395556,1295.52631045,548.197976309,1295.9657297,553.207355723,1272.32497422,651.637267013,1209.57590577,648.649216135,1243.41118778,654.976853289,1196.74486376,544.418970786,1178.81655849,544.770506184,1273.37958041,581.154419821,1210.71839581,581.681722918,1308.35735246,520.075144512,1181.89249322,513.483855809,1313.36673187,589.239733963,1168.88568352,584.933425344,1242.4985478,644.086016264,1242.6743155,645.580041703
120.517,17.88700829713471,2.2564937779465897,4.809784400998567,5.116168689536531,1284.86748172,639.222137966,1180.79610333,635.142299267,1312.73004211,549.235836511,1163.8277601,543.290156087,1187.1744427,543.712674593,1186.73502345,548.502344384,1295.62311282,547.843215513,1296.06253207,552.940478777,1272.46571851,651.150680443,1209.10146312,648.426281113,1243.37616437,655.06151174,1196.66589843,544.371803463,1178.78153509,544.679396936,1273.38849893,580.799659026,1210.37577893,581.370904047,1308.0586775,520.818931833,1181.41805057,514.007933507,1313.81506964,588.972857017,1168.05970546,584.490780699,1242.6325318,643.389860515,1242.89618335,645.630898674
