time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
91.147,16.65835521778821,0.0,10.038068394010734,9.373642647031085,1094.11253763,650.06898745,1028.57079201,657.70056057,1110.273516,564.326018872,989.515094282,582.282661506,1006.12498872,573.304340189,1007.92065298,583.180493638,1091.8679573,561.632522477,1094.56145369,570.610843794,1084.23638418,659.945140899,1042.03827399,665.781049755,1065.83082548,671.168042546,1017.34789037,575.548920519,1001.18691199,579.589165111,1072.56456647,604.728464799,1032.6110366,613.25787005,1098.60169828,547.26720837,999.391247731,562.979270675,1113.86484452,602.932800536,999.840163797,617.747030709,1062.68841302,660.394056965,1062.68841302,660.394056965
91.247,16.7710492750074,0.8435098521328138,9.860733345253523,9.478576788574363,1093.83737788,649.659862904,1028.93694093,657.419697756,1110.63966491,564.237548658,989.432327131,582.130060426,1006.42700677,573.280000842,1008.2868019,582.963761691,1092.23410621,561.479921397,1094.86347174,570.586504447,1084.73079483,659.984932418,1042.14789944,666.07736474,1065.61979659,671.464357531,1017.52164668,575.716973771,1001.16827571,579.436564031,1072.80245365,604.896518051,1032.72066205,612.91287637,1098.90371633,547.050476423,999.50087318,562.826669594,1114.03860084,603.61390072,999.372611447,617.850953094,1062.541515,659.536016352,1062.66977673,660.369717617
91.315,16.891271638044106,1.6870197057862955,9.684397888981252,9.5845076569935,1093.56221813,649.250738357,1029.30308984,657.138834942,1111.00581383,564.149078444,989.349559981,581.977459345,1006.72902482,573.255661494,1008.65295081,582.747029744,1092.60025513,561.327320316,1095.16548979,570.562165099,1085.22520547,660.024723937,1042.25752488,666.373679726,1065.40876771,671.760672516,1017.695403,575.885027023,1001.14963943,579.28396295,1073.04034083,605.064571303,1032.8302875,612.56788269,1099.20573438,546.833744475,999.610498629,562.674068513,1114.21235715,604.295000905,998.905059097,617.95487548,1062.39461698,658.67797574,1062.65114045,660.34537827
91.382,17.018862757048996,2.530529557919109,9.509117638227378,9.691402574811473,1093.28705837,648.84161381,1029.66923876,656.857972129,1111.37196274,564.06060823,989.26679283,581.824858265,1007.03104286,573.231322147,1009.01909973,582.530297797,1092.96640404,561.174719235,1095.46750784,570.537825752,1085.71961612,660.064515456,1042.36715033,666.669994711,1065.19773883,672.056987501,1017.86915931,576.053080275,1001.13100314,579.131361869,1073.27822801,605.232624555,1032.93991295,612.22288901,1099.50775243,546.617012528,999.720124077,562.521467433,1114.38611347,604.976101089,998.437506746,618.058797866,1062.24771896,657.819935127,1062.63250416,660.321038922
91.447,17.15365820370329,3.374039411040362,9.334952025892294,9.799229985038508,1093.01189862,648.432489263,1030.03538767,656.577109315,1111.73811166,563.972138016,989.184025679,581.672257184,1007.33306091,573.206982799,1009.38524864,582.313565849,1093.33255296,561.022118155,1095.76952589,570.513486404,1086.21402677,660.104306975,1042.47677578,666.966309696,1064.98670994,672.353302486,1018.04291563,576.221133527,1001.11236686,578.978760789,1073.51611519,605.400677808,1033.0495384,611.877895329,1099.80977048,546.400280581,999.829749526,562.368866352,1114.55986979,605.657201274,997.969954396,618.162720251,1062.10082095,656.961894514,1062.61386788,660.296699575
91.514,17.295489533896784,4.2175492621848925,9.16196462531791,9.907959449429406,1092.73673887,648.023364716,1030.40153659,656.296246501,1112.10426057,563.883667802,989.101258528,581.519656103,1007.63507896,573.182643452,1009.75139756,582.096833902,1093.69870187,560.869517074,1096.07154393,570.489147057,1086.70843742,660.144098494,1042.58640123,667.262624681,1064.77568106,672.649617472,1018.21667194,576.389186779,1001.09373057,578.826159708,1073.75400237,605.56873106,1033.15916385,611.532901649,1100.11178853,546.183548634,999.939374975,562.216265272,1114.7336261,606.338301458,997.502402046,618.266642637,1061.95392293,656.103853902,1062.59523159,660.272360227
91.615,17.44418513134516,5.061059116826623,8.990223445572571,10.017561592807438,1092.46157912,647.614240169,1030.7676855,656.015383687,1112.47040949,563.795197588,989.018491377,581.367055023,1007.93709701,573.158304104,1010.11754647,581.880101955,1094.06485079,560.716915993,1096.37356198,570.464807709,1087.20284807,660.183890013,1042.69602668,667.558939667,1064.56465217,672.945932457,1018.39042826,576.557240031,1001.07509429,578.673558628,1073.99188956,605.736784312,1033.2687893,611.187907969,1100.41380658,545.966816687,1000.04900042,562.063664191,1114.90738242,607.019401643,997.034849696,618.370565022,1061.80702491,655.245813289,1062.57659531,660.24802088
91.681,17.599571011785713,5.904568970480027,8.819801289916363,10.128008086786796,1092.18641937,647.205115623,1031.13383442,655.734520874,1112.8365584,563.706727374,988.935724226,581.214453942,1008.23911506,573.133964757,1010.48369539,581.663370008,1094.4309997,560.564314913,1096.67558003,570.440468362,1087.69725871,660.223681532,1042.80565213,667.855254652,1064.35362329,673.242247442,1018.56418457,576.725293283,1001.056458,578.520957547,1074.22977674,605.904837564,1033.37841475,610.842914288,1100.71582462,545.75008474,1000.15862587,561.91106311,1115.08113873,607.700501827,996.567297346,618.474487408,1061.66012689,654.387772676,1062.55795903,660.223681532
91.746,16.706675405991533,9.30290621288736,8.456903002262157,9.5111838380885,1094.22628845,645.610793941,1028.38526546,653.691283126,1112.48220847,562.561321758,989.928122488,580.218687015,1008.48331988,572.587113895,1010.42862283,580.817241769,1093.6277337,560.16710274,1095.72267534,569.444701434,1088.83929566,659.078275916,1042.45130219,667.906958545,1065.64529893,672.246480515,1018.35947332,575.729526356,1001.74957889,577.525190619,1075.222175,605.208348014,1033.02406481,609.547869984,1099.61328124,545.053595189,1000.70210807,560.765657494,1114.72678879,605.956541457,996.512224787,616.281610972,1061.30577696,651.297064108,1063.10144122,660.425024114
91.817,15.814338815731025,12.708721412759708,8.099863566747208,8.894380657456162,1096.26615754,644.016472259,1025.63669651,651.648045378,1112.12785853,561.415916142,990.920520749,579.222920087,1008.72752469,572.040263034,1010.37355027,579.97111353,1092.8244677,559.769890567,1094.76977065,568.448934507,1089.98133261,657.9328703,1042.09695226,667.958662438,1066.93697457,671.250713587,1018.15476208,574.733759429,1002.44269977,576.529423692,1076.21457326,604.511858464,1032.66971487,608.252825679,1098.51073787,544.357105639,1001.24559026,559.620251878,1114.37243886,604.212581086,996.457152228,614.088734535,1060.95142702,648.20635554,1063.64492342,660.626366695
91.917,14.922661481074488,16.117274658414413,7.749492821136522,8.277603252363846,1098.30602662,642.422150577,1022.88812755,649.604807631,1111.77350859,560.270510526,991.91291901,578.22715316,1008.97172951,571.493412172,1010.31847771,579.124985291,1092.0212017,559.372678394,1093.81686596,567.453167579,1091.12336956,656.787464684,1041.74260232,668.010366331,1068.22865021,670.25494666,1017.95005083,573.737992501,1003.13582066,575.533656765,1077.20697152,603.815368913,1032.31536494,606.957781374,1097.40819449,543.660616089,1001.78907246,558.474846262,1114.01808892,602.468620716,996.402079669,611.895858099,1060.59707709,645.115646972,1064.18840561,660.827709277
91.981,14.825278913953277,16.226701339164517,7.583767314135667,8.253984473715448,1098.85207174,642.261509453,1022.76079858,649.780853556,1112.31955372,560.502670959,991.841704542,578.515428102,1009.46166013,571.781687114,1010.80840832,579.244916709,1092.34278879,559.773182352,1094.02622403,567.853671538,1091.38884215,656.739052577,1041.61527334,668.07418324,1068.43800828,670.655450618,1018.21552341,573.970152935,1003.51352225,575.878046215,1077.52855861,603.766956806,1032.52472301,607.470514349,1097.67366707,544.341692589,1002.11065955,558.819235712,1115.23750814,602.251865084,996.274750693,612.184133041,1060.86254967,645.347807406,1064.45387819,661.172098727
92.047,14.72896280081927,16.33616604537333,7.418159710365009,8.23182813945466,1099.39811686,642.100868329,1022.6334696,649.956899482,1112.86559884,560.734831393,991.770490074,578.803703044,1009.95159074,572.069962056,1011.29833894,579.364848126,1092.66437587,560.173686311,1094.23558211,568.254175496,1091.65431473,656.690640469,1041.48794437,668.138000149,1068.64736635,671.055954577,1018.48099599,574.202313369,1003.89122385,576.222435665,1077.8501457,603.718544699,1032.73408108,607.983247324,1097.93913965,545.022769088,1002.43224664,559.163625163,1116.45692737,602.035109452,996.147421716,612.472407983,1061.12802225,645.57996784,1064.71935078,661.516488177
92.147,14.633734209327764,16.445668015316574,7.252678080058549,8.211146084045774,1099.94416199,641.940227205,1022.50614063,650.132945407,1113.41164396,560.966991827,991.699275606,579.091977986,1010.44152136,572.358236998,1011.78826955,579.484779543,1092.98596296,560.574190269,1094.44494018,568.654679455,1091.91978731,656.642228362,1041.36061539,668.201817058,1068.85672443,671.456458535,1018.74646857,574.434473803,1004.26892545,576.566825115,1078.17173279,603.670132591,1032.94343916,608.495980299,1098.20461223,545.703845588,1002.75383373,559.508014613,1117.67634659,601.81835382,996.02009274,612.760682925,1061.39349483,645.812128273,1064.98482336,661.860877628
92.214,14.539614518163383,16.555206507873056,7.087331255843,8.19194947391071,1100.49020711,641.779586082,1022.37881165,650.308991333,1113.95768908,561.199152261,991.628061139,579.380252928,1010.93145197,572.64651194,1012.27820017,579.604710961,1093.30755005,560.974694228,1094.65429825,569.055183413,1092.18525989,656.593816255,1041.23328642,668.265633967,1069.0660825,671.856962494,1019.01194116,574.666634236,1004.64662705,576.911214566,1078.49331988,603.621720484,1033.15279723,609.008713274,1098.47008481,546.384922088,1003.07542082,559.852404063,1118.89576581,601.601598188,995.892763764,613.048957867,1061.65896741,646.044288707,1065.25029594,662.205267078
92.384,14.446625380211586,16.664780804760213,6.922128890071624,8.1742487798905,1101.03625223,641.618944958,1022.25148267,650.485037258,1114.50373421,561.431312695,991.556846671,579.66852787,1011.42138258,572.934786882,1012.76813078,579.724642378,1093.62913714,561.375198186,1094.86365633,569.455687372,1092.45073247,656.545404147,1041.10595744,668.329450876,1069.27544057,672.257466452,1019.27741374,574.89879467,1005.02432865,577.255604016,1078.81490697,603.573308377,1033.3621553,609.521446249,1098.73555739,547.065998587,1003.39700791,560.196793513,1120.11518503,601.384842556,995.765434788,613.337232809,1061.92443999,646.276449141,1065.51576852,662.549656528
92.548,14.354788786613991,16.774390204330796,6.757081581296745,8.158053732023387,1101.58229735,641.458303834,1022.1241537,650.661083184,1115.04977933,561.663473128,991.485632203,579.956802812,1011.9113132,573.223061824,1013.2580614,579.844573795,1093.95072423,561.775702145,1095.0730144,569.85619133,1092.71620505,656.49699204,1040.97862846,668.393267785,1069.48479864,672.657970411,1019.54288632,575.130955104,1005.40203024,577.599993466,1079.13649406,603.524896269,1033.57151338,610.034179224,1099.00102997,547.747075087,1003.718595,560.541182964,1121.33460425,601.168086923,995.638105812,613.625507751,1062.18991257,646.508609575,1065.7812411,662.894045978
92.683,14.26412697872861,16.884034022763128,6.592200976878682,8.14337331895097,1102.12834248,641.29766271,1021.99682472,650.837129109,1115.59582445,561.895633562,991.414417735,580.245077754,1012.40124381,573.511336766,1013.74799201,579.964505213,1094.27231132,562.176206103,1095.28237247,570.256695289,1092.98167763,656.448579933,1040.85129949,668.457084694,1069.69415672,673.058474369,1019.8083589,575.363115538,1005.77973184,577.944382916,1079.45808115,603.476484162,1033.78087145,610.546912199,1099.26650256,548.428151586,1004.04018209,560.885572414,1122.55402347,600.951331291,995.510776836,613.913782693,1062.45538516,646.740770008,1066.04671368,663.238435429
