time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
27.616,17.237889342999555,0.0,10.658996171405775,9.705306213939373,1315.94971772,833.309618034,1227.81066698,832.428227526,1345.47629972,721.813718849,1202.69103752,720.050937834,1227.36997173,716.525375805,1226.04788597,727.102061894,1334.01822312,719.610242581,1333.57752787,729.305538162,1301.40677435,840.360742093,1254.69307746,840.801437346,1279.81270692,846.089780391,1237.50596256,719.169547327,1220.31884767,720.491633088,1307.13581265,769.408806248,1251.60821068,767.20532998,1339.30656617,697.134784642,1221.64093343,696.253394135,1336.22169939,787.036616396,1213.26772361,780.866882844,1280.25340217,836.835180063,1280.25340217,836.835180063
27.65,17.55402342065137,3.530768511679841,10.463394101394044,9.478803178989725,1318.23397583,827.185954,1224.88569447,825.86578225,1346.53078178,720.27480953,1202.86018284,718.623159334,1227.96067219,715.429713753,1226.41983382,725.779034177,1334.09230593,718.402492705,1333.65192967,727.871060625,1304.14097876,837.198053948,1251.3092266,838.627123505,1280.03588174,846.328444387,1238.1991808,718.291680888,1220.69494254,719.612809644,1308.5476123,767.505880308,1251.30252756,765.194144237,1339.92609501,695.833449043,1222.12592611,695.06255135,1340.90808928,780.946447543,1208.81531079,776.868421437,1280.25654837,832.90606025,1279.92698394,836.421414225
27.718,17.87019260659327,7.061537024292945,10.273759226824792,9.252311157551453,1320.51823394,821.062289967,1221.96072196,819.303336973,1347.58526385,718.735900211,1203.02932815,717.195380833,1228.55137266,714.334051701,1226.79178166,724.456006461,1334.16638873,717.19474283,1333.72633148,726.436583089,1306.87518317,834.035365803,1247.92537573,836.452809664,1280.25905657,846.567108383,1238.89239904,717.41381445,1221.07103741,718.7339862,1309.95941195,765.602954369,1250.99684444,763.182958494,1340.54562385,694.532113443,1222.61091878,693.871708566,1345.59447917,774.856278689,1204.36289798,772.869960031,1280.25969457,828.976940437,1279.6005657,836.007648387
27.75,18.186395069904552,10.592305534914956,10.090427980897827,9.025830979712401,1322.80249205,814.938625934,1219.03574945,812.740891696,1348.63974591,717.196990891,1203.19847347,715.767602332,1229.14207313,713.238389649,1227.16372951,723.132978744,1334.24047153,715.986992954,1333.80073329,725.002105552,1309.60938758,830.872677659,1244.54152487,834.278495823,1280.4822314,846.805772379,1239.58561728,716.535948011,1221.44713228,717.855162756,1311.37121159,763.700028429,1250.69116132,761.171772751,1341.16515269,693.230777843,1223.09591146,692.680865781,1350.28086905,768.766109836,1199.91048516,768.871498624,1280.26284078,825.047820625,1279.27414747,835.593882548
27.784,18.502629104495345,14.123074046594663,9.913750083028967,8.79936356097178,1325.08675015,808.8149619,1216.11077694,806.178446419,1349.69422798,715.658081572,1203.36761878,714.339823832,1229.73277359,712.142727597,1227.53567736,721.809951028,1334.31455434,714.779243078,1333.87513509,723.567628015,1312.343592,827.709989514,1241.15767401,832.104181982,1280.70540622,847.044436375,1240.27883552,715.658081572,1221.82322715,716.976339313,1312.78301124,761.797102489,1250.38547819,759.160587008,1341.78468153,691.929442243,1223.58090414,691.490022996,1354.96725894,762.675940983,1195.45807234,764.873037217,1280.26598698,821.118700812,1278.94772924,835.18011671
27.817,18.17391736483585,15.300728664031038,9.63032669006956,8.684785423408352,1326.17690429,807.06517257,1215.44325409,804.318802278,1350.34496286,715.226549983,1203.68878923,713.688582619,1230.05394404,711.601341196,1228.18641224,721.048855003,1334.63572479,714.128001865,1334.30616035,722.80653199,1313.32389132,825.850345372,1241.14928002,830.793811899,1280.2829441,846.486149233,1240.60845634,714.930787028,1222.4824124,716.249044768,1313.66190612,760.08111464,1251.04466345,757.554453971,1341.63094118,691.218625921,1224.41585709,690.889061486,1355.51658938,760.844605581,1196.32598174,762.635239012,1280.21111596,819.243423485,1279.0796114,834.502256831
27.85,17.845237069397296,16.483347515966667,9.35509025291684,8.571491641381156,1327.26705842,805.31538324,1214.77573123,802.459158136,1350.99569775,714.795018393,1204.00995968,713.037341406,1230.37511449,711.059954795,1228.83714713,720.287758978,1334.95689524,713.476760652,1334.73718561,722.045435966,1314.30419064,823.990701231,1241.14088604,829.483441816,1279.86048198,845.927862092,1240.93807716,714.203492484,1223.14159766,715.521750224,1314.540801,758.36512679,1251.7038487,755.948320933,1341.47720083,690.507809598,1225.25081004,690.288099975,1356.06591983,759.013270179,1197.19389113,760.397440807,1280.15624494,817.368146159,1279.21149356,833.824396952
27.883,17.516589998693394,17.669933889227064,9.088784585583173,8.459533814834911,1328.35721255,803.56559391,1214.10820837,800.599513994,1351.64643263,714.363486803,1204.33113013,712.386100193,1230.69628494,710.518568394,1229.48788201,719.526662954,1335.27806569,712.825519439,1335.16821088,721.284339941,1315.28448996,822.131057089,1241.13249205,828.173071733,1279.43801986,845.36957495,1241.26769798,713.47619794,1223.80078292,714.79445568,1315.41969588,756.649138941,1252.36303396,754.342187895,1341.32346048,689.796993276,1226.085763,689.687138464,1356.61525027,757.181934777,1198.06180053,758.159642602,1280.10137392,815.492868832,1279.34337571,833.146537073
27.918,17.187978068617387,18.85973893150702,8.832217552369995,8.34896569,1329.44736668,801.81580458,1213.44068552,798.739869852,1352.29716752,713.931955214,1204.65230058,711.73485898,1231.01745539,709.977181992,1230.1386169,718.765566929,1335.59923614,712.174278226,1335.59923614,720.523243916,1316.26478928,820.271412947,1241.12409807,826.862701649,1279.01555774,844.811287808,1241.5973188,712.748903395,1224.45996817,714.067161136,1316.29859076,754.933151091,1253.02221921,752.736054857,1341.16972013,689.086176953,1226.92071595,689.086176953,1357.16458071,755.350599376,1198.92970993,755.921844397,1280.04650289,813.617591505,1279.47525787,832.468677195
27.951,17.278167986559534,18.864181268790688,8.778886177504173,8.104843886000026,1328.97437188,802.005083437,1212.67474455,798.587378184,1351.87299707,714.07240971,1203.98400833,711.777664754,1230.49563622,709.922339045,1229.66562209,718.661899621,1335.32153877,712.314732723,1335.32153877,720.419576609,1315.74297011,820.802462329,1240.16285965,827.051980506,1278.97071502,845.056902466,1240.97409519,712.679037568,1223.73909584,713.899646587,1315.52889407,754.863285264,1252.1548738,752.812662112,1340.95662115,689.301933637,1226.17054901,689.057811833,1356.98077635,755.624945292,1198.36019312,755.693299397,1279.35004274,813.911467166,1278.79344503,832.767435291
