time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
91.985,17.45411360503404,2.5450001290478093,8.635209529667495,8.46228233038835,1145.65529061,676.015450635,1060.20188652,673.362304841,1169.86524598,595.536694901,1040.63493629,589.677664608,1063.5261683,583.24496349,1062.79746899,591.849371717,1153.42633894,588.079628322,1152.43140927,596.483219054,1133.25693623,685.89671798,1079.40317883,687.571941446,1105.01283868,698.39711643,1071.52134727,588.043062531,1054.06919496,588.30471399,1129.75580423,634.50974512,1085.85134355,631.669518533,1163.35381394,571.276437044,1057.40655932,566.038174836,1169.08188768,635.725770275,1045.93170377,629.645644498,1105.51693638,684.035133263,1105.62748412,686.577731315
92.019,17.687638620000143,0.0,9.768317706873503,9.380286910514142,1148.63875241,681.519684994,1065.94904185,678.866539201,1174.72801938,598.387783468,1044.7238755,591.754918984,1067.71780571,584.679863535,1066.83342378,594.408064778,1158.36695365,590.428346087,1157.04038075,599.714356364,1136.25740537,689.479122374,1084.5210624,690.805695271,1108.84156551,700.976087479,1075.67724309,590.428346087,1057.98960447,590.428346087,1133.16206861,638.184970369,1090.26954495,635.531824575,1168.09515489,574.509471327,1061.52713219,568.318797809,1171.63268262,640.395925196,1051.79893095,633.320869747,1109.28375647,689.479122374,1109.28375647,689.479122374
92.052,17.120727119999856,0.0,9.274678976941294,9.109563896964515,1148.97614996,680.649575669,1065.21497667,677.928400497,1175.08242427,598.220644396,1044.91954517,591.672816636,1067.99284299,585.039952153,1067.1991669,594.28060951,1158.50026306,590.453956924,1157.39478565,599.496195258,1136.50409708,689.209939234,1085.39702587,690.598872395,1109.6891834,700.151331074,1075.81622161,590.283883475,1058.69549449,590.283883475,1134.54825242,638.471360492,1090.01735455,635.353347273,1168.08106731,574.296979336,1062.21034575,568.514482094,1171.93606547,640.370513998,1051.49571851,633.17073802,1109.94429357,688.983174636,1109.94429357,688.983174636
92.084,16.55381564000004,0.0,8.781296182235987,8.842801719436236,1149.3135475,679.779466345,1064.48091149,676.990261792,1175.43682916,598.053505324,1045.11521485,591.590714289,1068.26788028,585.400040771,1067.56491002,594.153154243,1158.63357247,590.47956776,1157.74919054,599.278034152,1136.75078879,688.940756093,1086.27298934,690.392049518,1110.53680129,699.326574669,1075.95520014,590.139420863,1059.4013845,590.139420863,1135.93443624,638.757750616,1089.76516414,635.174869972,1168.06697974,574.084487344,1062.89355931,568.710166378,1172.23944833,640.3451028,1051.19250607,633.020606293,1110.60483067,688.487226897,1110.60483067,688.487226897
92.118,15.986904139999979,0.0,8.288215025280861,8.580369807328012,1149.65094505,678.90935702,1063.74684632,676.052123088,1175.79123405,597.886366252,1045.31088452,591.508611941,1068.54291756,585.760129389,1067.93065315,594.025698976,1158.76688188,590.505178596,1158.10359543,599.059873045,1136.9974805,688.671572952,1087.1489528,690.185226642,1111.38441919,698.501818263,1076.09417866,589.994958251,1060.10727452,589.994958251,1137.32062005,639.044140739,1089.51297373,634.99639267,1168.05289216,573.871995353,1063.57677287,568.905850663,1172.54283119,640.319691602,1050.88929363,632.870474566,1111.26536777,687.991279159,1111.26536777,687.991279159
92.151,15.41999265000004,0.0,7.795492746639793,8.322677800522404,1149.9883426,678.039247695,1063.01278114,675.113984384,1176.14563895,597.71922718,1045.5065542,591.426509593,1068.81795484,586.120218006,1068.29639627,593.898243708,1158.90019129,590.530789432,1158.45800032,598.841711939,1137.24417221,688.402389811,1088.02491627,689.978403765,1112.23203708,697.677061858,1076.23315719,589.850495639,1060.81316454,589.850495639,1138.70680386,639.330530863,1089.26078333,634.817915368,1168.03880458,573.659503361,1064.25998643,569.101534947,1172.84621405,640.294280403,1050.58608119,632.720342839,1111.92590487,687.49533142,1111.92590487,687.49533142
92.181,14.85308114999998,0.0,7.303201983210735,8.070179765634505,1150.32574015,677.16913837,1062.27871597,674.17584568,1176.50004384,597.552088108,1045.70222387,591.344407245,1069.09299213,586.480306624,1068.66213939,593.770788441,1159.0335007,590.556400268,1158.81240522,598.623550833,1137.49086392,688.13320667,1088.90087974,689.771580889,1113.07965497,696.852305453,1076.37213571,589.706033027,1061.51905456,589.706033027,1140.09298768,639.616920987,1089.00859292,634.639438066,1168.024717,573.44701137,1064.94319999,569.297219232,1173.14959691,640.268869205,1050.28286875,632.570211112,1112.58644197,686.999383681,1112.58644197,686.999383681
92.217,14.286169660000041,0.0,6.811436296422626,7.823378620999961,1150.6631377,676.299029045,1061.54465079,673.237706976,1176.85444873,597.384949036,1045.89789355,591.262304898,1069.36802941,586.840395242,1069.02788251,593.643333174,1159.16681011,590.582011105,1159.16681011,598.405389726,1137.73755563,687.864023529,1089.77684321,689.564758012,1113.92727286,696.027549047,1076.51111424,589.561570415,1062.22494458,589.561570415,1141.47917149,639.90331111,1088.75640252,634.460960765,1168.01062942,573.234519379,1065.62641355,569.492903516,1173.45297977,640.243458007,1049.97965631,632.420079385,1113.24697907,686.503435943,1113.24697907,686.503435943
92.249,14.583860169987652,0.0,6.896368230342319,7.823840764523311,1151.08145659,676.480291874,1061.75037787,673.418969805,1176.80506564,597.481175141,1046.14613899,591.443567727,1069.40368304,586.936621347,1069.06353615,593.824596003,1159.28750047,590.805792295,1159.20246374,598.629170917,1137.77320926,688.045286358,1089.51486831,689.448392306,1113.9629265,696.08125679,1076.71684132,589.700314882,1062.13304313,589.742833244,1141.68489857,639.999537215,1089.21723977,634.217039973,1168.25887487,573.585855656,1065.27940192,569.419056172,1173.99885375,639.914500491,1050.10034666,632.7288973,1113.36766943,686.599662047,1113.36766943,686.599662047
92.285,14.881669680084949,0.0,6.981302716484165,7.825227028116229,1151.49977548,676.661554703,1061.95610495,673.600232633,1176.75568255,597.577401246,1046.39438443,591.624830555,1069.43933668,587.032847451,1069.09918978,594.005858831,1159.40819083,591.029573486,1159.23811738,598.852952108,1137.80886289,688.226549187,1089.2528934,689.332026601,1113.99858013,696.134964532,1076.9225684,589.839059348,1062.04114168,589.924096072,1141.89062565,640.095763319,1089.67807702,633.973119181,1168.50712031,573.937191933,1064.9323903,569.345208829,1174.54472772,639.585542974,1050.22103702,633.037715215,1113.48835979,686.695888152,1113.48835979,686.695888152
92.318,15.179591196277075,0.0,7.066239661372797,7.82753692179124,1151.91809437,676.842817531,1062.16183203,673.781495462,1176.70629946,597.67362735,1046.64262988,591.806093384,1069.47499031,587.129073556,1069.13484341,594.18712166,1159.52888118,591.253354677,1159.27377101,599.076733299,1137.84451652,688.407812016,1088.9909185,689.215660895,1114.03423376,696.188672275,1077.12829548,589.977803815,1061.94924022,590.105358901,1142.09635273,640.191989424,1090.13891428,633.729198389,1168.75536575,574.28852821,1064.58537867,569.271361485,1175.0906017,639.256585458,1050.34172738,633.34653313,1113.60905014,686.792114257,1113.60905014,686.792114257
92.348,15.477618231283554,0.0,7.151178977398133,7.8307696286345525,1152.33641326,677.02408036,1062.36755911,673.962758291,1176.65691637,597.769853455,1046.89087532,591.987356213,1069.51064394,587.225299661,1069.17049705,594.368384489,1159.64957154,591.477135868,1159.30942464,599.30051449,1137.88017016,688.589074844,1088.7289436,689.099295189,1114.0698874,696.242380018,1077.33402256,590.116548282,1061.85733877,590.28662173,1142.30207981,640.288215529,1090.59975153,633.485277597,1169.0036112,574.639864487,1064.23836705,569.197514141,1175.63647568,638.927627942,1050.46241773,633.655351045,1113.7297405,686.888340361,1113.7297405,686.888340361
92.384,15.775744824333717,0.0,7.236120583470252,7.834924004624245,1152.75473215,677.205343189,1062.5732862,674.14402112,1176.60753328,597.866079559,1047.13912076,592.168619042,1069.54629758,587.321525765,1069.20615068,594.549647318,1159.7702619,591.700917059,1159.34507828,599.52429568,1137.91582379,688.770337673,1088.4669687,688.982929483,1114.10554103,696.29608776,1077.53974965,590.255292748,1061.76543732,590.467884559,1142.50780689,640.384441633,1091.06058879,633.241356805,1169.25185664,574.991200764,1063.89135542,569.123666798,1176.18234966,638.598670426,1050.58310809,633.96416896,1113.85043086,686.984566466,1113.85043086,686.984566466
92.418,16.073965426385595,0.0,7.321064395523926,7.839998586917547,1153.17305105,677.386606018,1062.77901328,674.325283948,1176.55815019,597.962305664,1047.38736621,592.34988187,1069.58195121,587.41775187,1069.24180431,594.730910146,1159.89095225,591.92469825,1159.38073191,599.748076871,1137.95147742,688.951600502,1088.2049938,688.866563778,1114.14119466,696.349795503,1077.74547673,590.394037215,1061.67353586,590.649147387,1142.71353398,640.480667738,1091.52142604,632.997436013,1169.50010208,575.342537041,1063.5443438,569.049819454,1176.72822364,638.26971291,1050.70379845,634.272986875,1113.97112121,687.080792571,1113.97112121,687.080792571
92.453,16.372274890364547,0.0,7.406010341580523,7.8459915907775954,1153.59136994,677.567868847,1062.98474036,674.506546777,1176.5087671,598.058531769,1047.63561165,592.531144699,1069.61760484,587.513977974,1069.27745795,594.912172975,1160.01164261,592.14847944,1159.41638554,599.971858062,1137.98713106,689.132863331,1087.9430189,688.750198072,1114.1768483,696.403503245,1077.95120381,590.532781682,1061.58163441,590.830410216,1142.91926106,640.576893842,1091.98226329,632.753515221,1169.74834753,575.693873318,1063.19733217,568.97597211,1177.27409761,637.940755394,1050.82448881,634.58180479,1114.09181157,687.177018675,1114.09181157,687.177018675
92.487,16.670668455383925,0.0,7.490958347476379,7.852900910101862,1154.00968883,677.749131675,1063.19046744,674.687809606,1176.459384,598.154757873,1047.88385709,592.712407528,1069.65325848,587.610204079,1069.31311158,595.093435804,1160.13233297,592.372260631,1159.45203918,600.195639253,1138.02278469,689.314126159,1087.68104399,688.633832366,1114.21250193,696.457210988,1078.15693089,590.671526148,1061.48973296,591.011673045,1143.12498814,640.673119947,1092.44310055,632.509594429,1169.99659297,576.045209595,1062.85032054,568.902124767,1177.81997159,637.611797878,1050.94517916,634.890622705,1114.21250193,687.27324478,1114.21250193,687.27324478
92.517,16.5856495292154,0.0,7.577936395704298,7.885293616451194,1154.09089422,677.834195007,1063.1866361,674.687836214,1176.88073629,598.409894653,1048.00758084,592.79747086,1069.77698223,587.610230687,1069.39431697,595.178499136,1160.17101999,592.372287239,1159.61828129,600.238184222,1137.97643499,689.271634405,1087.16699231,688.54882225,1114.33622568,696.457237595,1078.19561792,590.75658948,1061.61345671,591.096736377,1143.1211568,640.928256727,1092.35423249,632.764731209,1170.24787181,576.087754565,1062.97404429,569.072224822,1178.3263606,637.994489744,1050.21853567,635.315832933,1114.29370732,687.315789749,1114.29370732,687.315789749
92.55,16.500630776411874,0.0,7.665106730521713,7.919836765714569,1154.17209961,677.919258339,1063.18280477,674.687862821,1177.30208857,598.665031433,1048.13130459,592.882534191,1069.90070598,587.610257294,1069.47552235,595.263562467,1160.20970702,592.372313846,1159.7845234,600.280729192,1137.93008529,689.22914265,1086.65294063,688.463812133,1114.45994943,696.457264203,1078.23430494,590.841652812,1061.73718046,591.181799708,1143.11732547,641.183393507,1092.26536443,633.019867989,1170.49915064,576.130299534,1063.09776804,569.242324878,1178.83274961,638.37718161,1049.49189218,635.741043162,1114.3749127,687.358334719,1114.3749127,687.358334719
92.584,16.415612219880288,0.0,7.7524628645557785,7.956502345681343,1154.25330499,678.00432167,1063.17897343,674.687889429,1177.72344086,598.920168213,1048.25502834,592.967597523,1070.02442973,587.610283902,1069.55672774,595.348625799,1160.24839405,592.372340454,1159.95076551,600.323274162,1137.88373559,689.186650896,1086.13888895,688.378802016,1114.58367318,696.45729081,1078.27299197,590.926716143,1061.86090421,591.26686304,1143.11349413,641.438530287,1092.17649637,633.275004769,1170.75042948,576.172844504,1063.22149179,569.412424934,1179.33913862,638.759873476,1048.76524869,636.16625339,1114.45611809,687.400879689,1114.45611809,687.400879689
