time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
27.278,11.960794463098354,0.0,5.474706110619504,5.443029629033451,1056.67118899,689.071412479,975.184742658,688.731885619,1079.07996173,604.52922441,949.04117446,603.171116971,974.505688939,601.473482673,973.826635219,606.905912428,1063.12219932,603.171116971,1062.78267246,608.603546727,1047.16443692,700.615325709,992.161085644,701.633906288,1020.68134186,709.782550921,980.277645554,602.492063252,968.394205464,603.850170691,1041.73200716,637.123802943,1000.988784,636.784276083,1073.30800512,589.590042583,967.715151744,589.250515723,1089.60529438,646.630555015,943.608744705,645.951501295,1019.32323442,698.91769141,1019.32323442,698.91769141
27.313,12.347417114158127,2.5447260545620436,5.460897367228164,5.76768077992699,1055.93563919,689.190101752,975.015903318,688.850820277,1079.00530714,604.370469313,949.483684098,602.844070756,974.760522018,601.232299714,974.166595399,606.660803304,1062.63589619,603.013343415,1062.55052371,608.780392324,1046.43575791,701.064217199,991.133613741,702.082061622,1020.73352987,712.086816258,980.697579741,602.419416796,968.39954649,603.522633705,1041.68434496,636.772218194,1000.8859317,636.602209379,1072.64506777,589.52672077,967.720983541,589.187439295,1088.16885157,646.610644795,944.139816838,646.101354505,1019.20713132,697.844355894,1019.37640398,700.383445782
27.376,12.740899809739158,5.089452109124208,5.448386658406743,6.104002004031727,1055.20008939,689.308791024,974.847063979,688.969754935,1078.93065255,604.211714215,949.926193737,602.517024541,975.015355097,600.991116755,974.506555578,606.415694179,1062.14959306,602.855569859,1062.31837495,608.957237921,1045.7070789,701.513108689,990.106141839,702.530216956,1020.78571789,714.391081595,981.117513929,602.34677034,968.404887516,603.195096719,1041.63668275,636.420633445,1000.78307941,636.420142675,1071.98213042,589.463398957,967.726815338,589.124362867,1086.73240876,646.590734575,944.670888971,646.251207716,1019.09102821,696.771020378,1019.42957353,701.849200154
27.411,13.140626311210896,7.634178162688599,5.43718294618808,6.4501680755197315,1054.4645396,689.427480297,974.678224639,689.088689593,1078.85599795,604.052959118,950.368703375,602.189978325,975.270188176,600.749933796,974.846515757,606.170585055,1061.66328993,602.697796303,1062.0862262,609.134083518,1044.97839989,701.962000178,989.078669937,702.978372289,1020.8379059,716.695346932,981.537448117,602.274123884,968.410228543,602.867559733,1041.58902054,636.069048697,1000.68022711,636.23807597,1071.31919307,589.400077143,967.732647135,589.06128644,1085.29596595,646.570824356,945.201961105,646.401060926,1018.97492511,695.697684862,1019.48274309,703.314954525
27.444,13.54604389045555,10.178904217583225,5.427294323722439,6.8046766833889984,1053.7289898,689.54616957,974.5093853,689.207624251,1078.78134336,603.89420402,950.811213013,601.86293211,975.525021255,600.508750837,975.186475937,605.925475931,1061.1769868,602.540022747,1061.85407744,609.310929114,1044.24972089,702.410891668,988.051198035,703.426527623,1020.89009392,718.999612269,981.957382304,602.201477429,968.415569569,602.540022747,1041.54135834,635.717463948,1000.57737481,636.056009266,1070.65625572,589.33675533,967.738478932,588.998210012,1083.85952314,646.550914136,945.733033238,646.550914136,1018.85882201,694.624349345,1019.53591264,704.780708897
27.544,13.419594482877418,10.206763867902536,5.45117745062084,6.783691910296728,1053.98150258,689.159032965,974.52491636,688.812675063,1078.93489674,603.561755506,950.923099279,601.652880749,975.631699131,600.267449138,975.285341229,605.707611985,1061.49981285,602.244032959,1062.09096506,609.001918353,1044.3850449,702.049797011,988.27766887,703.156579783,1020.79104041,718.4458072,982.043226623,602.033093184,968.629019431,602.413305618,1041.68189075,635.408453186,1000.78822048,635.754811089,1070.9608524,588.905347415,967.83474003,588.389716853,1084.40110154,646.119506221,946.032421526,646.254924348,1018.84831112,694.218983378,1019.47331786,704.406593266
27.643,13.29329777496604,10.234908152501339,5.475067876308169,6.763759088530866,1054.23401537,688.771896361,974.54044742,688.417725874,1079.08845012,603.229306991,951.034985545,601.442829388,975.738377008,600.02614744,975.384206521,605.48974804,1061.82263889,601.948043171,1062.32785267,608.692907591,1044.52036892,701.688702354,988.504139706,702.886631942,1020.6919869,717.892002131,982.129070941,601.864708939,968.842469292,602.286588489,1041.82242316,635.099442424,1000.99906615,635.453612911,1071.26544907,588.473939499,967.931001127,587.781223694,1084.94267994,645.688098305,946.331809815,645.95893456,1018.83780023,693.81361741,1019.41072308,704.032477635
27.781,13.167158159715619,10.263334728804091,5.498965505527702,6.744887545435581,1054.48652815,688.384759756,974.55597848,688.022776685,1079.24200351,602.896858476,951.146871811,601.232778027,975.845054884,599.784845742,975.483071813,605.271884095,1062.14546493,601.652053383,1062.56474028,608.383896829,1044.65569294,701.327607697,988.730610541,702.616684102,1020.59293339,717.338197062,982.214915259,601.696324694,969.055919154,602.15987136,1041.96295556,634.790431662,1001.20991182,635.152414734,1071.57004575,588.042531584,968.027262225,587.172730535,1085.48425834,645.25669039,946.631198103,645.662944772,1018.82728934,693.408251442,1019.3481283,703.658362004
27.912,13.04118019854671,10.292041257833597,5.522870243901554,6.727086213150036,1054.73904093,687.997623152,974.57150954,687.627827496,1079.39555689,602.564409962,951.258758077,601.022726666,975.951732761,599.543544044,975.581937105,605.054020149,1062.46829097,601.356063595,1062.8016279,608.074886067,1044.79101696,700.96651304,988.957081376,702.346736261,1020.49387988,716.784391993,982.300759578,601.527940449,969.269369015,602.033154231,1042.10348797,634.4814209,1001.42075748,634.851216556,1071.87464243,587.611123669,968.123523322,586.564237376,1086.02583674,644.825282474,946.930586392,645.366954984,1018.81677846,693.002885474,1019.28553351,703.284246374
27.978,12.91536861782349,10.321025403566896,5.546782001298156,6.710363607762371,1054.99155371,687.610486547,974.5870406,687.232878307,1079.54911027,602.231961447,951.370644343,600.812675305,976.058410637,599.302242346,975.680802398,604.836156204,1062.79111701,601.060073807,1063.03851551,607.765875305,1044.92634098,700.605418383,989.183552211,702.076788421,1020.39482637,716.230586924,982.386603896,601.359556204,969.482818877,601.906437103,1042.24402038,634.172410139,1001.63160315,634.550018378,1072.17923911,587.179715753,968.21978442,585.955744217,1086.56741514,644.393874559,947.22997468,645.070965196,1018.80626757,692.597519506,1019.22293873,702.910130743
28.012,12.789728331535317,10.350284833738643,5.57070068661533,6.694727813725316,1055.2440665,687.223349943,974.60257166,686.837929119,1079.70266365,601.899512932,951.482530609,600.602623944,976.165088514,599.060940648,975.77966769,604.618292259,1063.11394305,600.764084019,1063.27540313,607.456864543,1045.061665,700.244323726,989.410023047,701.80684058,1020.29577286,715.676781855,982.472448215,601.191171959,969.696268738,601.779719974,1042.38455279,633.863399377,1001.84244882,634.248820201,1072.48383579,586.748307838,968.316045517,585.347251059,1087.10899354,643.962466643,947.529362969,644.774975408,1018.79575668,692.192153538,1019.16034395,702.536015112
