time,iris_delta,dental_show_delta,pfissure_r_delta,pfissure_l_delta,Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Lateral canthus (L) x,Lateral canthus (L) y,Lateral canthus (R) x,Lateral canthus (R) y,Palpebral fissure (RU) x,Palpebral fissure (RU) y,Palpebral fissure (RL) x,Palpebral fissure (RL) y,Palpebral fissure (LU) x,Palpebral fissure (LU) y,Palpebral fissure (LL) x,Palpebral fissure (LL) y,Depressor (L) x,Depressor (L) y,Depressor (R) x,Depressor (R) y,Depressor (M) x,Depressor (M) y,Iris (M) x,Iris (M) y,Iris (L) x,Iris (L) y,Nasal ala (L) x,Nasal ala (L) y,Nasal ala (R) x,Nasal ala (R) y,Medial brow (L) x,Medial brow (L) y,Medial brow (R) x,Medial brow (R) y,Malar eminence (L) x,Malar eminence (L) y,Malar eminence (R) x,Malar eminence (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
26.813,14.286018048950147,7.143009024412764,11.315781001195027,10.28235371400001,1106.90209244,674.285207234,1020.59544282,671.968250197,1123.45668192,584.821875023,1008.97981057,585.507365271,1025.43157652,579.680698166,1025.77432164,590.991287251,1109.06138672,581.051678661,1109.06138672,591.334032375,1094.64209936,685.965961052,1036.71817344,688.639373018,1070.13582301,701.115295524,1037.1637421,583.930737701,1022.90554495,584.821875023,1088.40413811,637.844545673,1044.29284068,633.834427725,1117.81166973,566.107991264,1020.23213299,567.890265908,1124.9407683,635.171133707,1015.77644638,629.824309776,1067.90797971,683.292549087,1067.46241105,690.421647662
26.847,14.237162930284534,7.215314178450184,11.417533283662792,10.157407207114904,1106.81829755,674.169355573,1020.60277793,672.063030994,1123.52392482,584.882173236,1008.95257536,585.545736444,1025.60511694,579.602522262,1025.91670342,591.015803129,1109.10441439,581.131599955,1109.30636567,591.286999349,1094.54192214,686.121101111,1037.07736727,688.753426902,1069.96124453,701.064540766,1037.28047841,583.950877632,1023.06638308,584.76100247,1088.3055847,637.850651245,1044.48850171,633.801186919,1117.90741249,566.132770653,1020.55522806,567.995361862,1125.11543579,634.814422898,1015.25250595,629.630551827,1067.85515193,683.246433786,1067.53087002,690.454457089
26.881,14.188739218647955,7.289774937642279,11.519386520007162,10.036575506226544,1106.73450265,674.053503911,1020.61011304,672.15781179,1123.59116772,584.94247145,1008.92534014,585.584107618,1025.77865737,579.524346358,1026.0590852,591.040319006,1109.14744206,581.211521248,1109.55134461,591.239966323,1094.44174492,686.276241169,1037.43656109,688.867480786,1069.78666605,701.013786008,1037.39721471,583.971017563,1023.22722121,584.700129917,1088.20703128,637.856756816,1044.68416274,633.767946113,1118.00315525,566.157550041,1020.87832312,568.100457815,1125.29010328,634.45771209,1014.72856551,629.436793877,1067.80232415,683.200318486,1067.59932899,690.487266517
26.913,14.140751376044408,7.366325932897446,11.621338058117248,9.920008974515994,1106.65070776,673.93765225,1020.61744816,672.252592587,1123.65841062,585.002769663,1008.89810492,585.622478791,1025.9521978,579.446170453,1026.20146698,591.064834883,1109.19046973,581.291442542,1109.79632356,591.192933298,1094.34156769,686.431381227,1037.79575492,688.98153467,1069.61208757,700.96303125,1037.51395102,583.991157494,1023.38805933,584.639257364,1088.10847787,637.862862388,1044.87982378,633.734705307,1118.09889801,566.182329429,1021.20141819,568.205553768,1125.46477077,634.101001281,1014.20462508,629.243035927,1067.74949636,683.154203186,1067.66778796,690.520075944
26.947,14.093203824798964,7.444902690312993,11.723385331584417,9.807859687718894,1106.56691286,673.821800589,1020.62478327,672.347373384,1123.72565352,585.063067877,1008.87086971,585.660849965,1026.12573822,579.367994549,1026.34384876,591.08935076,1109.2334974,581.371363835,1110.04130251,591.145900272,1094.24139047,686.586521286,1038.15494874,689.095588555,1069.43750909,700.912276492,1037.63068733,584.011297424,1023.54889746,584.578384811,1088.00992446,637.86896796,1045.07548481,633.701464501,1118.19464077,566.207108818,1021.52451326,568.310649722,1125.63943826,633.744290472,1013.68068465,629.049277977,1067.69666858,683.108087885,1067.73624693,690.552885372
26.981,14.046101036219385,7.525441750292878,11.825525863569132,9.700280854243873,1106.48311797,673.705948928,1020.63211838,672.44215418,1123.79289642,585.12336609,1008.84363449,585.699221139,1026.29927865,579.289818645,1026.48623054,591.113866638,1109.27652507,581.451285129,1110.28628145,591.098867246,1094.14121325,686.741661344,1038.51414257,689.209642439,1069.26293062,700.861521734,1037.74742363,584.031437355,1023.70973559,584.517512258,1087.91137105,637.875073532,1045.27114584,633.668223696,1118.29038353,566.231888206,1021.84760833,568.415745675,1125.81410575,633.387579663,1013.15674421,628.855520028,1067.6438408,683.061972585,1067.80470591,690.585694799
27.014,13.999447519808058,7.607880796385304,11.927757257384165,9.597426172968925,1106.39932307,673.590097266,1020.6394535,672.536934977,1123.86013932,585.183664303,1008.81639927,585.737592312,1026.47281908,579.21164274,1026.62861231,591.138382515,1109.31955273,581.531206422,1110.5312604,591.05183422,1094.04103603,686.896801402,1038.87333639,689.323696323,1069.08835214,700.810766976,1037.86415994,584.051577286,1023.87057372,584.456639705,1087.81281764,637.881179103,1045.46680688,633.63498289,1118.38612629,566.256667594,1022.17070339,568.520841629,1125.98877323,633.030868854,1012.63280378,628.661762078,1067.59101302,683.015857284,1067.87316488,690.618504227
27.046,13.953247771978353,7.6921587368816144,12.030077195991394,9.499449090800557,1106.31552818,673.474245605,1020.64678861,672.631715774,1123.92738222,585.243962517,1008.78916405,585.775963486,1026.6463595,579.133466836,1026.77099409,591.162898392,1109.3625804,581.611127715,1110.77623934,591.004801194,1093.94085881,687.05194146,1039.23253021,689.437750207,1068.91377366,700.760012218,1037.98089624,584.071717217,1024.03141184,584.395767152,1087.71426422,637.887284675,1045.66246791,633.601742084,1118.48186905,566.281446982,1022.49379846,568.625937582,1126.16344072,632.674158046,1012.10886335,628.468004128,1067.53818524,682.969741984,1067.94162385,690.651313654
27.082,13.907506314909451,7.778215800991764,12.132483440738921,9.406502026432525,1106.23173328,673.358393944,1020.65412372,672.72649657,1123.99462511,585.30426073,1008.76192884,585.814334659,1026.81989993,579.055290931,1026.91337587,591.187414269,1109.40560807,581.691049009,1111.02121829,590.957768169,1093.84068158,687.207081519,1039.59172404,689.551804091,1068.73919518,700.70925746,1038.09763255,584.091857147,1024.19224997,584.334894599,1087.61571081,637.893390247,1045.85812894,633.568501278,1118.57761181,566.306226371,1022.81689353,568.731033536,1126.33810821,632.317447237,1011.58492292,628.274246179,1067.48535746,682.923626684,1068.01008282,690.684123082
27.114,13.862227675254037,7.8659935958506075,12.23497382364236,9.318735491205972,1106.14793839,673.242542283,1020.66145883,672.821277367,1124.06186801,585.364558943,1008.73469362,585.852705833,1026.99344036,578.977115027,1027.05575765,591.211930147,1109.44863574,581.770970302,1111.26619724,590.910735143,1093.74050436,687.362221577,1039.95091786,689.665857976,1068.5646167,700.658502702,1038.21436885,584.111997078,1024.3530881,584.274022046,1087.5171574,637.899495819,1046.05378998,633.535260473,1118.67335457,566.331005759,1023.13998859,568.836129489,1126.5127757,631.960736428,1011.06098248,628.080488229,1067.43252968,682.877511383,1068.0785418,690.716932509
